"Plot Title: DRYAS_14T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10139941, SEN S/N: 10139941, LBL: -5cm_soil)","Good Battery (LGR S/N: 10139941)","Coupler Attached (LGR S/N: 10139941)","Host Connected (LGR S/N: 10139941)","Stopped (LGR S/N: 10139941)","End Of File (LGR S/N: 10139941)"
1042,07/13/22 12:15:00  PM,8.282,,,,,
1043,07/13/22 12:30:00  PM,8.282,,,,,
1044,07/13/22 12:45:00  PM,8.182,,,,,
1045,07/13/22 01:00:00  PM,8.182,,,,,
1046,07/13/22 01:15:00  PM,8.182,,,,,
1047,07/13/22 01:30:00  PM,8.182,,,,,
1048,07/13/22 01:45:00  PM,8.182,,,,,
1049,07/13/22 02:00:00  PM,8.082,,,,,
1050,07/13/22 02:15:00  PM,8.082,,,,,
1051,07/13/22 02:30:00  PM,7.983,,,,,
1052,07/13/22 02:45:00  PM,7.983,,,,,
1053,07/13/22 03:00:00  PM,7.983,,,,,
1054,07/13/22 03:15:00  PM,7.983,,,,,
1055,07/13/22 03:30:00  PM,7.983,,,,,
1056,07/13/22 03:45:00  PM,7.983,,,,,
1057,07/13/22 04:00:00  PM,7.983,,,,,
1058,07/13/22 04:15:00  PM,8.182,,,,,
1059,07/13/22 04:30:00  PM,8.382,,,,,
1060,07/13/22 04:45:00  PM,8.282,,,,,
1061,07/13/22 05:00:00  PM,8.282,,,,,
1062,07/13/22 05:15:00  PM,8.182,,,,,
1063,07/13/22 05:30:00  PM,8.182,,,,,
1064,07/13/22 05:45:00  PM,8.082,,,,,
1065,07/13/22 06:00:00  PM,8.082,,,,,
1066,07/13/22 06:15:00  PM,7.983,,,,,
1067,07/13/22 06:30:00  PM,7.882,,,,,
1068,07/13/22 06:45:00  PM,7.782,,,,,
1069,07/13/22 07:00:00  PM,7.682,,,,,
1070,07/13/22 07:15:00  PM,7.682,,,,,
1071,07/13/22 07:30:00  PM,7.582,,,,,
1072,07/13/22 07:45:00  PM,7.582,,,,,
1073,07/13/22 08:00:00  PM,7.381,,,,,
1074,07/13/22 08:15:00  PM,7.381,,,,,
1075,07/13/22 08:30:00  PM,7.280,,,,,
1076,07/13/22 08:45:00  PM,7.179,,,,,
1077,07/13/22 09:00:00  PM,7.179,,,,,
1078,07/13/22 09:15:00  PM,7.079,,,,,
1079,07/13/22 09:30:00  PM,6.978,,,,,
1080,07/13/22 09:45:00  PM,6.877,,,,,
1081,07/13/22 10:00:00  PM,6.775,,,,,
1082,07/13/22 10:15:00  PM,6.775,,,,,
1083,07/13/22 10:30:00  PM,6.674,,,,,
1084,07/13/22 10:45:00  PM,6.573,,,,,
1085,07/13/22 11:00:00  PM,6.471,,,,,
1086,07/13/22 11:15:00  PM,6.370,,,,,
1087,07/13/22 11:30:00  PM,6.370,,,,,
1088,07/13/22 11:45:00  PM,6.268,,,,,
1089,07/14/22 12:00:00  AM,6.166,,,,,
1090,07/14/22 12:15:00  AM,6.166,,,,,
1091,07/14/22 12:30:00  AM,6.064,,,,,
1092,07/14/22 12:45:00  AM,6.064,,,,,
1093,07/14/22 01:00:00  AM,5.962,,,,,
1094,07/14/22 01:15:00  AM,5.860,,,,,
1095,07/14/22 01:30:00  AM,5.860,,,,,
1096,07/14/22 01:45:00  AM,5.757,,,,,
1097,07/14/22 02:00:00  AM,5.757,,,,,
1098,07/14/22 02:15:00  AM,5.655,,,,,
1099,07/14/22 02:30:00  AM,5.552,,,,,
1100,07/14/22 02:45:00  AM,5.552,,,,,
1101,07/14/22 03:00:00  AM,5.450,,,,,
1102,07/14/22 03:15:00  AM,5.450,,,,,
1103,07/14/22 03:30:00  AM,5.347,,,,,
1104,07/14/22 03:45:00  AM,5.347,,,,,
1105,07/14/22 04:00:00  AM,5.244,,,,,
1106,07/14/22 04:15:00  AM,5.244,,,,,
1107,07/14/22 04:30:00  AM,5.244,,,,,
1108,07/14/22 04:45:00  AM,5.244,,,,,
1109,07/14/22 05:00:00  AM,5.244,,,,,
1110,07/14/22 05:15:00  AM,5.244,,,,,
1111,07/14/22 05:30:00  AM,5.244,,,,,
1112,07/14/22 05:45:00  AM,5.244,,,,,
1113,07/14/22 06:00:00  AM,5.347,,,,,
1114,07/14/22 06:15:00  AM,5.347,,,,,
1115,07/14/22 06:30:00  AM,5.347,,,,,
1116,07/14/22 06:45:00  AM,5.347,,,,,
1117,07/14/22 07:00:00  AM,5.347,,,,,
1118,07/14/22 07:15:00  AM,5.347,,,,,
1119,07/14/22 07:30:00  AM,5.450,,,,,
1120,07/14/22 07:45:00  AM,5.450,,,,,
1121,07/14/22 08:00:00  AM,5.552,,,,,
1122,07/14/22 08:15:00  AM,5.552,,,,,
1123,07/14/22 08:30:00  AM,5.655,,,,,
1124,07/14/22 08:45:00  AM,5.655,,,,,
1125,07/14/22 09:00:00  AM,5.757,,,,,
1126,07/14/22 09:15:00  AM,5.757,,,,,
1127,07/14/22 09:30:00  AM,5.860,,,,,
1128,07/14/22 09:45:00  AM,5.860,,,,,
1129,07/14/22 10:00:00  AM,5.962,,,,,
1130,07/14/22 10:15:00  AM,5.962,,,,,
1131,07/14/22 10:30:00  AM,5.962,,,,,
1132,07/14/22 10:45:00  AM,6.064,,,,,
1133,07/14/22 11:00:00  AM,6.064,,,,,
1134,07/14/22 11:15:00  AM,6.064,,,,,
1135,07/14/22 11:30:00  AM,6.064,,,,,
1136,07/14/22 11:45:00  AM,6.064,,,,,
1137,07/14/22 12:00:00  PM,6.064,,,,,
1138,07/14/22 12:15:00  PM,6.166,,,,,
1139,07/14/22 12:30:00  PM,6.268,,,,,
1140,07/14/22 12:45:00  PM,6.268,,,,,
1141,07/14/22 01:00:00  PM,6.370,,,,,
1142,07/14/22 01:15:00  PM,6.370,,,,,
1143,07/14/22 01:30:00  PM,6.370,,,,,
1144,07/14/22 01:45:00  PM,6.471,,,,,
1145,07/14/22 02:00:00  PM,6.471,,,,,
1146,07/14/22 02:15:00  PM,6.573,,,,,
1147,07/14/22 02:30:00  PM,6.674,,,,,
1148,07/14/22 02:45:00  PM,6.775,,,,,
1149,07/14/22 03:00:00  PM,6.775,,,,,
1150,07/14/22 03:15:00  PM,6.877,,,,,
1151,07/14/22 03:30:00  PM,6.775,,,,,
1152,07/14/22 03:45:00  PM,6.775,,,,,
1153,07/14/22 04:00:00  PM,6.674,,,,,
1154,07/14/22 04:15:00  PM,6.674,,,,,
1155,07/14/22 04:30:00  PM,6.674,,,,,
1156,07/14/22 04:45:00  PM,6.775,,,,,
1157,07/14/22 05:00:00  PM,6.674,,,,,
1158,07/14/22 05:15:00  PM,6.573,,,,,
1159,07/14/22 05:30:00  PM,6.573,,,,,
1160,07/14/22 05:45:00  PM,6.471,,,,,
1161,07/14/22 06:00:00  PM,6.471,,,,,
1162,07/14/22 06:15:00  PM,6.370,,,,,
1163,07/14/22 06:30:00  PM,6.370,,,,,
1164,07/14/22 06:45:00  PM,6.268,,,,,
1165,07/14/22 07:00:00  PM,6.268,,,,,
1166,07/14/22 07:15:00  PM,6.166,,,,,
1167,07/14/22 07:30:00  PM,6.064,,,,,
1168,07/14/22 07:45:00  PM,6.064,,,,,
1169,07/14/22 08:00:00  PM,5.962,,,,,
1170,07/14/22 08:15:00  PM,5.962,,,,,
1171,07/14/22 08:30:00  PM,5.860,,,,,
1172,07/14/22 08:45:00  PM,5.860,,,,,
1173,07/14/22 09:00:00  PM,5.757,,,,,
1174,07/14/22 09:15:00  PM,5.757,,,,,
1175,07/14/22 09:30:00  PM,5.655,,,,,
1176,07/14/22 09:45:00  PM,5.655,,,,,
1177,07/14/22 10:00:00  PM,5.552,,,,,
1178,07/14/22 10:15:00  PM,5.450,,,,,
1179,07/14/22 10:30:00  PM,5.347,,,,,
1180,07/14/22 10:45:00  PM,5.347,,,,,
1181,07/14/22 11:00:00  PM,5.244,,,,,
1182,07/14/22 11:15:00  PM,5.141,,,,,
1183,07/14/22 11:30:00  PM,5.037,,,,,
1184,07/14/22 11:45:00  PM,5.037,,,,,
1185,07/15/22 12:00:00  AM,4.934,,,,,
1186,07/15/22 12:15:00  AM,4.831,,,,,
1187,07/15/22 12:30:00  AM,4.727,,,,,
1188,07/15/22 12:45:00  AM,4.727,,,,,
1189,07/15/22 01:00:00  AM,4.623,,,,,
1190,07/15/22 01:15:00  AM,4.623,,,,,
1191,07/15/22 01:30:00  AM,4.519,,,,,
1192,07/15/22 01:45:00  AM,4.519,,,,,
1193,07/15/22 02:00:00  AM,4.415,,,,,
1194,07/15/22 02:15:00  AM,4.415,,,,,
1195,07/15/22 02:30:00  AM,4.311,,,,,
1196,07/15/22 02:45:00  AM,4.311,,,,,
1197,07/15/22 03:00:00  AM,4.207,,,,,
1198,07/15/22 03:15:00  AM,4.207,,,,,
1199,07/15/22 03:30:00  AM,4.102,,,,,
1200,07/15/22 03:45:00  AM,4.102,,,,,
1201,07/15/22 04:00:00  AM,4.102,,,,,
1202,07/15/22 04:15:00  AM,3.998,,,,,
1203,07/15/22 04:30:00  AM,3.998,,,,,
1204,07/15/22 04:45:00  AM,3.998,,,,,
1205,07/15/22 05:00:00  AM,3.893,,,,,
1206,07/15/22 05:15:00  AM,3.893,,,,,
1207,07/15/22 05:30:00  AM,3.893,,,,,
1208,07/15/22 05:45:00  AM,3.893,,,,,
1209,07/15/22 06:00:00  AM,3.893,,,,,
1210,07/15/22 06:15:00  AM,3.893,,,,,
1211,07/15/22 06:30:00  AM,3.998,,,,,
1212,07/15/22 06:45:00  AM,3.998,,,,,
1213,07/15/22 07:00:00  AM,3.998,,,,,
1214,07/15/22 07:15:00  AM,3.998,,,,,
1215,07/15/22 07:30:00  AM,4.102,,,,,
1216,07/15/22 07:45:00  AM,4.102,,,,,
1217,07/15/22 08:00:00  AM,4.102,,,,,
1218,07/15/22 08:15:00  AM,4.311,,,,,
1219,07/15/22 08:30:00  AM,4.415,,,,,
1220,07/15/22 08:45:00  AM,4.519,,,,,
1221,07/15/22 09:00:00  AM,4.519,,,,,
1222,07/15/22 09:15:00  AM,4.519,,,,,
1223,07/15/22 09:30:00  AM,4.519,,,,,
1224,07/15/22 09:45:00  AM,4.623,,,,,
1225,07/15/22 10:00:00  AM,4.727,,,,,
1226,07/15/22 10:15:00  AM,4.934,,,,,
1227,07/15/22 10:30:00  AM,5.037,,,,,
1228,07/15/22 10:45:00  AM,5.244,,,,,
1229,07/15/22 11:00:00  AM,5.450,,,,,
1230,07/15/22 11:15:00  AM,5.552,,,,,
1231,07/15/22 11:30:00  AM,5.655,,,,,
1232,07/15/22 11:45:00  AM,5.860,,,,,
1233,07/15/22 12:00:00  PM,6.064,,,,,
1234,07/15/22 12:15:00  PM,6.166,,,,,
1235,07/15/22 12:30:00  PM,6.268,,,,,
1236,07/15/22 12:45:00  PM,6.268,,,,,
1237,07/15/22 01:00:00  PM,6.268,,,,,
1238,07/15/22 01:15:00  PM,6.370,,,,,
1239,07/15/22 01:30:00  PM,6.370,,,,,
1240,07/15/22 01:45:00  PM,6.573,,,,,
1241,07/15/22 02:00:00  PM,6.877,,,,,
1242,07/15/22 02:15:00  PM,7.280,,,,,
1243,07/15/22 02:30:00  PM,7.582,,,,,
1244,07/15/22 02:45:00  PM,7.782,,,,,
1245,07/15/22 03:00:00  PM,7.983,,,,,
1246,07/15/22 03:15:00  PM,8.182,,,,,
1247,07/15/22 03:30:00  PM,8.282,,,,,
1248,07/15/22 03:45:00  PM,8.481,,,,,
1249,07/15/22 04:00:00  PM,8.581,,,,,
1250,07/15/22 04:15:00  PM,8.581,,,,,
1251,07/15/22 04:30:00  PM,8.779,,,,,
1252,07/15/22 04:45:00  PM,8.779,,,,,
1253,07/15/22 05:00:00  PM,8.879,,,,,
1254,07/15/22 05:15:00  PM,8.879,,,,,
1255,07/15/22 05:30:00  PM,8.879,,,,,
1256,07/15/22 05:45:00  PM,8.879,,,,,
1257,07/15/22 06:00:00  PM,8.879,,,,,
1258,07/15/22 06:15:00  PM,8.879,,,,,
1259,07/15/22 06:30:00  PM,8.779,,,,,
1260,07/15/22 06:45:00  PM,8.680,,,,,
1261,07/15/22 07:00:00  PM,8.680,,,,,
1262,07/15/22 07:15:00  PM,8.581,,,,,
1263,07/15/22 07:30:00  PM,8.481,,,,,
1264,07/15/22 07:45:00  PM,8.481,,,,,
1265,07/15/22 08:00:00  PM,8.382,,,,,
1266,07/15/22 08:15:00  PM,8.282,,,,,
1267,07/15/22 08:30:00  PM,8.182,,,,,
1268,07/15/22 08:45:00  PM,8.082,,,,,
1269,07/15/22 09:00:00  PM,7.983,,,,,
1270,07/15/22 09:15:00  PM,7.882,,,,,
1271,07/15/22 09:30:00  PM,7.782,,,,,
1272,07/15/22 09:45:00  PM,7.682,,,,,
1273,07/15/22 10:00:00  PM,7.582,,,,,
1274,07/15/22 10:15:00  PM,7.481,,,,,
1275,07/15/22 10:30:00  PM,7.381,,,,,
1276,07/15/22 10:45:00  PM,7.280,,,,,
1277,07/15/22 11:00:00  PM,7.179,,,,,
1278,07/15/22 11:15:00  PM,7.079,,,,,
1279,07/15/22 11:30:00  PM,6.978,,,,,
1280,07/15/22 11:45:00  PM,6.775,,,,,
1281,07/16/22 12:00:00  AM,6.674,,,,,
1282,07/16/22 12:15:00  AM,6.573,,,,,
1283,07/16/22 12:30:00  AM,6.471,,,,,
1284,07/16/22 12:45:00  AM,6.370,,,,,
1285,07/16/22 01:00:00  AM,6.268,,,,,
1286,07/16/22 01:15:00  AM,6.166,,,,,
1287,07/16/22 01:30:00  AM,6.064,,,,,
1288,07/16/22 01:45:00  AM,6.064,,,,,
1289,07/16/22 02:00:00  AM,5.962,,,,,
1290,07/16/22 02:15:00  AM,5.962,,,,,
1291,07/16/22 02:30:00  AM,5.860,,,,,
1292,07/16/22 02:45:00  AM,5.860,,,,,
1293,07/16/22 03:00:00  AM,5.757,,,,,
1294,07/16/22 03:15:00  AM,5.757,,,,,
1295,07/16/22 03:30:00  AM,5.757,,,,,
1296,07/16/22 03:45:00  AM,5.757,,,,,
1297,07/16/22 04:00:00  AM,5.860,,,,,
1298,07/16/22 04:15:00  AM,5.860,,,,,
1299,07/16/22 04:30:00  AM,5.860,,,,,
1300,07/16/22 04:45:00  AM,5.962,,,,,
1301,07/16/22 05:00:00  AM,5.962,,,,,
1302,07/16/22 05:15:00  AM,5.962,,,,,
1303,07/16/22 05:30:00  AM,5.962,,,,,
1304,07/16/22 05:45:00  AM,6.064,,,,,
1305,07/16/22 06:00:00  AM,6.064,,,,,
1306,07/16/22 06:15:00  AM,6.166,,,,,
1307,07/16/22 06:30:00  AM,6.166,,,,,
1308,07/16/22 06:45:00  AM,6.268,,,,,
1309,07/16/22 07:00:00  AM,6.268,,,,,
1310,07/16/22 07:15:00  AM,6.370,,,,,
1311,07/16/22 07:30:00  AM,6.370,,,,,
1312,07/16/22 07:45:00  AM,6.471,,,,,
1313,07/16/22 08:00:00  AM,6.573,,,,,
1314,07/16/22 08:15:00  AM,6.573,,,,,
1315,07/16/22 08:30:00  AM,6.674,,,,,
1316,07/16/22 08:45:00  AM,6.775,,,,,
1317,07/16/22 09:00:00  AM,6.877,,,,,
1318,07/16/22 09:15:00  AM,6.877,,,,,
1319,07/16/22 09:30:00  AM,6.978,,,,,
1320,07/16/22 09:45:00  AM,7.079,,,,,
1321,07/16/22 10:00:00  AM,7.280,,,,,
1322,07/16/22 10:15:00  AM,7.381,,,,,
1323,07/16/22 10:30:00  AM,7.582,,,,,
1324,07/16/22 10:45:00  AM,7.782,,,,,
1325,07/16/22 11:00:00  AM,7.983,,,,,
1326,07/16/22 11:15:00  AM,8.182,,,,,
1327,07/16/22 11:30:00  AM,8.382,,,,,
1328,07/16/22 11:45:00  AM,8.581,,,,,
1329,07/16/22 12:00:00  PM,8.779,,,,,
1330,07/16/22 12:15:00  PM,8.978,,,,,
1331,07/16/22 12:30:00  PM,9.176,,,,,
1332,07/16/22 12:45:00  PM,9.373,,,,,
1333,07/16/22 01:00:00  PM,9.571,,,,,
1334,07/16/22 01:15:00  PM,9.768,,,,,
1335,07/16/22 01:30:00  PM,9.866,,,,,
1336,07/16/22 01:45:00  PM,9.965,,,,,
1337,07/16/22 02:00:00  PM,10.063,,,,,
1338,07/16/22 02:15:00  PM,10.161,,,,,
1339,07/16/22 02:30:00  PM,10.259,,,,,
1340,07/16/22 02:45:00  PM,10.455,,,,,
1341,07/16/22 03:00:00  PM,10.553,,,,,
1342,07/16/22 03:15:00  PM,10.553,,,,,
1343,07/16/22 03:30:00  PM,10.651,,,,,
1344,07/16/22 03:45:00  PM,10.651,,,,,
1345,07/16/22 04:00:00  PM,10.748,,,,,
1346,07/16/22 04:15:00  PM,10.748,,,,,
1347,07/16/22 04:30:00  PM,10.748,,,,,
1348,07/16/22 04:45:00  PM,10.748,,,,,
1349,07/16/22 05:00:00  PM,10.748,,,,,
1350,07/16/22 05:15:00  PM,10.651,,,,,
1351,07/16/22 05:30:00  PM,10.651,,,,,
1352,07/16/22 05:45:00  PM,10.553,,,,,
1353,07/16/22 06:00:00  PM,10.553,,,,,
1354,07/16/22 06:15:00  PM,10.455,,,,,
1355,07/16/22 06:30:00  PM,10.357,,,,,
1356,07/16/22 06:45:00  PM,10.259,,,,,
1357,07/16/22 07:00:00  PM,10.063,,,,,
1358,07/16/22 07:15:00  PM,9.965,,,,,
1359,07/16/22 07:30:00  PM,9.866,,,,,
1360,07/16/22 07:45:00  PM,9.768,,,,,
1361,07/16/22 08:00:00  PM,9.571,,,,,
1362,07/16/22 08:15:00  PM,9.472,,,,,
1363,07/16/22 08:30:00  PM,9.373,,,,,
1364,07/16/22 08:45:00  PM,9.176,,,,,
1365,07/16/22 09:00:00  PM,9.077,,,,,
1366,07/16/22 09:15:00  PM,8.978,,,,,
1367,07/16/22 09:30:00  PM,8.879,,,,,
1368,07/16/22 09:45:00  PM,8.680,,,,,
1369,07/16/22 10:00:00  PM,8.581,,,,,
1370,07/16/22 10:15:00  PM,8.481,,,,,
1371,07/16/22 10:30:00  PM,8.282,,,,,
1372,07/16/22 10:45:00  PM,8.182,,,,,
1373,07/16/22 11:00:00  PM,8.082,,,,,
1374,07/16/22 11:15:00  PM,7.983,,,,,
1375,07/16/22 11:30:00  PM,7.882,,,,,
1376,07/16/22 11:45:00  PM,7.782,,,,,
1377,07/17/22 12:00:00  AM,7.682,,,,,
1378,07/17/22 12:15:00  AM,7.582,,,,,
1379,07/17/22 12:30:00  AM,7.582,,,,,
1380,07/17/22 12:45:00  AM,7.481,,,,,
1381,07/17/22 01:00:00  AM,7.381,,,,,
1382,07/17/22 01:15:00  AM,7.280,,,,,
1383,07/17/22 01:30:00  AM,7.179,,,,,
1384,07/17/22 01:45:00  AM,7.079,,,,,
1385,07/17/22 02:00:00  AM,7.079,,,,,
1386,07/17/22 02:15:00  AM,6.978,,,,,
1387,07/17/22 02:30:00  AM,6.877,,,,,
1388,07/17/22 02:45:00  AM,6.877,,,,,
1389,07/17/22 03:00:00  AM,6.775,,,,,
1390,07/17/22 03:15:00  AM,6.775,,,,,
1391,07/17/22 03:30:00  AM,6.775,,,,,
1392,07/17/22 03:45:00  AM,6.775,,,,,
1393,07/17/22 04:00:00  AM,6.877,,,,,
1394,07/17/22 04:15:00  AM,6.877,,,,,
1395,07/17/22 04:30:00  AM,6.877,,,,,
1396,07/17/22 04:45:00  AM,6.978,,,,,
1397,07/17/22 05:00:00  AM,6.978,,,,,
1398,07/17/22 05:15:00  AM,7.079,,,,,
1399,07/17/22 05:30:00  AM,7.079,,,,,
1400,07/17/22 05:45:00  AM,7.179,,,,,
1401,07/17/22 06:00:00  AM,7.179,,,,,
1402,07/17/22 06:15:00  AM,7.280,,,,,
1403,07/17/22 06:30:00  AM,7.381,,,,,
1404,07/17/22 06:45:00  AM,7.481,,,,,
1405,07/17/22 07:00:00  AM,7.582,,,,,
1406,07/17/22 07:15:00  AM,7.582,,,,,
1407,07/17/22 07:30:00  AM,7.682,,,,,
1408,07/17/22 07:45:00  AM,7.782,,,,,
1409,07/17/22 08:00:00  AM,7.882,,,,,
1410,07/17/22 08:15:00  AM,7.983,,,,,
1411,07/17/22 08:30:00  AM,7.983,,,,,
1412,07/17/22 08:45:00  AM,8.082,,,,,
1413,07/17/22 09:00:00  AM,8.282,,,,,
1414,07/17/22 09:15:00  AM,8.382,,,,,
1415,07/17/22 09:30:00  AM,8.382,,,,,
1416,07/17/22 09:45:00  AM,8.581,,,,,
1417,07/17/22 10:00:00  AM,8.680,,,,,
1418,07/17/22 10:15:00  AM,8.879,,,,,
1419,07/17/22 10:30:00  AM,9.077,,,,,
1420,07/17/22 10:45:00  AM,9.275,,,,,
1421,07/17/22 11:00:00  AM,9.472,,,,,
1422,07/17/22 11:15:00  AM,9.669,,,,,
1423,07/17/22 11:30:00  AM,9.866,,,,,
1424,07/17/22 11:45:00  AM,10.063,,,,,
1425,07/17/22 12:00:00  PM,10.357,,,,,
1426,07/17/22 12:15:00  PM,10.553,,,,,
1427,07/17/22 12:30:00  PM,10.651,,,,,
1428,07/17/22 12:45:00  PM,10.944,,,,,
1429,07/17/22 01:00:00  PM,11.139,,,,,
1430,07/17/22 01:15:00  PM,11.334,,,,,
1431,07/17/22 01:30:00  PM,11.528,,,,,
1432,07/17/22 01:45:00  PM,11.625,,,,,
1433,07/17/22 02:00:00  PM,11.722,,,,,
1434,07/17/22 02:15:00  PM,11.819,,,,,
1435,07/17/22 02:30:00  PM,11.916,,,,,
1436,07/17/22 02:45:00  PM,12.013,,,,,
1437,07/17/22 03:00:00  PM,12.110,,,,,
1438,07/17/22 03:15:00  PM,12.110,,,,,
1439,07/17/22 03:30:00  PM,12.207,,,,,
1440,07/17/22 03:45:00  PM,12.304,,,,,
1441,07/17/22 04:00:00  PM,12.304,,,,,
1442,07/17/22 04:15:00  PM,12.304,,,,,
1443,07/17/22 04:30:00  PM,12.304,,,,,
1444,07/17/22 04:45:00  PM,12.207,,,,,
1445,07/17/22 05:00:00  PM,12.207,,,,,
1446,07/17/22 05:15:00  PM,12.110,,,,,
1447,07/17/22 05:30:00  PM,12.013,,,,,
1448,07/17/22 05:45:00  PM,11.916,,,,,
1449,07/17/22 06:00:00  PM,11.819,,,,,
1450,07/17/22 06:15:00  PM,11.722,,,,,
1451,07/17/22 06:30:00  PM,11.625,,,,,
1452,07/17/22 06:45:00  PM,11.528,,,,,
1453,07/17/22 07:00:00  PM,11.334,,,,,
1454,07/17/22 07:15:00  PM,11.139,,,,,
1455,07/17/22 07:30:00  PM,11.041,,,,,
1456,07/17/22 07:45:00  PM,10.846,,,,,
1457,07/17/22 08:00:00  PM,10.651,,,,,
1458,07/17/22 08:15:00  PM,10.455,,,,,
1459,07/17/22 08:30:00  PM,10.259,,,,,
1460,07/17/22 08:45:00  PM,10.161,,,,,
1461,07/17/22 09:00:00  PM,9.965,,,,,
1462,07/17/22 09:15:00  PM,9.768,,,,,
1463,07/17/22 09:30:00  PM,9.669,,,,,
1464,07/17/22 09:45:00  PM,9.472,,,,,
1465,07/17/22 10:00:00  PM,9.373,,,,,
1466,07/17/22 10:15:00  PM,9.176,,,,,
1467,07/17/22 10:30:00  PM,9.077,,,,,
1468,07/17/22 10:45:00  PM,8.879,,,,,
1469,07/17/22 11:00:00  PM,8.779,,,,,
1470,07/17/22 11:15:00  PM,8.680,,,,,
1471,07/17/22 11:30:00  PM,8.481,,,,,
1472,07/17/22 11:45:00  PM,8.382,,,,,
1473,07/18/22 12:00:00  AM,8.282,,,,,
1474,07/18/22 12:15:00  AM,8.182,,,,,
1475,07/18/22 12:30:00  AM,7.983,,,,,
1476,07/18/22 12:45:00  AM,7.882,,,,,
1477,07/18/22 01:00:00  AM,7.782,,,,,
1478,07/18/22 01:15:00  AM,7.682,,,,,
1479,07/18/22 01:30:00  AM,7.582,,,,,
1480,07/18/22 01:45:00  AM,7.481,,,,,
1481,07/18/22 02:00:00  AM,7.381,,,,,
1482,07/18/22 02:15:00  AM,7.381,,,,,
1483,07/18/22 02:30:00  AM,7.280,,,,,
1484,07/18/22 02:45:00  AM,7.179,,,,,
1485,07/18/22 03:00:00  AM,7.179,,,,,
1486,07/18/22 03:15:00  AM,7.079,,,,,
1487,07/18/22 03:30:00  AM,7.079,,,,,
1488,07/18/22 03:45:00  AM,7.079,,,,,
1489,07/18/22 04:00:00  AM,7.079,,,,,
1490,07/18/22 04:15:00  AM,6.978,,,,,
1491,07/18/22 04:30:00  AM,6.978,,,,,
1492,07/18/22 04:45:00  AM,6.877,,,,,
1493,07/18/22 05:00:00  AM,6.877,,,,,
1494,07/18/22 05:15:00  AM,6.877,,,,,
1495,07/18/22 05:30:00  AM,6.775,,,,,
1496,07/18/22 05:45:00  AM,6.775,,,,,
1497,07/18/22 06:00:00  AM,6.877,,,,,
1498,07/18/22 06:15:00  AM,6.877,,,,,
1499,07/18/22 06:30:00  AM,6.877,,,,,
1500,07/18/22 06:45:00  AM,6.978,,,,,
1501,07/18/22 07:00:00  AM,6.978,,,,,
1502,07/18/22 07:15:00  AM,7.079,,,,,
1503,07/18/22 07:30:00  AM,7.079,,,,,
1504,07/18/22 07:45:00  AM,7.079,,,,,
1505,07/18/22 08:00:00  AM,7.079,,,,,
1506,07/18/22 08:15:00  AM,7.079,,,,,
1507,07/18/22 08:30:00  AM,7.179,,,,,
1508,07/18/22 08:45:00  AM,7.280,,,,,
1509,07/18/22 09:00:00  AM,7.381,,,,,
1510,07/18/22 09:15:00  AM,7.481,,,,,
1511,07/18/22 09:30:00  AM,7.682,,,,,
1512,07/18/22 09:45:00  AM,7.782,,,,,
1513,07/18/22 10:00:00  AM,7.983,,,,,
1514,07/18/22 10:15:00  AM,8.182,,,,,
1515,07/18/22 10:30:00  AM,8.282,,,,,
1516,07/18/22 10:45:00  AM,8.282,,,,,
1517,07/18/22 11:00:00  AM,8.282,,,,,
1518,07/18/22 11:15:00  AM,8.382,,,,,
1519,07/18/22 11:30:00  AM,8.382,,,,,
1520,07/18/22 11:45:00  AM,8.581,,,,,
1521,07/18/22 12:00:00  PM,8.978,,,,,
1522,07/18/22 12:15:00  PM,9.275,,,,,
1523,07/18/22 12:30:00  PM,9.571,,,,,
1524,07/18/22 12:45:00  PM,9.866,,,,,
1525,07/18/22 01:00:00  PM,9.965,,,,,
1526,07/18/22 01:15:00  PM,10.063,,,,,
1527,07/18/22 01:30:00  PM,10.161,,,,,
1528,07/18/22 01:45:00  PM,10.063,,,,,
1529,07/18/22 02:00:00  PM,10.063,,,,,
1530,07/18/22 02:15:00  PM,10.063,,,,,
1531,07/18/22 02:30:00  PM,10.259,,,,,
1532,07/18/22 02:45:00  PM,10.455,,,,,
1533,07/18/22 03:00:00  PM,10.553,,,,,
1534,07/18/22 03:15:00  PM,10.651,,,,,
1535,07/18/22 03:30:00  PM,10.748,,,,,
1536,07/18/22 03:45:00  PM,10.748,,,,,
1537,07/18/22 04:00:00  PM,10.846,,,,,
1538,07/18/22 04:15:00  PM,10.846,,,,,
1539,07/18/22 04:30:00  PM,10.846,,,,,
1540,07/18/22 04:45:00  PM,10.846,,,,,
1541,07/18/22 05:00:00  PM,10.846,,,,,
1542,07/18/22 05:15:00  PM,10.846,,,,,
1543,07/18/22 05:30:00  PM,10.748,,,,,
1544,07/18/22 05:45:00  PM,10.651,,,,,
1545,07/18/22 06:00:00  PM,10.651,,,,,
1546,07/18/22 06:15:00  PM,10.553,,,,,
1547,07/18/22 06:30:00  PM,10.357,,,,,
1548,07/18/22 06:45:00  PM,10.259,,,,,
1549,07/18/22 07:00:00  PM,10.161,,,,,
1550,07/18/22 07:15:00  PM,10.063,,,,,
1551,07/18/22 07:30:00  PM,9.965,,,,,
1552,07/18/22 07:45:00  PM,9.866,,,,,
