"Plot Title: DRYAS_13T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547757, SEN S/N: 20547757, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20547757)","Host Connected (LGR S/N: 20547757)","Stopped (LGR S/N: 20547757)","End Of File (LGR S/N: 20547757)"
319,07/09/22 07:00:00  AM,6.268,,,,
320,07/09/22 07:30:00  AM,6.166,,,,
321,07/09/22 08:00:00  AM,6.268,,,,
322,07/09/22 08:30:00  AM,6.268,,,,
323,07/09/22 09:00:00  AM,6.471,,,,
324,07/09/22 09:30:00  AM,6.674,,,,
325,07/09/22 10:00:00  AM,6.674,,,,
326,07/09/22 10:30:00  AM,6.573,,,,
327,07/09/22 11:00:00  AM,6.877,,,,
328,07/09/22 11:30:00  AM,6.775,,,,
329,07/09/22 12:00:00  PM,6.775,,,,
330,07/09/22 12:30:00  PM,6.877,,,,
331,07/09/22 01:00:00  PM,6.877,,,,
332,07/09/22 01:30:00  PM,6.978,,,,
333,07/09/22 02:00:00  PM,6.978,,,,
334,07/09/22 02:30:00  PM,6.978,,,,
335,07/09/22 03:00:00  PM,6.978,,,,
336,07/09/22 03:30:00  PM,6.877,,,,
337,07/09/22 04:00:00  PM,6.877,,,,
338,07/09/22 04:30:00  PM,6.978,,,,
339,07/09/22 05:00:00  PM,6.775,,,,
340,07/09/22 05:30:00  PM,6.978,,,,
341,07/09/22 06:00:00  PM,6.775,,,,
342,07/09/22 06:30:00  PM,6.877,,,,
343,07/09/22 07:00:00  PM,6.775,,,,
344,07/09/22 07:30:00  PM,6.775,,,,
345,07/09/22 08:00:00  PM,6.674,,,,
346,07/09/22 08:30:00  PM,6.573,,,,
347,07/09/22 09:00:00  PM,6.471,,,,
348,07/09/22 09:30:00  PM,6.573,,,,
349,07/09/22 10:00:00  PM,6.370,,,,
350,07/09/22 10:30:00  PM,6.573,,,,
351,07/09/22 11:00:00  PM,6.268,,,,
352,07/09/22 11:30:00  PM,6.166,,,,
353,07/10/22 12:00:00  AM,6.268,,,,
354,07/10/22 12:30:00  AM,6.064,,,,
355,07/10/22 01:00:00  AM,5.962,,,,
356,07/10/22 01:30:00  AM,5.962,,,,
357,07/10/22 02:00:00  AM,5.962,,,,
358,07/10/22 02:30:00  AM,5.860,,,,
359,07/10/22 03:00:00  AM,5.962,,,,
360,07/10/22 03:30:00  AM,6.064,,,,
361,07/10/22 04:00:00  AM,6.166,,,,
362,07/10/22 04:30:00  AM,6.166,,,,
363,07/10/22 05:00:00  AM,6.166,,,,
364,07/10/22 05:30:00  AM,6.370,,,,
365,07/10/22 06:00:00  AM,6.166,,,,
366,07/10/22 06:30:00  AM,6.370,,,,
367,07/10/22 07:00:00  AM,6.268,,,,
368,07/10/22 07:30:00  AM,6.166,,,,
369,07/10/22 08:00:00  AM,6.268,,,,
370,07/10/22 08:30:00  AM,6.268,,,,
371,07/10/22 09:00:00  AM,6.471,,,,
372,07/10/22 09:30:00  AM,6.573,,,,
373,07/10/22 10:00:00  AM,6.370,,,,
374,07/10/22 10:30:00  AM,6.166,,,,
375,07/10/22 11:00:00  AM,6.166,,,,
376,07/10/22 11:30:00  AM,6.268,,,,
377,07/10/22 12:00:00  PM,6.268,,,,
378,07/10/22 12:30:00  PM,6.268,,,,
379,07/10/22 01:00:00  PM,6.471,,,,
380,07/10/22 01:30:00  PM,6.370,,,,
381,07/10/22 02:00:00  PM,6.775,,,,
382,07/10/22 02:30:00  PM,6.775,,,,
383,07/10/22 03:00:00  PM,6.674,,,,
384,07/10/22 03:30:00  PM,6.775,,,,
385,07/10/22 04:00:00  PM,6.674,,,,
386,07/10/22 04:30:00  PM,6.775,,,,
387,07/10/22 05:00:00  PM,6.775,,,,
388,07/10/22 05:30:00  PM,6.775,,,,
389,07/10/22 06:00:00  PM,6.877,,,,
390,07/10/22 06:30:00  PM,6.978,,,,
391,07/10/22 07:00:00  PM,6.978,,,,
392,07/10/22 07:30:00  PM,6.978,,,,
393,07/10/22 08:00:00  PM,6.978,,,,
394,07/10/22 08:30:00  PM,6.978,,,,
395,07/10/22 09:00:00  PM,6.978,,,,
396,07/10/22 09:30:00  PM,6.775,,,,
397,07/10/22 10:00:00  PM,6.674,,,,
398,07/10/22 10:30:00  PM,6.471,,,,
399,07/10/22 11:00:00  PM,6.268,,,,
400,07/10/22 11:30:00  PM,6.166,,,,
401,07/11/22 12:00:00  AM,6.064,,,,
402,07/11/22 12:30:00  AM,6.064,,,,
403,07/11/22 01:00:00  AM,6.064,,,,
404,07/11/22 01:30:00  AM,5.962,,,,
405,07/11/22 02:00:00  AM,5.860,,,,
406,07/11/22 02:30:00  AM,5.962,,,,
407,07/11/22 03:00:00  AM,5.962,,,,
408,07/11/22 03:30:00  AM,5.962,,,,
409,07/11/22 04:00:00  AM,5.757,,,,
410,07/11/22 04:30:00  AM,5.860,,,,
411,07/11/22 05:00:00  AM,5.860,,,,
412,07/11/22 05:30:00  AM,5.757,,,,
413,07/11/22 06:00:00  AM,5.757,,,,
414,07/11/22 06:30:00  AM,5.655,,,,
415,07/11/22 07:00:00  AM,5.757,,,,
416,07/11/22 07:30:00  AM,5.962,,,,
417,07/11/22 08:00:00  AM,5.962,,,,
418,07/11/22 08:30:00  AM,5.962,,,,
419,07/11/22 09:00:00  AM,6.166,,,,
420,07/11/22 09:30:00  AM,6.268,,,,
421,07/11/22 10:00:00  AM,6.370,,,,
422,07/11/22 10:30:00  AM,6.370,,,,
423,07/11/22 11:00:00  AM,6.370,,,,
424,07/11/22 11:30:00  AM,6.471,,,,
425,07/11/22 12:00:00  PM,6.471,,,,
426,07/11/22 12:30:00  PM,6.370,,,,
427,07/11/22 01:00:00  PM,6.370,,,,
428,07/11/22 01:30:00  PM,6.471,,,,
429,07/11/22 02:00:00  PM,6.370,,,,
430,07/11/22 02:30:00  PM,6.471,,,,
431,07/11/22 03:00:00  PM,6.471,,,,
432,07/11/22 03:30:00  PM,6.370,,,,
433,07/11/22 04:00:00  PM,6.573,,,,
434,07/11/22 04:30:00  PM,6.370,,,,
435,07/11/22 05:00:00  PM,6.471,,,,
436,07/11/22 05:30:00  PM,6.674,,,,
437,07/11/22 06:00:00  PM,6.573,,,,
438,07/11/22 06:30:00  PM,6.674,,,,
439,07/11/22 07:00:00  PM,6.573,,,,
440,07/11/22 07:30:00  PM,6.674,,,,
441,07/11/22 08:00:00  PM,6.775,,,,
442,07/11/22 08:30:00  PM,6.674,,,,
443,07/11/22 09:00:00  PM,6.877,,,,
444,07/11/22 09:30:00  PM,6.775,,,,
445,07/11/22 10:00:00  PM,6.370,,,,
446,07/11/22 10:30:00  PM,6.370,,,,
447,07/11/22 11:00:00  PM,6.370,,,,
448,07/11/22 11:30:00  PM,6.370,,,,
449,07/12/22 12:00:00  AM,6.268,,,,
450,07/12/22 12:30:00  AM,6.268,,,,
451,07/12/22 01:00:00  AM,6.268,,,,
452,07/12/22 01:30:00  AM,6.268,,,,
453,07/12/22 02:00:00  AM,6.166,,,,
