"Plot Title: DRYAS_14C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740235, SEN S/N: 9740235, LBL: -5cm_soil)","Good Battery (LGR S/N: 9740235)","Host Connected (LGR S/N: 9740235)","Coupler Attached (LGR S/N: 9740235)","Stopped (LGR S/N: 9740235)","End Of File (LGR S/N: 9740235)"
3064,08/03/22 01:45:00  PM,12.110,,,,,
3065,08/03/22 02:00:00  PM,12.013,,,,,
3066,08/03/22 02:15:00  PM,11.916,,,,,
3067,08/03/22 02:30:00  PM,11.819,,,,,
3068,08/03/22 02:45:00  PM,11.625,,,,,
3069,08/03/22 03:00:00  PM,11.528,,,,,
3070,08/03/22 03:15:00  PM,11.334,,,,,
3071,08/03/22 03:30:00  PM,11.139,,,,,
3072,08/03/22 03:45:00  PM,10.944,,,,,
3073,08/03/22 04:00:00  PM,10.748,,,,,
3074,08/03/22 04:15:00  PM,10.553,,,,,
3075,08/03/22 04:30:00  PM,10.259,,,,,
3076,08/03/22 04:45:00  PM,10.063,,,,,
3077,08/03/22 05:00:00  PM,9.866,,,,,
3078,08/03/22 05:15:00  PM,9.669,,,,,
3079,08/03/22 05:30:00  PM,9.472,,,,,
3080,08/03/22 05:45:00  PM,9.275,,,,,
3081,08/03/22 06:00:00  PM,9.176,,,,,
3082,08/03/22 06:15:00  PM,8.978,,,,,
3083,08/03/22 06:30:00  PM,8.879,,,,,
3084,08/03/22 06:45:00  PM,8.680,,,,,
3085,08/03/22 07:00:00  PM,8.581,,,,,
3086,08/03/22 07:15:00  PM,8.481,,,,,
3087,08/03/22 07:30:00  PM,8.282,,,,,
3088,08/03/22 07:45:00  PM,8.182,,,,,
3089,08/03/22 08:00:00  PM,8.082,,,,,
3090,08/03/22 08:15:00  PM,7.983,,,,,
3091,08/03/22 08:30:00  PM,7.882,,,,,
3092,08/03/22 08:45:00  PM,7.782,,,,,
3093,08/03/22 09:00:00  PM,7.782,,,,,
3094,08/03/22 09:15:00  PM,7.682,,,,,
3095,08/03/22 09:30:00  PM,7.582,,,,,
3096,08/03/22 09:45:00  PM,7.481,,,,,
3097,08/03/22 10:00:00  PM,7.381,,,,,
3098,08/03/22 10:15:00  PM,7.280,,,,,
3099,08/03/22 10:30:00  PM,7.179,,,,,
3100,08/03/22 10:45:00  PM,7.179,,,,,
3101,08/03/22 11:00:00  PM,7.079,,,,,
3102,08/03/22 11:15:00  PM,7.079,,,,,
3103,08/03/22 11:30:00  PM,7.079,,,,,
3104,08/03/22 11:45:00  PM,7.079,,,,,
3105,08/04/22 12:00:00  AM,7.079,,,,,
3106,08/04/22 12:15:00  AM,7.079,,,,,
3107,08/04/22 12:30:00  AM,6.978,,,,,
3108,08/04/22 12:45:00  AM,6.978,,,,,
3109,08/04/22 01:00:00  AM,6.978,,,,,
3110,08/04/22 01:15:00  AM,6.978,,,,,
3111,08/04/22 01:30:00  AM,6.978,,,,,
3112,08/04/22 01:45:00  AM,6.978,,,,,
3113,08/04/22 02:00:00  AM,7.079,,,,,
3114,08/04/22 02:15:00  AM,7.079,,,,,
3115,08/04/22 02:30:00  AM,7.179,,,,,
3116,08/04/22 02:45:00  AM,7.179,,,,,
3117,08/04/22 03:00:00  AM,7.280,,,,,
3118,08/04/22 03:15:00  AM,7.179,,,,,
3119,08/04/22 03:30:00  AM,7.280,,,,,
3120,08/04/22 03:45:00  AM,7.381,,,,,
3121,08/04/22 04:00:00  AM,7.582,,,,,
3122,08/04/22 04:15:00  AM,7.682,,,,,
3123,08/04/22 04:30:00  AM,7.782,,,,,
3124,08/04/22 04:45:00  AM,7.983,,,,,
3125,08/04/22 05:00:00  AM,8.082,,,,,
3126,08/04/22 05:15:00  AM,8.182,,,,,
3127,08/04/22 05:30:00  AM,8.382,,,,,
3128,08/04/22 05:45:00  AM,8.481,,,,,
3129,08/04/22 06:00:00  AM,8.680,,,,,
3130,08/04/22 06:15:00  AM,8.879,,,,,
3131,08/04/22 06:30:00  AM,9.077,,,,,
3132,08/04/22 06:45:00  AM,9.275,,,,,
3133,08/04/22 07:00:00  AM,9.472,,,,,
3134,08/04/22 07:15:00  AM,9.571,,,,,
3135,08/04/22 07:30:00  AM,9.768,,,,,
3136,08/04/22 07:45:00  AM,9.965,,,,,
3137,08/04/22 08:00:00  AM,10.063,,,,,
3138,08/04/22 08:15:00  AM,10.259,,,,,
3139,08/04/22 08:30:00  AM,10.357,,,,,
3140,08/04/22 08:45:00  AM,10.553,,,,,
3141,08/04/22 09:00:00  AM,10.748,,,,,
3142,08/04/22 09:15:00  AM,10.846,,,,,
3143,08/04/22 09:30:00  AM,11.041,,,,,
3144,08/04/22 09:45:00  AM,11.236,,,,,
3145,08/04/22 10:00:00  AM,11.334,,,,,
3146,08/04/22 10:15:00  AM,11.528,,,,,
3147,08/04/22 10:30:00  AM,11.722,,,,,
3148,08/04/22 10:45:00  AM,11.916,,,,,
3149,08/04/22 11:00:00  AM,12.013,,,,,
3150,08/04/22 11:15:00  AM,12.207,,,,,
3151,08/04/22 11:30:00  AM,12.304,,,,,
3152,08/04/22 11:45:00  AM,12.304,,,,,
3153,08/04/22 12:00:00  PM,12.401,,,,,
3154,08/04/22 12:15:00  PM,12.401,,,,,
3155,08/04/22 12:30:00  PM,12.401,,,,,
3156,08/04/22 12:45:00  PM,12.497,,,,,
3157,08/04/22 01:00:00  PM,12.594,,,,,
3158,08/04/22 01:15:00  PM,12.594,,,,,
3159,08/04/22 01:30:00  PM,12.401,,,,,
3160,08/04/22 01:45:00  PM,12.304,,,,,
3161,08/04/22 02:00:00  PM,12.304,,,,,
3162,08/04/22 02:15:00  PM,12.207,,,,,
3163,08/04/22 02:30:00  PM,12.110,,,,,
3164,08/04/22 02:45:00  PM,12.013,,,,,
3165,08/04/22 03:00:00  PM,11.819,,,,,
3166,08/04/22 03:15:00  PM,11.431,,,,,
3167,08/04/22 03:30:00  PM,11.041,,,,,
3168,08/04/22 03:45:00  PM,10.748,,,,,
3169,08/04/22 04:00:00  PM,10.455,,,,,
3170,08/04/22 04:15:00  PM,10.259,,,,,
3171,08/04/22 04:30:00  PM,10.259,,,,,
3172,08/04/22 04:45:00  PM,10.161,,,,,
3173,08/04/22 05:00:00  PM,10.063,,,,,
3174,08/04/22 05:15:00  PM,9.965,,,,,
3175,08/04/22 05:30:00  PM,9.866,,,,,
3176,08/04/22 05:45:00  PM,9.768,,,,,
3177,08/04/22 06:00:00  PM,9.669,,,,,
3178,08/04/22 06:15:00  PM,9.472,,,,,
3179,08/04/22 06:30:00  PM,9.373,,,,,
3180,08/04/22 06:45:00  PM,9.275,,,,,
3181,08/04/22 07:00:00  PM,9.077,,,,,
3182,08/04/22 07:15:00  PM,8.978,,,,,
3183,08/04/22 07:30:00  PM,8.879,,,,,
3184,08/04/22 07:45:00  PM,8.779,,,,,
3185,08/04/22 08:00:00  PM,8.680,,,,,
3186,08/04/22 08:15:00  PM,8.581,,,,,
3187,08/04/22 08:30:00  PM,8.481,,,,,
3188,08/04/22 08:45:00  PM,8.382,,,,,
3189,08/04/22 09:00:00  PM,8.282,,,,,
3190,08/04/22 09:15:00  PM,8.182,,,,,
3191,08/04/22 09:30:00  PM,8.082,,,,,
3192,08/04/22 09:45:00  PM,7.983,,,,,
3193,08/04/22 10:00:00  PM,7.983,,,,,
3194,08/04/22 10:15:00  PM,7.882,,,,,
3195,08/04/22 10:30:00  PM,7.882,,,,,
3196,08/04/22 10:45:00  PM,7.782,,,,,
3197,08/04/22 11:00:00  PM,7.782,,,,,
3198,08/04/22 11:15:00  PM,7.782,,,,,
3199,08/04/22 11:30:00  PM,7.782,,,,,
3200,08/04/22 11:45:00  PM,7.682,,,,,
3201,08/05/22 12:00:00  AM,7.682,,,,,
3202,08/05/22 12:15:00  AM,7.682,,,,,
3203,08/05/22 12:30:00  AM,7.682,,,,,
3204,08/05/22 12:45:00  AM,7.682,,,,,
3205,08/05/22 01:00:00  AM,7.682,,,,,
3206,08/05/22 01:15:00  AM,7.682,,,,,
3207,08/05/22 01:30:00  AM,7.682,,,,,
3208,08/05/22 01:45:00  AM,7.682,,,,,
3209,08/05/22 02:00:00  AM,7.682,,,,,
3210,08/05/22 02:15:00  AM,7.682,,,,,
3211,08/05/22 02:30:00  AM,7.782,,,,,
3212,08/05/22 02:45:00  AM,7.782,,,,,
3213,08/05/22 03:00:00  AM,7.782,,,,,
3214,08/05/22 03:15:00  AM,7.782,,,,,
3215,08/05/22 03:30:00  AM,7.882,,,,,
3216,08/05/22 03:45:00  AM,7.882,,,,,
3217,08/05/22 04:00:00  AM,7.983,,,,,
3218,08/05/22 04:15:00  AM,7.983,,,,,
3219,08/05/22 04:30:00  AM,8.082,,,,,
3220,08/05/22 04:45:00  AM,8.182,,,,,
3221,08/05/22 05:00:00  AM,8.382,,,,,
3222,08/05/22 05:15:00  AM,8.481,,,,,
3223,08/05/22 05:30:00  AM,8.581,,,,,
3224,08/05/22 05:45:00  AM,8.779,,,,,
3225,08/05/22 06:00:00  AM,8.879,,,,,
3226,08/05/22 06:15:00  AM,9.176,,,,,
3227,08/05/22 06:30:00  AM,9.373,,,,,
3228,08/05/22 06:45:00  AM,9.472,,,,,
3229,08/05/22 07:00:00  AM,9.669,,,,,
3230,08/05/22 07:15:00  AM,9.866,,,,,
3231,08/05/22 07:30:00  AM,10.063,,,,,
3232,08/05/22 07:45:00  AM,10.161,,,,,
3233,08/05/22 08:00:00  AM,10.357,,,,,
3234,08/05/22 08:15:00  AM,10.455,,,,,
3235,08/05/22 08:30:00  AM,10.651,,,,,
3236,08/05/22 08:45:00  AM,10.748,,,,,
3237,08/05/22 09:00:00  AM,10.944,,,,,
3238,08/05/22 09:15:00  AM,11.139,,,,,
3239,08/05/22 09:30:00  AM,11.236,,,,,
3240,08/05/22 09:45:00  AM,11.431,,,,,
3241,08/05/22 10:00:00  AM,11.528,,,,,
3242,08/05/22 10:15:00  AM,11.722,,,,,
3243,08/05/22 10:30:00  AM,11.819,,,,,
3244,08/05/22 10:45:00  AM,11.916,,,,,
3245,08/05/22 11:00:00  AM,12.013,,,,,
3246,08/05/22 11:15:00  AM,12.207,,,,,
3247,08/05/22 11:30:00  AM,12.207,,,,,
3248,08/05/22 11:45:00  AM,12.304,,,,,
3249,08/05/22 12:00:00  PM,12.304,,,,,
3250,08/05/22 12:15:00  PM,12.304,,,,,
3251,08/05/22 12:30:00  PM,12.304,,,,,
3252,08/05/22 12:45:00  PM,12.304,,,,,
3253,08/05/22 01:00:00  PM,12.207,,,,,
3254,08/05/22 01:15:00  PM,12.110,,,,,
3255,08/05/22 01:30:00  PM,11.916,,,,,
3256,08/05/22 01:45:00  PM,11.819,,,,,
3257,08/05/22 02:00:00  PM,11.722,,,,,
3258,08/05/22 02:15:00  PM,11.625,,,,,
3259,08/05/22 02:30:00  PM,11.528,,,,,
3260,08/05/22 02:45:00  PM,11.431,,,,,
3261,08/05/22 03:00:00  PM,11.236,,,,,
3262,08/05/22 03:15:00  PM,11.041,,,,,
3263,08/05/22 03:30:00  PM,10.846,,,,,
3264,08/05/22 03:45:00  PM,10.651,,,,,
3265,08/05/22 04:00:00  PM,10.553,,,,,
3266,08/05/22 04:15:00  PM,10.357,,,,,
3267,08/05/22 04:30:00  PM,10.161,,,,,
3268,08/05/22 04:45:00  PM,9.965,,,,,
3269,08/05/22 05:00:00  PM,9.768,,,,,
3270,08/05/22 05:15:00  PM,9.571,,,,,
3271,08/05/22 05:30:00  PM,9.472,,,,,
3272,08/05/22 05:45:00  PM,9.275,,,,,
3273,08/05/22 06:00:00  PM,9.176,,,,,
3274,08/05/22 06:15:00  PM,9.077,,,,,
3275,08/05/22 06:30:00  PM,8.879,,,,,
3276,08/05/22 06:45:00  PM,8.779,,,,,
3277,08/05/22 07:00:00  PM,8.680,,,,,
3278,08/05/22 07:15:00  PM,8.581,,,,,
3279,08/05/22 07:30:00  PM,8.481,,,,,
3280,08/05/22 07:45:00  PM,8.382,,,,,
3281,08/05/22 08:00:00  PM,8.282,,,,,
3282,08/05/22 08:15:00  PM,8.182,,,,,
3283,08/05/22 08:30:00  PM,7.983,,,,,
3284,08/05/22 08:45:00  PM,7.882,,,,,
3285,08/05/22 09:00:00  PM,7.782,,,,,
3286,08/05/22 09:15:00  PM,7.682,,,,,
3287,08/05/22 09:30:00  PM,7.582,,,,,
3288,08/05/22 09:45:00  PM,7.481,,,,,
3289,08/05/22 10:00:00  PM,7.381,,,,,
3290,08/05/22 10:15:00  PM,7.381,,,,,
3291,08/05/22 10:30:00  PM,7.381,,,,,
3292,08/05/22 10:45:00  PM,7.381,,,,,
3293,08/05/22 11:00:00  PM,7.381,,,,,
3294,08/05/22 11:15:00  PM,7.280,,,,,
3295,08/05/22 11:30:00  PM,7.280,,,,,
3296,08/05/22 11:45:00  PM,7.280,,,,,
3297,08/06/22 12:00:00  AM,7.179,,,,,
3298,08/06/22 12:15:00  AM,7.179,,,,,
3299,08/06/22 12:30:00  AM,7.179,,,,,
3300,08/06/22 12:45:00  AM,7.179,,,,,
3301,08/06/22 01:00:00  AM,7.079,,,,,
3302,08/06/22 01:15:00  AM,7.079,,,,,
3303,08/06/22 01:30:00  AM,6.978,,,,,
3304,08/06/22 01:45:00  AM,6.978,,,,,
3305,08/06/22 02:00:00  AM,6.877,,,,,
3306,08/06/22 02:15:00  AM,6.877,,,,,
3307,08/06/22 02:30:00  AM,6.775,,,,,
3308,08/06/22 02:45:00  AM,6.775,,,,,
3309,08/06/22 03:00:00  AM,6.674,,,,,
3310,08/06/22 03:15:00  AM,6.573,,,,,
3311,08/06/22 03:30:00  AM,6.573,,,,,
3312,08/06/22 03:45:00  AM,6.573,,,,,
3313,08/06/22 04:00:00  AM,6.573,,,,,
3314,08/06/22 04:15:00  AM,6.674,,,,,
3315,08/06/22 04:30:00  AM,6.674,,,,,
3316,08/06/22 04:45:00  AM,6.877,,,,,
3317,08/06/22 05:00:00  AM,7.079,,,,,
3318,08/06/22 05:15:00  AM,7.381,,,,,
3319,08/06/22 05:30:00  AM,7.582,,,,,
3320,08/06/22 05:45:00  AM,7.782,,,,,
3321,08/06/22 06:00:00  AM,8.082,,,,,
3322,08/06/22 06:15:00  AM,8.282,,,,,
3323,08/06/22 06:30:00  AM,8.481,,,,,
3324,08/06/22 06:45:00  AM,8.680,,,,,
3325,08/06/22 07:00:00  AM,8.879,,,,,
3326,08/06/22 07:15:00  AM,9.176,,,,,
3327,08/06/22 07:30:00  AM,9.373,,,,,
3328,08/06/22 07:45:00  AM,9.571,,,,,
3329,08/06/22 08:00:00  AM,9.965,,,,,
3330,08/06/22 08:15:00  AM,10.357,,,,,
3331,08/06/22 08:30:00  AM,10.357,,,,,
3332,08/06/22 08:45:00  AM,10.161,,,,,
3333,08/06/22 09:00:00  AM,9.965,,,,,
3334,08/06/22 09:15:00  AM,9.768,,,,,
3335,08/06/22 09:30:00  AM,9.571,,,,,
3336,08/06/22 09:45:00  AM,9.472,,,,,
3337,08/06/22 10:00:00  AM,9.472,,,,,
3338,08/06/22 10:15:00  AM,9.373,,,,,
3339,08/06/22 10:30:00  AM,9.472,,,,,
3340,08/06/22 10:45:00  AM,9.472,,,,,
3341,08/06/22 11:00:00  AM,9.472,,,,,
3342,08/06/22 11:15:00  AM,9.472,,,,,
3343,08/06/22 11:30:00  AM,9.472,,,,,
3344,08/06/22 11:45:00  AM,9.472,,,,,
3345,08/06/22 12:00:00  PM,9.472,,,,,
3346,08/06/22 12:15:00  PM,9.472,,,,,
3347,08/06/22 12:30:00  PM,9.472,,,,,
3348,08/06/22 12:45:00  PM,9.571,,,,,
3349,08/06/22 01:00:00  PM,9.768,,,,,
3350,08/06/22 01:15:00  PM,9.866,,,,,
3351,08/06/22 01:30:00  PM,9.965,,,,,
3352,08/06/22 01:45:00  PM,9.866,,,,,
3353,08/06/22 02:00:00  PM,9.768,,,,,
3354,08/06/22 02:15:00  PM,9.768,,,,,
3355,08/06/22 02:30:00  PM,9.768,,,,,
3356,08/06/22 02:45:00  PM,9.768,,,,,
3357,08/06/22 03:00:00  PM,9.866,,,,,
3358,08/06/22 03:15:00  PM,9.866,,,,,
3359,08/06/22 03:30:00  PM,9.768,,,,,
3360,08/06/22 03:45:00  PM,9.669,,,,,
3361,08/06/22 04:00:00  PM,9.571,,,,,
3362,08/06/22 04:15:00  PM,9.472,,,,,
3363,08/06/22 04:30:00  PM,9.373,,,,,
3364,08/06/22 04:45:00  PM,9.373,,,,,
3365,08/06/22 05:00:00  PM,9.275,,,,,
3366,08/06/22 05:15:00  PM,9.176,,,,,
3367,08/06/22 05:30:00  PM,9.176,,,,,
3368,08/06/22 05:45:00  PM,9.077,,,,,
3369,08/06/22 06:00:00  PM,9.077,,,,,
3370,08/06/22 06:15:00  PM,8.978,,,,,
3371,08/06/22 06:30:00  PM,8.978,,,,,
3372,08/06/22 06:45:00  PM,8.978,,,,,
3373,08/06/22 07:00:00  PM,8.879,,,,,
3374,08/06/22 07:15:00  PM,8.779,,,,,
3375,08/06/22 07:30:00  PM,8.779,,,,,
3376,08/06/22 07:45:00  PM,8.680,,,,,
3377,08/06/22 08:00:00  PM,8.581,,,,,
3378,08/06/22 08:15:00  PM,8.581,,,,,
3379,08/06/22 08:30:00  PM,8.581,,,,,
3380,08/06/22 08:45:00  PM,8.481,,,,,
3381,08/06/22 09:00:00  PM,8.481,,,,,
3382,08/06/22 09:15:00  PM,8.382,,,,,
3383,08/06/22 09:30:00  PM,8.382,,,,,
3384,08/06/22 09:45:00  PM,8.282,,,,,
3385,08/06/22 10:00:00  PM,8.182,,,,,
3386,08/06/22 10:15:00  PM,8.082,,,,,
3387,08/06/22 10:30:00  PM,7.983,,,,,
3388,08/06/22 10:45:00  PM,7.983,,,,,
3389,08/06/22 11:00:00  PM,7.882,,,,,
3390,08/06/22 11:15:00  PM,7.782,,,,,
3391,08/06/22 11:30:00  PM,7.782,,,,,
3392,08/06/22 11:45:00  PM,7.682,,,,,
3393,08/07/22 12:00:00  AM,7.782,,,,,
3394,08/07/22 12:15:00  AM,7.682,,,,,
3395,08/07/22 12:30:00  AM,7.582,,,,,
3396,08/07/22 12:45:00  AM,7.481,,,,,
3397,08/07/22 01:00:00  AM,7.381,,,,,
3398,08/07/22 01:15:00  AM,7.381,,,,,
3399,08/07/22 01:30:00  AM,7.280,,,,,
3400,08/07/22 01:45:00  AM,7.280,,,,,
3401,08/07/22 02:00:00  AM,7.179,,,,,
3402,08/07/22 02:15:00  AM,7.179,,,,,
3403,08/07/22 02:30:00  AM,7.079,,,,,
3404,08/07/22 02:45:00  AM,6.978,,,,,
3405,08/07/22 03:00:00  AM,6.877,,,,,
3406,08/07/22 03:15:00  AM,6.877,,,,,
3407,08/07/22 03:30:00  AM,6.877,,,,,
3408,08/07/22 03:45:00  AM,6.775,,,,,
3409,08/07/22 04:00:00  AM,6.775,,,,,
3410,08/07/22 04:15:00  AM,6.674,,,,,
3411,08/07/22 04:30:00  AM,6.674,,,,,
3412,08/07/22 04:45:00  AM,6.674,,,,,
3413,08/07/22 05:00:00  AM,6.674,,,,,
3414,08/07/22 05:15:00  AM,6.775,,,,,
3415,08/07/22 05:30:00  AM,6.877,,,,,
3416,08/07/22 05:45:00  AM,6.877,,,,,
3417,08/07/22 06:00:00  AM,6.978,,,,,
3418,08/07/22 06:15:00  AM,6.978,,,,,
3419,08/07/22 06:30:00  AM,7.079,,,,,
3420,08/07/22 06:45:00  AM,7.079,,,,,
3421,08/07/22 07:00:00  AM,7.079,,,,,
3422,08/07/22 07:15:00  AM,7.079,,,,,
3423,08/07/22 07:30:00  AM,7.079,,,,,
3424,08/07/22 07:45:00  AM,7.179,,,,,
3425,08/07/22 08:00:00  AM,7.280,,,,,
3426,08/07/22 08:15:00  AM,7.280,,,,,
3427,08/07/22 08:30:00  AM,7.280,,,,,
3428,08/07/22 08:45:00  AM,7.179,,,,,
3429,08/07/22 09:00:00  AM,7.280,,,,,
3430,08/07/22 09:15:00  AM,7.381,,,,,
3431,08/07/22 09:30:00  AM,7.381,,,,,
3432,08/07/22 09:45:00  AM,7.481,,,,,
3433,08/07/22 10:00:00  AM,7.481,,,,,
3434,08/07/22 10:15:00  AM,7.582,,,,,
3435,08/07/22 10:30:00  AM,7.582,,,,,
3436,08/07/22 10:45:00  AM,7.582,,,,,
3437,08/07/22 11:00:00  AM,7.682,,,,,
3438,08/07/22 11:15:00  AM,7.782,,,,,
3439,08/07/22 11:30:00  AM,7.882,,,,,
3440,08/07/22 11:45:00  AM,9.176,,,,,
3441,08/07/22 12:00:00  PM,9.866,,,,,
3442,08/07/22 12:15:00  PM,11.236,,,,,
3443,08/07/22 12:30:00  PM,12.304,,,,,
3444,08/07/22 12:45:00  PM,13.461,,,,,
3445,08/07/22 01:00:00  PM,13.846,,,,,
3446,08/07/22 01:15:00  PM,13.846,,,,,
3447,08/07/22 01:30:00  PM,13.846,,,,,
3448,08/07/22 01:45:00  PM,13.846,,,,,
3449,08/07/22 02:00:00  PM,14.421,,,,,
3450,08/07/22 02:15:00  PM,15.378,,,,,
3451,08/07/22 02:30:00  PM,15.951,,,,,
3452,08/07/22 02:45:00  PM,16.237,,,,,
3453,08/07/22 03:00:00  PM,16.427,,,,,
3454,08/07/22 03:15:00  PM,16.332,,,,,
3455,08/07/22 03:30:00  PM,30.862,,,,,
3456,08/07/22 03:45:00  PM,38.602,,,,,
3457,08/07/22 04:00:00  PM,39.502,,,,,
3458,08/07/22 04:15:00  PM,40.992,,,,,
3459,08/07/22 04:30:00  PM,41.810,,,,,
3460,08/07/22 04:45:00  PM,42.046,,,,,
3461,08/07/22 05:00:00  PM,42.046,,,,,
3462,08/07/22 05:15:00  PM,42.164,,,,,
3463,08/07/22 05:30:00  PM,34.374,,,,,
3464,08/07/22 05:45:00  PM,24.641,,,,,
3465,08/07/22 05:45:22  PM,,,Logged,,,
3466,08/07/22 05:45:23  PM,,,,Logged,,
3467,08/07/22 05:45:31  PM,,,,,Logged,Logged
