"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
162,07/06/22 12:30:00  AM,6.166,,,,
163,07/06/22 01:00:00  AM,6.064,,,,
164,07/06/22 01:30:00  AM,5.962,,,,
165,07/06/22 02:00:00  AM,5.962,,,,
166,07/06/22 02:30:00  AM,5.860,,,,
167,07/06/22 03:00:00  AM,5.860,,,,
168,07/06/22 03:30:00  AM,5.860,,,,
169,07/06/22 04:00:00  AM,5.860,,,,
170,07/06/22 04:30:00  AM,5.860,,,,
171,07/06/22 05:00:00  AM,5.860,,,,
172,07/06/22 05:30:00  AM,5.860,,,,
173,07/06/22 06:00:00  AM,5.860,,,,
174,07/06/22 06:30:00  AM,5.757,,,,
175,07/06/22 07:00:00  AM,5.552,,,,
176,07/06/22 07:30:00  AM,5.450,,,,
177,07/06/22 08:00:00  AM,5.347,,,,
178,07/06/22 08:30:00  AM,5.347,,,,
179,07/06/22 09:00:00  AM,5.450,,,,
180,07/06/22 09:30:00  AM,5.450,,,,
181,07/06/22 10:00:00  AM,5.552,,,,
182,07/06/22 10:30:00  AM,5.655,,,,
183,07/06/22 11:00:00  AM,5.860,,,,
184,07/06/22 11:30:00  AM,5.962,,,,
185,07/06/22 12:00:00  PM,6.064,,,,
186,07/06/22 12:30:00  PM,6.064,,,,
187,07/06/22 01:00:00  PM,6.166,,,,
188,07/06/22 01:30:00  PM,6.064,,,,
189,07/06/22 02:00:00  PM,5.962,,,,
190,07/06/22 02:30:00  PM,6.064,,,,
191,07/06/22 03:00:00  PM,6.166,,,,
192,07/06/22 03:30:00  PM,6.370,,,,
193,07/06/22 04:00:00  PM,6.471,,,,
194,07/06/22 04:30:00  PM,6.573,,,,
195,07/06/22 05:00:00  PM,6.471,,,,
196,07/06/22 05:30:00  PM,6.471,,,,
197,07/06/22 06:00:00  PM,6.370,,,,
198,07/06/22 06:30:00  PM,6.370,,,,
199,07/06/22 07:00:00  PM,6.370,,,,
200,07/06/22 07:30:00  PM,6.268,,,,
201,07/06/22 08:00:00  PM,6.268,,,,
202,07/06/22 08:30:00  PM,6.166,,,,
203,07/06/22 09:00:00  PM,6.064,,,,
204,07/06/22 09:30:00  PM,5.860,,,,
205,07/06/22 10:00:00  PM,5.757,,,,
206,07/06/22 10:30:00  PM,5.655,,,,
207,07/06/22 11:00:00  PM,5.552,,,,
208,07/06/22 11:30:00  PM,5.450,,,,
209,07/07/22 12:00:00  AM,5.347,,,,
210,07/07/22 12:30:00  AM,5.347,,,,
211,07/07/22 01:00:00  AM,5.244,,,,
212,07/07/22 01:30:00  AM,5.141,,,,
213,07/07/22 02:00:00  AM,5.037,,,,
214,07/07/22 02:30:00  AM,5.141,,,,
215,07/07/22 03:00:00  AM,5.141,,,,
216,07/07/22 03:30:00  AM,5.141,,,,
217,07/07/22 04:00:00  AM,5.244,,,,
218,07/07/22 04:30:00  AM,5.347,,,,
219,07/07/22 05:00:00  AM,5.347,,,,
220,07/07/22 05:30:00  AM,5.347,,,,
221,07/07/22 06:00:00  AM,5.450,,,,
222,07/07/22 06:30:00  AM,5.655,,,,
223,07/07/22 07:00:00  AM,5.860,,,,
224,07/07/22 07:30:00  AM,6.064,,,,
225,07/07/22 08:00:00  AM,6.268,,,,
226,07/07/22 08:30:00  AM,6.674,,,,
227,07/07/22 09:00:00  AM,6.978,,,,
228,07/07/22 09:30:00  AM,7.280,,,,
229,07/07/22 10:00:00  AM,7.682,,,,
230,07/07/22 10:30:00  AM,7.882,,,,
231,07/07/22 11:00:00  AM,8.282,,,,
232,07/07/22 11:30:00  AM,8.581,,,,
