"Plot Title: WILL_13C_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547746, SEN S/N: 20547746, LBL: 10_cm)","Host Connected (LGR S/N: 20547746)","Coupler Attached (LGR S/N: 20547746)","Stopped (LGR S/N: 20547746)","End Of File (LGR S/N: 20547746)"
548,07/07/22 09:30:00  PM,14.996,,,,
549,07/07/22 10:00:00  PM,11.139,,,,
550,07/07/22 10:30:00  PM,10.357,,,,
551,07/07/22 11:00:00  PM,9.866,,,,
552,07/07/22 11:30:00  PM,9.866,,,,
553,07/08/22 12:00:00  AM,7.179,,,,
554,07/08/22 12:30:00  AM,7.481,,,,
555,07/08/22 01:00:00  AM,7.381,,,,
556,07/08/22 01:30:00  AM,6.775,,,,
557,07/08/22 02:00:00  AM,6.978,,,,
558,07/08/22 02:30:00  AM,6.370,,,,
559,07/08/22 03:00:00  AM,6.674,,,,
560,07/08/22 03:30:00  AM,5.860,,,,
561,07/08/22 04:00:00  AM,6.166,,,,
562,07/08/22 04:30:00  AM,6.370,,,,
563,07/08/22 05:00:00  AM,6.775,,,,
564,07/08/22 05:30:00  AM,7.280,,,,
565,07/08/22 06:00:00  AM,8.680,,,,
566,07/08/22 06:30:00  AM,8.082,,,,
567,07/08/22 07:00:00  AM,9.866,,,,
568,07/08/22 07:30:00  AM,8.282,,,,
569,07/08/22 08:00:00  AM,10.553,,,,
570,07/08/22 08:30:00  AM,11.431,,,,
571,07/08/22 09:00:00  AM,17.665,,,,
572,07/08/22 09:30:00  AM,12.980,,,,
573,07/08/22 10:00:00  AM,14.517,,,,
574,07/08/22 10:30:00  AM,11.916,,,,
575,07/08/22 11:00:00  AM,14.613,,,,
576,07/08/22 11:30:00  AM,13.750,,,,
577,07/08/22 12:00:00  PM,15.569,,,,
578,07/08/22 12:30:00  PM,15.855,,,,
579,07/08/22 01:00:00  PM,13.173,,,,
580,07/08/22 01:30:00  PM,12.690,,,,
581,07/08/22 02:00:00  PM,9.472,,,,
582,07/08/22 02:30:00  PM,8.581,,,,
583,07/08/22 03:00:00  PM,8.581,,,,
584,07/08/22 03:30:00  PM,7.481,,,,
585,07/08/22 04:00:00  PM,8.382,,,,
586,07/08/22 04:30:00  PM,6.775,,,,
587,07/08/22 05:00:00  PM,8.978,,,,
588,07/08/22 05:30:00  PM,10.161,,,,
589,07/08/22 06:00:00  PM,9.176,,,,
590,07/08/22 06:30:00  PM,8.879,,,,
591,07/08/22 07:00:00  PM,19.948,,,,
592,07/08/22 07:30:00  PM,13.750,,,,
593,07/08/22 08:00:00  PM,8.879,,,,
594,07/08/22 08:30:00  PM,7.983,,,,
595,07/08/22 09:00:00  PM,7.079,,,,
596,07/08/22 09:30:00  PM,7.682,,,,
597,07/08/22 10:00:00  PM,7.381,,,,
598,07/08/22 10:30:00  PM,5.757,,,,
599,07/08/22 11:00:00  PM,6.370,,,,
600,07/08/22 11:30:00  PM,5.860,,,,
601,07/09/22 12:00:00  AM,6.166,,,,
602,07/09/22 12:30:00  AM,5.860,,,,
603,07/09/22 01:00:00  AM,7.079,,,,
604,07/09/22 01:30:00  AM,7.582,,,,
605,07/09/22 02:00:00  AM,6.471,,,,
606,07/09/22 02:30:00  AM,7.582,,,,
607,07/09/22 03:00:00  AM,7.280,,,,
608,07/09/22 03:30:00  AM,6.471,,,,
609,07/09/22 04:00:00  AM,6.268,,,,
610,07/09/22 04:30:00  AM,7.280,,,,
611,07/09/22 05:00:00  AM,8.082,,,,
612,07/09/22 05:30:00  AM,8.779,,,,
613,07/09/22 06:00:00  AM,9.472,,,,
614,07/09/22 06:30:00  AM,10.455,,,,
615,07/09/22 07:00:00  AM,10.651,,,,
616,07/09/22 07:30:00  AM,10.455,,,,
617,07/09/22 08:00:00  AM,11.819,,,,
618,07/09/22 08:30:00  AM,13.173,,,,
619,07/09/22 09:00:00  AM,21.951,,,,
620,07/09/22 09:30:00  AM,15.473,,,,
621,07/09/22 10:00:00  AM,12.883,,,,
622,07/09/22 10:30:00  AM,11.819,,,,
623,07/09/22 11:00:00  AM,14.230,,,,
624,07/09/22 11:30:00  AM,14.517,,,,
625,07/09/22 12:00:00  PM,15.378,,,,
626,07/09/22 12:30:00  PM,14.421,,,,
627,07/09/22 01:00:00  PM,13.942,,,,
628,07/09/22 01:30:00  PM,16.808,,,,
629,07/09/22 02:00:00  PM,17.760,,,,
630,07/09/22 02:30:00  PM,16.046,,,,
631,07/09/22 03:00:00  PM,15.569,,,,
632,07/09/22 03:30:00  PM,12.980,,,,
633,07/09/22 04:00:00  PM,15.664,,,,
634,07/09/22 04:30:00  PM,12.594,,,,
635,07/09/22 05:00:00  PM,9.472,,,,
636,07/09/22 05:30:00  PM,13.654,,,,
637,07/09/22 06:00:00  PM,11.139,,,,
638,07/09/22 06:30:00  PM,23.966,,,,
639,07/09/22 07:00:00  PM,12.690,,,,
640,07/09/22 07:30:00  PM,16.903,,,,
641,07/09/22 08:00:00  PM,15.951,,,,
642,07/09/22 08:30:00  PM,9.669,,,,
643,07/09/22 09:00:00  PM,8.581,,,,
644,07/09/22 09:30:00  PM,8.481,,,,
645,07/09/22 10:00:00  PM,7.381,,,,
646,07/09/22 10:30:00  PM,9.669,,,,
647,07/09/22 11:00:00  PM,7.882,,,,
648,07/09/22 11:30:00  PM,7.381,,,,
649,07/10/22 12:00:00  AM,7.582,,,,
650,07/10/22 12:30:00  AM,5.037,,,,
651,07/10/22 01:00:00  AM,5.141,,,,
652,07/10/22 01:30:00  AM,5.860,,,,
653,07/10/22 02:00:00  AM,6.166,,,,
654,07/10/22 02:30:00  AM,5.244,,,,
655,07/10/22 03:00:00  AM,6.064,,,,
656,07/10/22 03:30:00  AM,6.268,,,,
657,07/10/22 04:00:00  AM,6.978,,,,
658,07/10/22 04:30:00  AM,7.983,,,,
659,07/10/22 05:00:00  AM,8.879,,,,
660,07/10/22 05:30:00  AM,9.077,,,,
661,07/10/22 06:00:00  AM,8.879,,,,
662,07/10/22 06:30:00  AM,10.063,,,,
663,07/10/22 07:00:00  AM,7.882,,,,
664,07/10/22 07:30:00  AM,8.182,,,,
665,07/10/22 08:00:00  AM,9.669,,,,
666,07/10/22 08:30:00  AM,9.077,,,,
667,07/10/22 09:00:00  AM,9.472,,,,
668,07/10/22 09:30:00  AM,10.748,,,,
669,07/10/22 10:00:00  AM,8.082,,,,
670,07/10/22 10:30:00  AM,8.879,,,,
671,07/10/22 11:00:00  AM,9.077,,,,
672,07/10/22 11:30:00  AM,9.275,,,,
673,07/10/22 12:00:00  PM,9.077,,,,
674,07/10/22 12:30:00  PM,9.669,,,,
675,07/10/22 01:00:00  PM,10.651,,,,
676,07/10/22 01:30:00  PM,10.455,,,,
677,07/10/22 02:00:00  PM,13.076,,,,
678,07/10/22 02:30:00  PM,10.846,,,,
679,07/10/22 03:00:00  PM,12.304,,,,
680,07/10/22 03:30:00  PM,15.187,,,,
681,07/10/22 04:00:00  PM,15.569,,,,
682,07/10/22 04:30:00  PM,18.806,,,,
683,07/10/22 05:00:00  PM,17.760,,,,
684,07/10/22 05:30:00  PM,21.282,,,,
685,07/10/22 06:00:00  PM,22.238,,,,
686,07/10/22 06:30:00  PM,23.388,,,,
687,07/10/22 07:00:00  PM,18.521,,,,
688,07/10/22 07:30:00  PM,22.812,,,,
689,07/10/22 08:00:00  PM,19.948,,,,
690,07/10/22 08:30:00  PM,15.091,,,,
691,07/10/22 09:00:00  PM,12.207,,,,
692,07/10/22 09:30:00  PM,10.651,,,,
693,07/10/22 10:00:00  PM,8.382,,,,
694,07/10/22 10:30:00  PM,7.280,,,,
695,07/10/22 11:00:00  PM,7.381,,,,
696,07/10/22 11:30:00  PM,6.166,,,,
697,07/11/22 12:00:00  AM,5.655,,,,
698,07/11/22 12:30:00  AM,5.552,,,,
699,07/11/22 01:00:00  AM,5.655,,,,
700,07/11/22 01:30:00  AM,5.347,,,,
701,07/11/22 02:00:00  AM,5.552,,,,
702,07/11/22 02:30:00  AM,6.370,,,,
703,07/11/22 03:00:00  AM,6.370,,,,
704,07/11/22 03:30:00  AM,6.471,,,,
705,07/11/22 04:00:00  AM,6.268,,,,
706,07/11/22 04:30:00  AM,6.978,,,,
707,07/11/22 05:00:00  AM,7.079,,,,
708,07/11/22 05:30:00  AM,6.674,,,,
709,07/11/22 06:00:00  AM,6.471,,,,
710,07/11/22 06:30:00  AM,5.962,,,,
711,07/11/22 07:00:00  AM,7.179,,,,
712,07/11/22 07:30:00  AM,9.077,,,,
713,07/11/22 08:00:00  AM,9.571,,,,
714,07/11/22 08:30:00  AM,11.625,,,,
715,07/11/22 09:00:00  AM,17.475,,,,
716,07/11/22 09:30:00  AM,18.521,,,,
717,07/11/22 10:00:00  AM,15.569,,,,
718,07/11/22 10:30:00  AM,13.654,,,,
719,07/11/22 11:00:00  AM,13.076,,,,
720,07/11/22 11:30:00  AM,11.625,,,,
721,07/11/22 12:00:00  PM,12.787,,,,
722,07/11/22 12:30:00  PM,13.365,,,,
723,07/11/22 01:00:00  PM,14.134,,,,
724,07/11/22 01:30:00  PM,12.497,,,,
725,07/11/22 02:00:00  PM,13.750,,,,
726,07/11/22 02:30:00  PM,14.134,,,,
727,07/11/22 03:00:00  PM,13.461,,,,
728,07/11/22 03:30:00  PM,13.846,,,,
729,07/11/22 04:00:00  PM,15.760,,,,
730,07/11/22 04:30:00  PM,15.091,,,,
731,07/11/22 05:00:00  PM,16.618,,,,
732,07/11/22 05:30:00  PM,17.189,,,,
733,07/11/22 06:00:00  PM,19.187,,,,
734,07/11/22 06:30:00  PM,21.187,,,,
735,07/11/22 07:00:00  PM,20.043,,,,
736,07/11/22 07:30:00  PM,22.812,,,,
737,07/11/22 08:00:00  PM,18.711,,,,
738,07/11/22 08:30:00  PM,17.094,,,,
739,07/11/22 09:00:00  PM,13.846,,,,
740,07/11/22 09:30:00  PM,12.013,,,,
741,07/11/22 10:00:00  PM,8.481,,,,
742,07/11/22 10:30:00  PM,8.082,,,,
743,07/11/22 11:00:00  PM,6.775,,,,
744,07/11/22 11:30:00  PM,8.581,,,,
745,07/12/22 12:00:00  AM,7.079,,,,
746,07/12/22 12:30:00  AM,6.877,,,,
747,07/12/22 01:00:00  AM,7.882,,,,
748,07/12/22 01:30:00  AM,7.179,,,,
749,07/12/22 02:00:00  AM,5.962,,,,
750,07/12/22 02:30:00  AM,6.775,,,,
751,07/12/22 03:00:00  AM,7.481,,,,
752,07/12/22 03:30:00  AM,7.582,,,,
753,07/12/22 04:00:00  AM,7.582,,,,
754,07/12/22 04:30:00  AM,7.381,,,,
755,07/12/22 05:00:00  AM,7.782,,,,
756,07/12/22 05:30:00  AM,7.582,,,,
757,07/12/22 06:00:00  AM,8.082,,,,
758,07/12/22 06:30:00  AM,8.779,,,,
759,07/12/22 07:00:00  AM,9.768,,,,
760,07/12/22 07:30:00  AM,10.063,,,,
761,07/12/22 08:00:00  AM,11.916,,,,
762,07/12/22 08:30:00  AM,12.594,,,,
763,07/12/22 09:00:00  AM,16.332,,,,
764,07/12/22 09:30:00  AM,11.528,,,,
765,07/12/22 10:00:00  AM,10.357,,,,
766,07/12/22 10:30:00  AM,12.401,,,,
767,07/12/22 11:00:00  AM,11.041,,,,
768,07/12/22 11:30:00  AM,14.613,,,,
769,07/12/22 12:00:00  PM,9.768,,,,
770,07/12/22 12:30:00  PM,8.879,,,,
771,07/12/22 01:00:00  PM,8.879,,,,
772,07/12/22 01:30:00  PM,11.041,,,,
773,07/12/22 02:00:00  PM,11.236,,,,
774,07/12/22 02:30:00  PM,12.883,,,,
775,07/12/22 03:00:00  PM,12.594,,,,
776,07/12/22 03:30:00  PM,12.110,,,,
777,07/12/22 04:00:00  PM,14.230,,,,
778,07/12/22 04:30:00  PM,11.139,,,,
779,07/12/22 05:00:00  PM,10.846,,,,
780,07/12/22 05:30:00  PM,8.779,,,,
781,07/12/22 06:00:00  PM,9.571,,,,
782,07/12/22 06:30:00  PM,8.581,,,,
783,07/12/22 07:00:00  PM,6.674,,,,
784,07/12/22 07:30:00  PM,6.877,,,,
785,07/12/22 08:00:00  PM,8.879,,,,
786,07/12/22 08:30:00  PM,7.079,,,,
787,07/12/22 09:00:00  PM,6.471,,,,
788,07/12/22 09:30:00  PM,6.573,,,,
789,07/12/22 10:00:00  PM,5.860,,,,
790,07/12/22 10:30:00  PM,5.037,,,,
791,07/12/22 11:00:00  PM,5.450,,,,
792,07/12/22 11:30:00  PM,5.552,,,,
793,07/13/22 12:00:00  AM,5.347,,,,
794,07/13/22 12:30:00  AM,5.757,,,,
795,07/13/22 01:00:00  AM,6.064,,,,
796,07/13/22 01:30:00  AM,5.655,,,,
797,07/13/22 02:00:00  AM,5.450,,,,
798,07/13/22 02:30:00  AM,5.757,,,,
799,07/13/22 03:00:00  AM,5.552,,,,
800,07/13/22 03:30:00  AM,6.471,,,,
801,07/13/22 04:00:00  AM,5.141,,,,
802,07/13/22 04:30:00  AM,5.552,,,,
803,07/13/22 05:00:00  AM,6.370,,,,
804,07/13/22 05:30:00  AM,7.079,,,,
805,07/13/22 06:00:00  AM,7.782,,,,
806,07/13/22 06:30:00  AM,7.280,,,,
807,07/13/22 07:00:00  AM,7.582,,,,
808,07/13/22 07:30:00  AM,7.782,,,,
809,07/13/22 08:00:00  AM,7.782,,,,
810,07/13/22 08:30:00  AM,8.182,,,,
811,07/13/22 09:00:00  AM,8.581,,,,
812,07/13/22 09:30:00  AM,15.951,,,,
813,07/13/22 10:00:00  AM,14.804,,,,
814,07/13/22 10:30:00  AM,14.134,,,,
815,07/13/22 11:00:00  AM,14.038,,,,
816,07/13/22 11:30:00  AM,14.421,,,,
817,07/13/22 12:00:00  PM,12.690,,,,
818,07/13/22 12:30:00  PM,10.846,,,,
819,07/13/22 01:00:00  PM,11.625,,,,
820,07/13/22 01:30:00  PM,11.528,,,,
821,07/13/22 02:00:00  PM,11.431,,,,
822,07/13/22 02:30:00  PM,11.334,,,,
823,07/13/22 03:00:00  PM,11.819,,,,
824,07/13/22 03:30:00  PM,11.139,,,,
825,07/13/22 04:00:00  PM,12.690,,,,
826,07/13/22 04:30:00  PM,15.378,,,,
827,07/13/22 05:00:00  PM,11.139,,,,
828,07/13/22 05:30:00  PM,16.618,,,,
829,07/13/22 06:00:00  PM,11.334,,,,
830,07/13/22 06:30:00  PM,10.063,,,,
831,07/13/22 07:00:00  PM,9.866,,,,
832,07/13/22 07:30:00  PM,10.651,,,,
833,07/13/22 08:00:00  PM,12.497,,,,
834,07/13/22 08:30:00  PM,8.082,,,,
835,07/13/22 09:00:00  PM,7.983,,,,
836,07/13/22 09:30:00  PM,6.877,,,,
837,07/13/22 10:00:00  PM,5.655,,,,
838,07/13/22 10:30:00  PM,6.877,,,,
839,07/13/22 11:00:00  PM,6.064,,,,
840,07/13/22 11:30:00  PM,6.166,,,,
841,07/14/22 12:00:00  AM,5.860,,,,
842,07/14/22 12:30:00  AM,6.775,,,,
843,07/14/22 01:00:00  AM,5.552,,,,
844,07/14/22 01:30:00  AM,5.757,,,,
845,07/14/22 02:00:00  AM,5.141,,,,
846,07/14/22 02:30:00  AM,4.519,,,,
847,07/14/22 03:00:00  AM,5.037,,,,
848,07/14/22 03:30:00  AM,5.450,,,,
849,07/14/22 04:00:00  AM,4.311,,,,
850,07/14/22 04:30:00  AM,5.347,,,,
851,07/14/22 05:00:00  AM,5.860,,,,
852,07/14/22 05:30:00  AM,5.552,,,,
853,07/14/22 06:00:00  AM,5.860,,,,
854,07/14/22 06:30:00  AM,5.757,,,,
855,07/14/22 07:00:00  AM,6.674,,,,
856,07/14/22 07:30:00  AM,6.978,,,,
857,07/14/22 08:00:00  AM,8.282,,,,
858,07/14/22 08:30:00  AM,8.680,,,,
859,07/14/22 09:00:00  AM,8.282,,,,
860,07/14/22 09:30:00  AM,8.581,,,,
861,07/14/22 10:00:00  AM,8.779,,,,
862,07/14/22 10:30:00  AM,7.582,,,,
863,07/14/22 11:00:00  AM,7.682,,,,
864,07/14/22 11:30:00  AM,7.381,,,,
865,07/14/22 12:00:00  PM,8.879,,,,
866,07/14/22 12:30:00  PM,9.176,,,,
867,07/14/22 01:00:00  PM,8.382,,,,
868,07/14/22 01:30:00  PM,8.581,,,,
869,07/14/22 02:00:00  PM,8.779,,,,
870,07/14/22 02:30:00  PM,8.282,,,,
871,07/14/22 03:00:00  PM,10.259,,,,
872,07/14/22 03:30:00  PM,9.176,,,,
873,07/14/22 04:00:00  PM,7.983,,,,
874,07/14/22 04:30:00  PM,9.077,,,,
875,07/14/22 05:00:00  PM,5.757,,,,
876,07/14/22 05:30:00  PM,6.064,,,,
877,07/14/22 06:00:00  PM,7.179,,,,
878,07/14/22 06:30:00  PM,5.244,,,,
879,07/14/22 07:00:00  PM,5.757,,,,
880,07/14/22 07:30:00  PM,5.141,,,,
881,07/14/22 08:00:00  PM,5.037,,,,
882,07/14/22 08:30:00  PM,6.573,,,,
883,07/14/22 09:00:00  PM,6.573,,,,
884,07/14/22 09:30:00  PM,5.860,,,,
885,07/14/22 10:00:00  PM,5.037,,,,
886,07/14/22 10:30:00  PM,4.311,,,,
887,07/14/22 11:00:00  PM,3.893,,,,
888,07/14/22 11:30:00  PM,3.367,,,,
889,07/15/22 12:00:00  AM,3.049,,,,
890,07/15/22 12:30:00  AM,3.367,,,,
891,07/15/22 01:00:00  AM,3.472,,,,
892,07/15/22 01:30:00  AM,3.049,,,,
893,07/15/22 02:00:00  AM,3.472,,,,
894,07/15/22 02:30:00  AM,2.624,,,,
895,07/15/22 03:00:00  AM,2.943,,,,
896,07/15/22 03:30:00  AM,2.410,,,,
897,07/15/22 04:00:00  AM,2.943,,,,
898,07/15/22 04:30:00  AM,3.367,,,,
899,07/15/22 05:00:00  AM,3.261,,,,
900,07/15/22 05:30:00  AM,2.943,,,,
901,07/15/22 06:00:00  AM,3.788,,,,
902,07/15/22 06:30:00  AM,3.683,,,,
903,07/15/22 07:00:00  AM,4.207,,,,
904,07/15/22 07:30:00  AM,5.757,,,,
905,07/15/22 08:00:00  AM,6.674,,,,
906,07/15/22 08:30:00  AM,5.655,,,,
907,07/15/22 09:00:00  AM,5.450,,,,
908,07/15/22 09:30:00  AM,7.280,,,,
909,07/15/22 10:00:00  AM,10.161,,,,
910,07/15/22 10:30:00  AM,9.077,,,,
911,07/15/22 11:00:00  AM,11.625,,,,
912,07/15/22 11:30:00  AM,10.651,,,,
913,07/15/22 12:00:00  PM,10.259,,,,
914,07/15/22 12:30:00  PM,9.866,,,,
915,07/15/22 01:00:00  PM,9.176,,,,
916,07/15/22 01:30:00  PM,7.983,,,,
917,07/15/22 02:00:00  PM,11.041,,,,
918,07/15/22 02:30:00  PM,11.041,,,,
919,07/15/22 03:00:00  PM,13.461,,,,
920,07/15/22 03:30:00  PM,14.421,,,,
921,07/15/22 04:00:00  PM,15.760,,,,
922,07/15/22 04:30:00  PM,15.569,,,,
923,07/15/22 05:00:00  PM,16.332,,,,
924,07/15/22 05:30:00  PM,17.379,,,,
925,07/15/22 06:00:00  PM,20.901,,,,
926,07/15/22 06:30:00  PM,21.473,,,,
927,07/15/22 07:00:00  PM,22.333,,,,
928,07/15/22 07:30:00  PM,20.710,,,,
929,07/15/22 08:00:00  PM,16.808,,,,
930,07/15/22 08:30:00  PM,16.046,,,,
931,07/15/22 09:00:00  PM,14.230,,,,
932,07/15/22 09:30:00  PM,11.625,,,,
933,07/15/22 10:00:00  PM,10.651,,,,
934,07/15/22 10:30:00  PM,8.680,,,,
935,07/15/22 11:00:00  PM,8.282,,,,
936,07/15/22 11:30:00  PM,6.268,,,,
937,07/16/22 12:00:00  AM,5.552,,,,
938,07/16/22 12:30:00  AM,4.934,,,,
939,07/16/22 01:00:00  AM,5.037,,,,
940,07/16/22 01:30:00  AM,5.347,,,,
941,07/16/22 02:00:00  AM,5.757,,,,
942,07/16/22 02:30:00  AM,5.860,,,,
943,07/16/22 03:00:00  AM,5.655,,,,
944,07/16/22 03:30:00  AM,5.244,,,,
945,07/16/22 04:00:00  AM,5.347,,,,
946,07/16/22 04:30:00  AM,6.166,,,,
947,07/16/22 05:00:00  AM,6.775,,,,
948,07/16/22 05:30:00  AM,6.268,,,,
949,07/16/22 06:00:00  AM,6.573,,,,
950,07/16/22 06:30:00  AM,6.978,,,,
951,07/16/22 07:00:00  AM,6.978,,,,
952,07/16/22 07:30:00  AM,7.381,,,,
953,07/16/22 08:00:00  AM,8.282,,,,
954,07/16/22 08:30:00  AM,8.978,,,,
955,07/16/22 09:00:00  AM,12.690,,,,
956,07/16/22 09:30:00  AM,15.091,,,,
957,07/16/22 10:00:00  AM,14.038,,,,
958,07/16/22 10:30:00  AM,12.787,,,,
959,07/16/22 11:00:00  AM,12.594,,,,
960,07/16/22 11:30:00  AM,11.139,,,,
961,07/16/22 12:00:00  PM,12.883,,,,
962,07/16/22 12:30:00  PM,12.304,,,,
963,07/16/22 01:00:00  PM,13.750,,,,
964,07/16/22 01:30:00  PM,14.134,,,,
965,07/16/22 02:00:00  PM,14.134,,,,
966,07/16/22 02:30:00  PM,13.846,,,,
967,07/16/22 03:00:00  PM,13.654,,,,
968,07/16/22 03:30:00  PM,14.709,,,,
969,07/16/22 04:00:00  PM,15.091,,,,
970,07/16/22 04:30:00  PM,15.473,,,,
971,07/16/22 05:00:00  PM,17.475,,,,
972,07/16/22 05:30:00  PM,18.616,,,,
973,07/16/22 06:00:00  PM,18.996,,,,
974,07/16/22 06:30:00  PM,19.282,,,,
975,07/16/22 07:00:00  PM,20.138,,,,
976,07/16/22 07:30:00  PM,20.234,,,,
977,07/16/22 08:00:00  PM,17.760,,,,
978,07/16/22 08:30:00  PM,15.760,,,,
979,07/16/22 09:00:00  PM,13.846,,,,
980,07/16/22 09:30:00  PM,12.207,,,,
981,07/16/22 10:00:00  PM,10.944,,,,
982,07/16/22 10:30:00  PM,10.259,,,,
983,07/16/22 11:00:00  PM,9.373,,,,
984,07/16/22 11:30:00  PM,8.680,,,,
985,07/17/22 12:00:00  AM,9.077,,,,
986,07/17/22 12:30:00  AM,8.082,,,,
987,07/17/22 01:00:00  AM,7.582,,,,
988,07/17/22 01:30:00  AM,5.757,,,,
989,07/17/22 02:00:00  AM,5.552,,,,
990,07/17/22 02:30:00  AM,6.370,,,,
991,07/17/22 03:00:00  AM,6.674,,,,
992,07/17/22 03:30:00  AM,6.978,,,,
993,07/17/22 04:00:00  AM,7.481,,,,
994,07/17/22 04:30:00  AM,7.682,,,,
995,07/17/22 05:00:00  AM,7.682,,,,
996,07/17/22 05:30:00  AM,8.382,,,,
997,07/17/22 06:00:00  AM,8.382,,,,
998,07/17/22 06:30:00  AM,8.779,,,,
999,07/17/22 07:00:00  AM,9.669,,,,
1000,07/17/22 07:30:00  AM,10.651,,,,
1001,07/17/22 08:00:00  AM,11.236,,,,
1002,07/17/22 08:30:00  AM,12.497,,,,
1003,07/17/22 09:00:00  AM,17.475,,,,
1004,07/17/22 09:30:00  AM,17.189,,,,
1005,07/17/22 10:00:00  AM,15.473,,,,
1006,07/17/22 10:30:00  AM,14.709,,,,
1007,07/17/22 11:00:00  AM,15.664,,,,
1008,07/17/22 11:30:00  AM,14.900,,,,
1009,07/17/22 12:00:00  PM,17.284,,,,
1010,07/17/22 12:30:00  PM,16.618,,,,
1011,07/17/22 01:00:00  PM,14.613,,,,
1012,07/17/22 01:30:00  PM,15.091,,,,
1013,07/17/22 02:00:00  PM,16.999,,,,
1014,07/17/22 02:30:00  PM,16.332,,,,
1015,07/17/22 03:00:00  PM,16.903,,,,
1016,07/17/22 03:30:00  PM,17.760,,,,
1017,07/17/22 04:00:00  PM,18.521,,,,
1018,07/17/22 04:30:00  PM,18.521,,,,
1019,07/17/22 05:00:00  PM,18.996,,,,
1020,07/17/22 05:30:00  PM,21.473,,,,
1021,07/17/22 06:00:00  PM,20.043,,,,
1022,07/17/22 06:30:00  PM,21.760,,,,
1023,07/17/22 07:00:00  PM,20.043,,,,
1024,07/17/22 07:30:00  PM,19.662,,,,
1025,07/17/22 08:00:00  PM,16.046,,,,
1026,07/17/22 08:30:00  PM,14.038,,,,
1027,07/17/22 09:00:00  PM,13.461,,,,
1028,07/17/22 09:30:00  PM,10.651,,,,
1029,07/17/22 10:00:00  PM,9.176,,,,
1030,07/17/22 10:30:00  PM,9.077,,,,
1031,07/17/22 11:00:00  PM,8.382,,,,
1032,07/17/22 11:30:00  PM,8.082,,,,
1033,07/18/22 12:00:00  AM,6.573,,,,
1034,07/18/22 12:30:00  AM,5.347,,,,
1035,07/18/22 01:00:00  AM,4.415,,,,
1036,07/18/22 01:30:00  AM,5.860,,,,
1037,07/18/22 02:00:00  AM,6.573,,,,
1038,07/18/22 02:30:00  AM,7.582,,,,
1039,07/18/22 03:00:00  AM,6.674,,,,
1040,07/18/22 03:30:00  AM,6.471,,,,
1041,07/18/22 04:00:00  AM,6.166,,,,
1042,07/18/22 04:30:00  AM,6.064,,,,
1043,07/18/22 05:00:00  AM,7.280,,,,
1044,07/18/22 05:30:00  AM,7.179,,,,
1045,07/18/22 06:00:00  AM,7.582,,,,
1046,07/18/22 06:30:00  AM,8.382,,,,
1047,07/18/22 07:00:00  AM,8.581,,,,
1048,07/18/22 07:30:00  AM,9.472,,,,
1049,07/18/22 08:00:00  AM,8.282,,,,
1050,07/18/22 08:30:00  AM,10.357,,,,
1051,07/18/22 09:00:00  AM,12.690,,,,
1052,07/18/22 09:30:00  AM,15.091,,,,
1053,07/18/22 10:00:00  AM,13.846,,,,
1054,07/18/22 10:30:00  AM,12.110,,,,
1055,07/18/22 11:00:00  AM,11.625,,,,
1056,07/18/22 11:30:00  AM,11.722,,,,
1057,07/18/22 12:00:00  PM,14.900,,,,
1058,07/18/22 12:30:00  PM,15.091,,,,
1059,07/18/22 01:00:00  PM,12.690,,,,
1060,07/18/22 01:30:00  PM,14.038,,,,
1061,07/18/22 02:00:00  PM,10.748,,,,
1062,07/18/22 02:30:00  PM,11.916,,,,
1063,07/18/22 03:00:00  PM,14.421,,,,
1064,07/18/22 03:30:00  PM,16.141,,,,
1065,07/18/22 04:00:00  PM,14.134,,,,
1066,07/18/22 04:30:00  PM,17.475,,,,
1067,07/18/22 05:00:00  PM,17.665,,,,
1068,07/18/22 05:30:00  PM,16.808,,,,
1069,07/18/22 06:00:00  PM,14.804,,,,
1070,07/18/22 06:30:00  PM,15.855,,,,
1071,07/18/22 07:00:00  PM,20.043,,,,
1072,07/18/22 07:30:00  PM,18.901,,,,
1073,07/18/22 08:00:00  PM,17.379,,,,
1074,07/18/22 08:30:00  PM,9.472,,,,
1075,07/18/22 09:00:00  PM,12.110,,,,
1076,07/18/22 09:30:00  PM,11.431,,,,
1077,07/18/22 10:00:00  PM,8.182,,,,
1078,07/18/22 10:30:00  PM,8.978,,,,
1079,07/18/22 11:00:00  PM,8.282,,,,
1080,07/18/22 11:30:00  PM,7.682,,,,
1081,07/19/22 12:00:00  AM,7.179,,,,
1082,07/19/22 12:30:00  AM,5.655,,,,
1083,07/19/22 01:00:00  AM,5.347,,,,
1084,07/19/22 01:30:00  AM,4.831,,,,
1085,07/19/22 02:00:00  AM,5.962,,,,
1086,07/19/22 02:30:00  AM,6.370,,,,
1087,07/19/22 03:00:00  AM,5.962,,,,
1088,07/19/22 03:30:00  AM,5.450,,,,
1089,07/19/22 04:00:00  AM,5.347,,,,
1090,07/19/22 04:30:00  AM,5.552,,,,
1091,07/19/22 05:00:00  AM,6.064,,,,
1092,07/19/22 05:30:00  AM,6.166,,,,
1093,07/19/22 06:00:00  AM,7.481,,,,
1094,07/19/22 06:30:00  AM,8.680,,,,
1095,07/19/22 07:00:00  AM,8.182,,,,
1096,07/19/22 07:30:00  AM,8.182,,,,
