"Plot Title: WILL_12C_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422514, SEN S/N: 20422514, LBL: 10_cm)","Coupler Attached (LGR S/N: 20422514)","Host Connected (LGR S/N: 20422514)","Stopped (LGR S/N: 20422514)","End Of File (LGR S/N: 20422514)"
331,07/03/22 09:00:00  AM,6.573,,,,
332,07/03/22 09:30:00  AM,5.655,,,,
333,07/03/22 10:00:00  AM,6.166,,,,
334,07/03/22 10:30:00  AM,7.079,,,,
335,07/03/22 11:00:00  AM,7.280,,,,
336,07/03/22 11:30:00  AM,6.978,,,,
337,07/03/22 12:00:00  PM,6.978,,,,
338,07/03/22 12:30:00  PM,6.674,,,,
339,07/03/22 01:00:00  PM,6.877,,,,
340,07/03/22 01:30:00  PM,6.064,,,,
341,07/03/22 02:00:00  PM,6.775,,,,
342,07/03/22 02:30:00  PM,5.141,,,,
343,07/03/22 03:00:00  PM,6.064,,,,
344,07/03/22 03:30:00  PM,6.573,,,,
345,07/03/22 04:00:00  PM,5.757,,,,
346,07/03/22 04:30:00  PM,4.727,,,,
347,07/03/22 05:00:00  PM,5.450,,,,
348,07/03/22 05:30:00  PM,4.623,,,,
349,07/03/22 06:00:00  PM,4.519,,,,
350,07/03/22 06:30:00  PM,4.415,,,,
351,07/03/22 07:00:00  PM,5.141,,,,
352,07/03/22 07:30:00  PM,4.727,,,,
353,07/03/22 08:00:00  PM,3.998,,,,
354,07/03/22 08:30:00  PM,3.998,,,,
355,07/03/22 09:00:00  PM,3.683,,,,
356,07/03/22 09:30:00  PM,3.049,,,,
357,07/03/22 10:00:00  PM,2.730,,,,
358,07/03/22 10:30:00  PM,2.410,,,,
359,07/03/22 11:00:00  PM,2.195,,,,
360,07/03/22 11:30:00  PM,2.624,,,,
361,07/04/22 12:00:00  AM,2.624,,,,
362,07/04/22 12:30:00  AM,2.730,,,,
363,07/04/22 01:00:00  AM,3.049,,,,
364,07/04/22 01:30:00  AM,2.943,,,,
365,07/04/22 02:00:00  AM,3.578,,,,
366,07/04/22 02:30:00  AM,3.155,,,,
367,07/04/22 03:00:00  AM,3.578,,,,
368,07/04/22 03:30:00  AM,3.683,,,,
369,07/04/22 04:00:00  AM,3.683,,,,
370,07/04/22 04:30:00  AM,4.207,,,,
371,07/04/22 05:00:00  AM,4.519,,,,
372,07/04/22 05:30:00  AM,4.519,,,,
373,07/04/22 06:00:00  AM,4.623,,,,
374,07/04/22 06:30:00  AM,4.934,,,,
375,07/04/22 07:00:00  AM,5.655,,,,
376,07/04/22 07:30:00  AM,6.471,,,,
377,07/04/22 08:00:00  AM,7.079,,,,
378,07/04/22 08:30:00  AM,8.182,,,,
379,07/04/22 09:00:00  AM,8.282,,,,
380,07/04/22 09:30:00  AM,8.879,,,,
381,07/04/22 10:00:00  AM,8.481,,,,
382,07/04/22 10:30:00  AM,10.651,,,,
383,07/04/22 11:00:00  AM,10.063,,,,
384,07/04/22 11:30:00  AM,10.651,,,,
385,07/04/22 12:00:00  PM,10.944,,,,
386,07/04/22 12:30:00  PM,11.722,,,,
387,07/04/22 01:00:00  PM,11.431,,,,
388,07/04/22 01:30:00  PM,11.819,,,,
389,07/04/22 02:00:00  PM,12.207,,,,
390,07/04/22 02:30:00  PM,11.625,,,,
391,07/04/22 03:00:00  PM,12.013,,,,
392,07/04/22 03:30:00  PM,11.625,,,,
393,07/04/22 04:00:00  PM,11.139,,,,
394,07/04/22 04:30:00  PM,11.041,,,,
395,07/04/22 05:00:00  PM,10.357,,,,
396,07/04/22 05:30:00  PM,9.669,,,,
397,07/04/22 06:00:00  PM,9.965,,,,
398,07/04/22 06:30:00  PM,9.472,,,,
399,07/04/22 07:00:00  PM,8.978,,,,
400,07/04/22 07:30:00  PM,7.481,,,,
401,07/04/22 08:00:00  PM,4.934,,,,
402,07/04/22 08:30:00  PM,5.757,,,,
403,07/04/22 09:00:00  PM,6.674,,,,
404,07/04/22 09:30:00  PM,5.141,,,,
405,07/04/22 10:00:00  PM,6.268,,,,
406,07/04/22 10:30:00  PM,4.207,,,,
407,07/04/22 11:00:00  PM,5.244,,,,
408,07/04/22 11:30:00  PM,5.860,,,,
409,07/05/22 12:00:00  AM,5.860,,,,
410,07/05/22 12:30:00  AM,6.370,,,,
411,07/05/22 01:00:00  AM,5.757,,,,
412,07/05/22 01:30:00  AM,5.244,,,,
413,07/05/22 02:00:00  AM,6.978,,,,
414,07/05/22 02:30:00  AM,7.079,,,,
415,07/05/22 03:00:00  AM,8.481,,,,
416,07/05/22 03:30:00  AM,8.779,,,,
417,07/05/22 04:00:00  AM,8.978,,,,
418,07/05/22 04:30:00  AM,6.370,,,,
419,07/05/22 05:00:00  AM,6.978,,,,
420,07/05/22 05:30:00  AM,9.768,,,,
421,07/05/22 06:00:00  AM,10.846,,,,
422,07/05/22 06:30:00  AM,10.357,,,,
423,07/05/22 07:00:00  AM,11.041,,,,
424,07/05/22 07:30:00  AM,10.944,,,,
425,07/05/22 08:00:00  AM,13.269,,,,
426,07/05/22 08:30:00  AM,12.401,,,,
427,07/05/22 09:00:00  AM,12.787,,,,
428,07/05/22 09:30:00  AM,13.558,,,,
429,07/05/22 10:00:00  AM,14.709,,,,
430,07/05/22 10:30:00  AM,12.690,,,,
431,07/05/22 11:00:00  AM,12.980,,,,
432,07/05/22 11:30:00  AM,12.594,,,,
433,07/05/22 12:00:00  PM,12.013,,,,
434,07/05/22 12:30:00  PM,14.900,,,,
435,07/05/22 01:00:00  PM,14.134,,,,
436,07/05/22 01:30:00  PM,13.461,,,,
437,07/05/22 02:00:00  PM,15.187,,,,
438,07/05/22 02:30:00  PM,14.709,,,,
439,07/05/22 03:00:00  PM,14.230,,,,
440,07/05/22 03:30:00  PM,14.038,,,,
441,07/05/22 04:00:00  PM,9.965,,,,
442,07/05/22 04:30:00  PM,12.207,,,,
443,07/05/22 05:00:00  PM,10.944,,,,
444,07/05/22 05:30:00  PM,9.768,,,,
445,07/05/22 06:00:00  PM,11.236,,,,
446,07/05/22 06:30:00  PM,9.275,,,,
447,07/05/22 07:00:00  PM,7.983,,,,
448,07/05/22 07:30:00  PM,6.471,,,,
449,07/05/22 08:00:00  PM,7.079,,,,
450,07/05/22 08:30:00  PM,6.370,,,,
451,07/05/22 09:00:00  PM,6.268,,,,
452,07/05/22 09:30:00  PM,6.166,,,,
453,07/05/22 10:00:00  PM,5.141,,,,
454,07/05/22 10:30:00  PM,5.037,,,,
455,07/05/22 11:00:00  PM,6.370,,,,
456,07/05/22 11:30:00  PM,4.934,,,,
457,07/06/22 12:00:00  AM,5.757,,,,
458,07/06/22 12:30:00  AM,5.450,,,,
459,07/06/22 01:00:00  AM,5.962,,,,
460,07/06/22 01:30:00  AM,6.775,,,,
461,07/06/22 02:00:00  AM,7.079,,,,
462,07/06/22 02:30:00  AM,6.370,,,,
463,07/06/22 03:00:00  AM,6.877,,,,
464,07/06/22 03:30:00  AM,7.481,,,,
465,07/06/22 04:00:00  AM,6.775,,,,
466,07/06/22 04:30:00  AM,6.370,,,,
467,07/06/22 05:00:00  AM,6.775,,,,
468,07/06/22 05:30:00  AM,5.860,,,,
469,07/06/22 06:00:00  AM,4.623,,,,
470,07/06/22 06:30:00  AM,3.788,,,,
471,07/06/22 07:00:00  AM,3.578,,,,
472,07/06/22 07:30:00  AM,3.683,,,,
473,07/06/22 08:00:00  AM,4.311,,,,
474,07/06/22 08:30:00  AM,5.860,,,,
475,07/06/22 09:00:00  AM,5.244,,,,
476,07/06/22 09:30:00  AM,6.064,,,,
477,07/06/22 10:00:00  AM,6.978,,,,
478,07/06/22 10:30:00  AM,6.674,,,,
479,07/06/22 11:00:00  AM,7.179,,,,
480,07/06/22 11:30:00  AM,7.179,,,,
481,07/06/22 12:00:00  PM,7.481,,,,
482,07/06/22 12:30:00  PM,7.179,,,,
483,07/06/22 01:00:00  PM,6.471,,,,
484,07/06/22 01:30:00  PM,6.573,,,,
485,07/06/22 02:00:00  PM,6.775,,,,
486,07/06/22 02:30:00  PM,7.782,,,,
487,07/06/22 03:00:00  PM,8.481,,,,
488,07/06/22 03:30:00  PM,8.879,,,,
489,07/06/22 04:00:00  PM,7.682,,,,
490,07/06/22 04:30:00  PM,7.481,,,,
491,07/06/22 05:00:00  PM,7.582,,,,
492,07/06/22 05:30:00  PM,7.179,,,,
493,07/06/22 06:00:00  PM,7.280,,,,
494,07/06/22 06:30:00  PM,7.481,,,,
495,07/06/22 07:00:00  PM,7.882,,,,
496,07/06/22 07:30:00  PM,7.782,,,,
497,07/06/22 08:00:00  PM,6.674,,,,
498,07/06/22 08:30:00  PM,7.179,,,,
499,07/06/22 09:00:00  PM,6.064,,,,
500,07/06/22 09:30:00  PM,6.064,,,,
501,07/06/22 10:00:00  PM,5.347,,,,
502,07/06/22 10:30:00  PM,4.934,,,,
503,07/06/22 11:00:00  PM,5.141,,,,
504,07/06/22 11:30:00  PM,4.934,,,,
505,07/07/22 12:00:00  AM,5.141,,,,
506,07/07/22 12:30:00  AM,4.727,,,,
507,07/07/22 01:00:00  AM,4.623,,,,
508,07/07/22 01:30:00  AM,5.347,,,,
509,07/07/22 02:00:00  AM,5.141,,,,
510,07/07/22 02:30:00  AM,6.064,,,,
511,07/07/22 03:00:00  AM,7.782,,,,
512,07/07/22 03:30:00  AM,8.978,,,,
513,07/07/22 04:00:00  AM,8.481,,,,
514,07/07/22 04:30:00  AM,10.455,,,,
515,07/07/22 05:00:00  AM,8.978,,,,
516,07/07/22 05:30:00  AM,9.472,,,,
517,07/07/22 06:00:00  AM,10.161,,,,
518,07/07/22 06:30:00  AM,10.553,,,,
519,07/07/22 07:00:00  AM,10.748,,,,
520,07/07/22 07:30:00  AM,11.819,,,,
521,07/07/22 08:00:00  AM,12.304,,,,
522,07/07/22 08:30:00  AM,12.110,,,,
523,07/07/22 09:00:00  AM,12.497,,,,
524,07/07/22 09:30:00  AM,13.173,,,,
525,07/07/22 10:00:00  AM,13.461,,,,
526,07/07/22 10:30:00  AM,13.461,,,,
527,07/07/22 11:00:00  AM,14.613,,,,
528,07/07/22 11:30:00  AM,13.846,,,,
529,07/07/22 12:00:00  PM,14.325,,,,
530,07/07/22 12:30:00  PM,16.141,,,,
531,07/07/22 01:00:00  PM,15.378,,,,
532,07/07/22 01:30:00  PM,14.613,,,,
533,07/07/22 02:00:00  PM,14.900,,,,
534,07/07/22 02:30:00  PM,14.804,,,,
535,07/07/22 03:00:00  PM,13.654,,,,
