"Plot Title: WILL_14C_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547762, SEN S/N: 20547762, LBL: 10_cm)","Host Connected (LGR S/N: 20547762)","Coupler Attached (LGR S/N: 20547762)","Stopped (LGR S/N: 20547762)","End Of File (LGR S/N: 20547762)"
1074,07/18/22 08:30:00  PM,6.064,,,,
1075,07/18/22 09:00:00  PM,8.978,,,,
1076,07/18/22 09:30:00  PM,8.779,,,,
1077,07/18/22 10:00:00  PM,6.573,,,,
1078,07/18/22 10:30:00  PM,7.481,,,,
1079,07/18/22 11:00:00  PM,6.877,,,,
1080,07/18/22 11:30:00  PM,6.166,,,,
1081,07/19/22 12:00:00  AM,6.674,,,,
1082,07/19/22 12:30:00  AM,5.552,,,,
1083,07/19/22 01:00:00  AM,5.450,,,,
1084,07/19/22 01:30:00  AM,4.102,,,,
1085,07/19/22 02:00:00  AM,5.655,,,,
1086,07/19/22 02:30:00  AM,6.978,,,,
1087,07/19/22 03:00:00  AM,6.674,,,,
1088,07/19/22 03:30:00  AM,6.674,,,,
1089,07/19/22 04:00:00  AM,7.079,,,,
1090,07/19/22 04:30:00  AM,7.882,,,,
1091,07/19/22 05:00:00  AM,8.082,,,,
1092,07/19/22 05:30:00  AM,8.382,,,,
1093,07/19/22 06:00:00  AM,10.846,,,,
1094,07/19/22 06:30:00  AM,11.625,,,,
1095,07/19/22 07:00:00  AM,10.063,,,,
1096,07/19/22 07:30:00  AM,11.625,,,,
1097,07/19/22 08:00:00  AM,7.882,,,,
1098,07/19/22 08:30:00  AM,12.207,,,,
1099,07/19/22 09:00:00  AM,13.173,,,,
1100,07/19/22 09:30:00  AM,10.259,,,,
1101,07/19/22 10:00:00  AM,11.916,,,,
1102,07/19/22 10:30:00  AM,10.357,,,,
1103,07/19/22 11:00:00  AM,9.373,,,,
1104,07/19/22 11:30:00  AM,10.846,,,,
1105,07/19/22 12:00:00  PM,14.804,,,,
1106,07/19/22 12:30:00  PM,12.497,,,,
1107,07/19/22 01:00:00  PM,13.076,,,,
1108,07/19/22 01:30:00  PM,10.259,,,,
1109,07/19/22 02:00:00  PM,8.978,,,,
1110,07/19/22 02:30:00  PM,10.846,,,,
1111,07/19/22 03:00:00  PM,10.651,,,,
1112,07/19/22 03:30:00  PM,13.846,,,,
1113,07/19/22 04:00:00  PM,10.063,,,,
1114,07/19/22 04:30:00  PM,10.357,,,,
1115,07/19/22 05:00:00  PM,11.431,,,,
1116,07/19/22 05:30:00  PM,10.651,,,,
1117,07/19/22 06:00:00  PM,9.768,,,,
1118,07/19/22 06:30:00  PM,8.082,,,,
1119,07/19/22 07:00:00  PM,6.775,,,,
1120,07/19/22 07:30:00  PM,5.552,,,,
1121,07/19/22 08:00:00  PM,4.831,,,,
1122,07/19/22 08:30:00  PM,4.727,,,,
1123,07/19/22 09:00:00  PM,6.370,,,,
1124,07/19/22 09:30:00  PM,5.655,,,,
1125,07/19/22 10:00:00  PM,4.623,,,,
1126,07/19/22 10:30:00  PM,4.519,,,,
1127,07/19/22 11:00:00  PM,4.102,,,,
1128,07/19/22 11:30:00  PM,4.415,,,,
1129,07/20/22 12:00:00  AM,5.244,,,,
1130,07/20/22 12:30:00  AM,5.037,,,,
1131,07/20/22 01:00:00  AM,4.519,,,,
1132,07/20/22 01:30:00  AM,4.102,,,,
1133,07/20/22 02:00:00  AM,4.311,,,,
1134,07/20/22 02:30:00  AM,3.998,,,,
1135,07/20/22 03:00:00  AM,4.415,,,,
1136,07/20/22 03:30:00  AM,5.141,,,,
1137,07/20/22 04:00:00  AM,5.141,,,,
1138,07/20/22 04:30:00  AM,5.757,,,,
1139,07/20/22 05:00:00  AM,5.757,,,,
1140,07/20/22 05:30:00  AM,4.934,,,,
1141,07/20/22 06:00:00  AM,5.552,,,,
1142,07/20/22 06:30:00  AM,6.370,,,,
1143,07/20/22 07:00:00  AM,5.962,,,,
1144,07/20/22 07:30:00  AM,5.962,,,,
1145,07/20/22 08:00:00  AM,7.179,,,,
1146,07/20/22 08:30:00  AM,6.573,,,,
1147,07/20/22 09:00:00  AM,6.471,,,,
1148,07/20/22 09:30:00  AM,7.481,,,,
1149,07/20/22 10:00:00  AM,8.481,,,,
1150,07/20/22 10:30:00  AM,9.077,,,,
1151,07/20/22 11:00:00  AM,7.983,,,,
1152,07/20/22 11:30:00  AM,8.082,,,,
1153,07/20/22 12:00:00  PM,7.682,,,,
1154,07/20/22 12:30:00  PM,7.882,,,,
1155,07/20/22 01:00:00  PM,8.082,,,,
1156,07/20/22 01:30:00  PM,7.079,,,,
1157,07/20/22 02:00:00  PM,6.268,,,,
1158,07/20/22 02:30:00  PM,5.757,,,,
1159,07/20/22 03:00:00  PM,6.166,,,,
1160,07/20/22 03:30:00  PM,6.674,,,,
1161,07/20/22 04:00:00  PM,6.471,,,,
1162,07/20/22 04:30:00  PM,6.573,,,,
1163,07/20/22 05:00:00  PM,5.860,,,,
1164,07/20/22 05:30:00  PM,5.655,,,,
1165,07/20/22 06:00:00  PM,5.552,,,,
1166,07/20/22 06:30:00  PM,5.757,,,,
1167,07/20/22 07:00:00  PM,5.860,,,,
1168,07/20/22 07:30:00  PM,5.757,,,,
1169,07/20/22 08:00:00  PM,5.757,,,,
1170,07/20/22 08:30:00  PM,6.064,,,,
1171,07/20/22 09:00:00  PM,5.037,,,,
1172,07/20/22 09:30:00  PM,4.727,,,,
1173,07/20/22 10:00:00  PM,4.623,,,,
1174,07/20/22 10:30:00  PM,4.415,,,,
1175,07/20/22 11:00:00  PM,3.683,,,,
1176,07/20/22 11:30:00  PM,2.943,,,,
1177,07/21/22 12:00:00  AM,2.943,,,,
1178,07/21/22 12:30:00  AM,3.472,,,,
1179,07/21/22 01:00:00  AM,3.155,,,,
1180,07/21/22 01:30:00  AM,3.049,,,,
1181,07/21/22 02:00:00  AM,3.788,,,,
1182,07/21/22 02:30:00  AM,4.207,,,,
1183,07/21/22 03:00:00  AM,4.311,,,,
1184,07/21/22 03:30:00  AM,5.037,,,,
1185,07/21/22 04:00:00  AM,4.934,,,,
1186,07/21/22 04:30:00  AM,6.674,,,,
1187,07/21/22 05:00:00  AM,4.831,,,,
1188,07/21/22 05:30:00  AM,5.860,,,,
1189,07/21/22 06:00:00  AM,5.655,,,,
1190,07/21/22 06:30:00  AM,5.552,,,,
1191,07/21/22 07:00:00  AM,5.860,,,,
1192,07/21/22 07:30:00  AM,7.582,,,,
1193,07/21/22 08:00:00  AM,8.879,,,,
1194,07/21/22 08:30:00  AM,7.179,,,,
1195,07/21/22 09:00:00  AM,7.682,,,,
1196,07/21/22 09:30:00  AM,9.373,,,,
1197,07/21/22 10:00:00  AM,16.618,,,,
1198,07/21/22 10:30:00  AM,15.473,,,,
1199,07/21/22 11:00:00  AM,14.038,,,,
1200,07/21/22 11:30:00  AM,11.819,,,,
1201,07/21/22 12:00:00  PM,9.373,,,,
1202,07/21/22 12:30:00  PM,8.082,,,,
1203,07/21/22 01:00:00  PM,7.582,,,,
1204,07/21/22 01:30:00  PM,7.280,,,,
1205,07/21/22 02:00:00  PM,6.166,,,,
1206,07/21/22 02:30:00  PM,7.280,,,,
1207,07/21/22 03:00:00  PM,7.079,,,,
1208,07/21/22 03:30:00  PM,7.280,,,,
1209,07/21/22 04:00:00  PM,6.166,,,,
1210,07/21/22 04:30:00  PM,6.268,,,,
1211,07/21/22 05:00:00  PM,5.757,,,,
1212,07/21/22 05:30:00  PM,5.552,,,,
1213,07/21/22 06:00:00  PM,5.860,,,,
1214,07/21/22 06:30:00  PM,5.655,,,,
1215,07/21/22 07:00:00  PM,6.573,,,,
1216,07/21/22 07:30:00  PM,6.877,,,,
1217,07/21/22 08:00:00  PM,6.978,,,,
1218,07/21/22 08:30:00  PM,7.481,,,,
1219,07/21/22 09:00:00  PM,6.573,,,,
1220,07/21/22 09:30:00  PM,5.347,,,,
1221,07/21/22 10:00:00  PM,4.727,,,,
1222,07/21/22 10:30:00  PM,4.623,,,,
1223,07/21/22 11:00:00  PM,4.934,,,,
1224,07/21/22 11:30:00  PM,4.727,,,,
1225,07/22/22 12:00:00  AM,4.623,,,,
1226,07/22/22 12:30:00  AM,4.623,,,,
1227,07/22/22 01:00:00  AM,4.519,,,,
1228,07/22/22 01:30:00  AM,4.831,,,,
1229,07/22/22 02:00:00  AM,5.141,,,,
1230,07/22/22 02:30:00  AM,5.244,,,,
1231,07/22/22 03:00:00  AM,5.347,,,,
1232,07/22/22 03:30:00  AM,5.552,,,,
1233,07/22/22 04:00:00  AM,5.141,,,,
1234,07/22/22 04:30:00  AM,5.450,,,,
1235,07/22/22 05:00:00  AM,5.552,,,,
1236,07/22/22 05:30:00  AM,5.347,,,,
1237,07/22/22 06:00:00  AM,6.166,,,,
1238,07/22/22 06:30:00  AM,6.370,,,,
1239,07/22/22 07:00:00  AM,6.471,,,,
1240,07/22/22 07:30:00  AM,6.471,,,,
1241,07/22/22 08:00:00  AM,7.381,,,,
1242,07/22/22 08:30:00  AM,8.382,,,,
1243,07/22/22 09:00:00  AM,5.757,,,,
1244,07/22/22 09:30:00  AM,6.268,,,,
1245,07/22/22 10:00:00  AM,5.450,,,,
1246,07/22/22 10:30:00  AM,6.674,,,,
1247,07/22/22 11:00:00  AM,6.471,,,,
1248,07/22/22 11:30:00  AM,5.860,,,,
1249,07/22/22 12:00:00  PM,6.471,,,,
1250,07/22/22 12:30:00  PM,6.674,,,,
1251,07/22/22 01:00:00  PM,7.381,,,,
1252,07/22/22 01:30:00  PM,9.373,,,,
1253,07/22/22 02:00:00  PM,7.582,,,,
1254,07/22/22 02:30:00  PM,7.782,,,,
1255,07/22/22 03:00:00  PM,8.182,,,,
1256,07/22/22 03:30:00  PM,9.275,,,,
1257,07/22/22 04:00:00  PM,9.275,,,,
1258,07/22/22 04:30:00  PM,8.879,,,,
1259,07/22/22 05:00:00  PM,10.259,,,,
1260,07/22/22 05:30:00  PM,10.748,,,,
1261,07/22/22 06:00:00  PM,8.779,,,,
1262,07/22/22 06:30:00  PM,8.879,,,,
1263,07/22/22 07:00:00  PM,6.268,,,,
1264,07/22/22 07:30:00  PM,5.757,,,,
1265,07/22/22 08:00:00  PM,5.757,,,,
1266,07/22/22 08:30:00  PM,6.471,,,,
1267,07/22/22 09:00:00  PM,6.166,,,,
1268,07/22/22 09:30:00  PM,4.831,,,,
1269,07/22/22 10:00:00  PM,4.831,,,,
1270,07/22/22 10:30:00  PM,3.893,,,,
1271,07/22/22 11:00:00  PM,3.998,,,,
1272,07/22/22 11:30:00  PM,3.578,,,,
1273,07/23/22 12:00:00  AM,3.578,,,,
1274,07/23/22 12:30:00  AM,4.207,,,,
1275,07/23/22 01:00:00  AM,4.519,,,,
1276,07/23/22 01:30:00  AM,4.623,,,,
1277,07/23/22 02:00:00  AM,4.934,,,,
1278,07/23/22 02:30:00  AM,3.998,,,,
1279,07/23/22 03:00:00  AM,4.102,,,,
1280,07/23/22 03:30:00  AM,5.347,,,,
1281,07/23/22 04:00:00  AM,5.244,,,,
1282,07/23/22 04:30:00  AM,5.757,,,,
1283,07/23/22 05:00:00  AM,6.064,,,,
1284,07/23/22 05:30:00  AM,5.962,,,,
1285,07/23/22 06:00:00  AM,6.268,,,,
1286,07/23/22 06:30:00  AM,5.860,,,,
1287,07/23/22 07:00:00  AM,5.962,,,,
1288,07/23/22 07:30:00  AM,5.962,,,,
1289,07/23/22 08:00:00  AM,6.370,,,,
1290,07/23/22 08:30:00  AM,7.582,,,,
1291,07/23/22 09:00:00  AM,7.280,,,,
1292,07/23/22 09:30:00  AM,8.082,,,,
1293,07/23/22 10:00:00  AM,9.275,,,,
1294,07/23/22 10:30:00  AM,8.879,,,,
1295,07/23/22 11:00:00  AM,8.978,,,,
1296,07/23/22 11:30:00  AM,8.581,,,,
1297,07/23/22 12:00:00  PM,9.275,,,,
1298,07/23/22 12:30:00  PM,8.978,,,,
1299,07/23/22 01:00:00  PM,9.275,,,,
1300,07/23/22 01:30:00  PM,8.082,,,,
1301,07/23/22 02:00:00  PM,8.779,,,,
1302,07/23/22 02:30:00  PM,8.182,,,,
1303,07/23/22 03:00:00  PM,9.077,,,,
1304,07/23/22 03:30:00  PM,9.472,,,,
1305,07/23/22 04:00:00  PM,10.846,,,,
1306,07/23/22 04:30:00  PM,9.571,,,,
1307,07/23/22 05:00:00  PM,8.282,,,,
1308,07/23/22 05:30:00  PM,8.082,,,,
1309,07/23/22 06:00:00  PM,8.282,,,,
1310,07/23/22 06:30:00  PM,7.582,,,,
1311,07/23/22 07:00:00  PM,7.079,,,,
1312,07/23/22 07:30:00  PM,6.573,,,,
1313,07/23/22 08:00:00  PM,6.573,,,,
1314,07/23/22 08:30:00  PM,7.882,,,,
1315,07/23/22 09:00:00  PM,6.370,,,,
1316,07/23/22 09:30:00  PM,6.573,,,,
1317,07/23/22 10:00:00  PM,5.962,,,,
1318,07/23/22 10:30:00  PM,6.166,,,,
1319,07/23/22 11:00:00  PM,6.370,,,,
1320,07/23/22 11:30:00  PM,4.727,,,,
1321,07/24/22 12:00:00  AM,4.519,,,,
1322,07/24/22 12:30:00  AM,5.552,,,,
1323,07/24/22 01:00:00  AM,4.727,,,,
1324,07/24/22 01:30:00  AM,4.727,,,,
1325,07/24/22 02:00:00  AM,4.207,,,,
1326,07/24/22 02:30:00  AM,3.893,,,,
1327,07/24/22 03:00:00  AM,3.472,,,,
1328,07/24/22 03:30:00  AM,3.367,,,,
1329,07/24/22 04:00:00  AM,3.261,,,,
1330,07/24/22 04:30:00  AM,3.367,,,,
1331,07/24/22 05:00:00  AM,3.367,,,,
1332,07/24/22 05:30:00  AM,3.367,,,,
1333,07/24/22 06:00:00  AM,3.261,,,,
1334,07/24/22 06:30:00  AM,2.730,,,,
1335,07/24/22 07:00:00  AM,2.730,,,,
1336,07/24/22 07:30:00  AM,3.367,,,,
1337,07/24/22 08:00:00  AM,4.207,,,,
1338,07/24/22 08:30:00  AM,4.311,,,,
1339,07/24/22 09:00:00  AM,5.037,,,,
1340,07/24/22 09:30:00  AM,5.860,,,,
1341,07/24/22 10:00:00  AM,5.962,,,,
1342,07/24/22 10:30:00  AM,6.166,,,,
1343,07/24/22 11:00:00  AM,7.882,,,,
1344,07/24/22 11:30:00  AM,7.983,,,,
1345,07/24/22 12:00:00  PM,8.581,,,,
1346,07/24/22 12:30:00  PM,13.558,,,,
1347,07/24/22 01:00:00  PM,14.709,,,,
1348,07/24/22 01:30:00  PM,9.373,,,,
1349,07/24/22 02:00:00  PM,10.259,,,,
1350,07/24/22 02:30:00  PM,9.768,,,,
1351,07/24/22 03:00:00  PM,8.581,,,,
1352,07/24/22 03:30:00  PM,7.882,,,,
1353,07/24/22 04:00:00  PM,7.280,,,,
1354,07/24/22 04:30:00  PM,7.381,,,,
1355,07/24/22 05:00:00  PM,7.882,,,,
1356,07/24/22 05:30:00  PM,8.182,,,,
1357,07/24/22 06:00:00  PM,9.571,,,,
1358,07/24/22 06:30:00  PM,8.581,,,,
1359,07/24/22 07:00:00  PM,7.782,,,,
1360,07/24/22 07:30:00  PM,7.782,,,,
1361,07/24/22 08:00:00  PM,7.079,,,,
1362,07/24/22 08:30:00  PM,6.268,,,,
1363,07/24/22 09:00:00  PM,7.381,,,,
1364,07/24/22 09:30:00  PM,8.879,,,,
1365,07/24/22 10:00:00  PM,9.965,,,,
1366,07/24/22 10:30:00  PM,6.978,,,,
1367,07/24/22 11:00:00  PM,6.370,,,,
1368,07/24/22 11:30:00  PM,7.079,,,,
1369,07/25/22 12:00:00  AM,5.757,,,,
1370,07/25/22 12:30:00  AM,5.962,,,,
1371,07/25/22 01:00:00  AM,6.471,,,,
1372,07/25/22 01:30:00  AM,7.381,,,,
1373,07/25/22 02:00:00  AM,6.471,,,,
1374,07/25/22 02:30:00  AM,6.471,,,,
1375,07/25/22 03:00:00  AM,7.381,,,,
1376,07/25/22 03:30:00  AM,7.079,,,,
1377,07/25/22 04:00:00  AM,7.983,,,,
1378,07/25/22 04:30:00  AM,8.581,,,,
1379,07/25/22 05:00:00  AM,9.373,,,,
1380,07/25/22 05:30:00  AM,9.669,,,,
1381,07/25/22 06:00:00  AM,10.944,,,,
1382,07/25/22 06:30:00  AM,14.421,,,,
1383,07/25/22 07:00:00  AM,14.325,,,,
1384,07/25/22 07:30:00  AM,12.110,,,,
1385,07/25/22 08:00:00  AM,12.401,,,,
1386,07/25/22 08:30:00  AM,14.038,,,,
1387,07/25/22 09:00:00  AM,16.237,,,,
1388,07/25/22 09:30:00  AM,14.613,,,,
1389,07/25/22 10:00:00  AM,15.664,,,,
1390,07/25/22 10:30:00  AM,16.046,,,,
1391,07/25/22 11:00:00  AM,14.996,,,,
1392,07/25/22 11:30:00  AM,15.473,,,,
1393,07/25/22 12:00:00  PM,16.618,,,,
1394,07/25/22 12:30:00  PM,17.284,,,,
1395,07/25/22 01:00:00  PM,17.665,,,,
1396,07/25/22 01:30:00  PM,18.045,,,,
1397,07/25/22 02:00:00  PM,15.091,,,,
1398,07/25/22 02:30:00  PM,15.187,,,,
1399,07/25/22 03:00:00  PM,14.709,,,,
1400,07/25/22 03:30:00  PM,14.038,,,,
1401,07/25/22 04:00:00  PM,13.558,,,,
1402,07/25/22 04:30:00  PM,14.325,,,,
1403,07/25/22 05:00:00  PM,13.942,,,,
1404,07/25/22 05:30:00  PM,7.481,,,,
1405,07/25/22 06:00:00  PM,7.481,,,,
1406,07/25/22 06:30:00  PM,6.978,,,,
1407,07/25/22 07:00:00  PM,7.280,,,,
1408,07/25/22 07:30:00  PM,11.236,,,,
1409,07/25/22 08:00:00  PM,10.161,,,,
1410,07/25/22 08:30:00  PM,10.455,,,,
1411,07/25/22 09:00:00  PM,9.373,,,,
1412,07/25/22 09:30:00  PM,8.779,,,,
1413,07/25/22 10:00:00  PM,8.779,,,,
1414,07/25/22 10:30:00  PM,8.481,,,,
1415,07/25/22 11:00:00  PM,8.779,,,,
1416,07/25/22 11:30:00  PM,7.983,,,,
1417,07/26/22 12:00:00  AM,7.079,,,,
1418,07/26/22 12:30:00  AM,7.280,,,,
1419,07/26/22 01:00:00  AM,7.582,,,,
1420,07/26/22 01:30:00  AM,7.983,,,,
1421,07/26/22 02:00:00  AM,7.582,,,,
1422,07/26/22 02:30:00  AM,7.582,,,,
1423,07/26/22 03:00:00  AM,7.682,,,,
1424,07/26/22 03:30:00  AM,8.382,,,,
1425,07/26/22 04:00:00  AM,8.382,,,,
1426,07/26/22 04:30:00  AM,7.481,,,,
1427,07/26/22 05:00:00  AM,7.381,,,,
1428,07/26/22 05:30:00  AM,8.082,,,,
1429,07/26/22 06:00:00  AM,9.571,,,,
1430,07/26/22 06:30:00  AM,10.553,,,,
1431,07/26/22 07:00:00  AM,11.819,,,,
1432,07/26/22 07:30:00  AM,12.690,,,,
1433,07/26/22 08:00:00  AM,13.461,,,,
1434,07/26/22 08:30:00  AM,13.365,,,,
1435,07/26/22 09:00:00  AM,13.269,,,,
1436,07/26/22 09:30:00  AM,15.187,,,,
1437,07/26/22 10:00:00  AM,15.282,,,,
1438,07/26/22 10:30:00  AM,15.569,,,,
1439,07/26/22 11:00:00  AM,16.141,,,,
1440,07/26/22 11:30:00  AM,14.804,,,,
1441,07/26/22 12:00:00  PM,16.427,,,,
1442,07/26/22 12:30:00  PM,16.237,,,,
1443,07/26/22 01:00:00  PM,17.284,,,,
1444,07/26/22 01:30:00  PM,15.951,,,,
1445,07/26/22 02:00:00  PM,15.951,,,,
1446,07/26/22 02:30:00  PM,16.808,,,,
1447,07/26/22 03:00:00  PM,16.903,,,,
1448,07/26/22 03:30:00  PM,15.378,,,,
1449,07/26/22 04:00:00  PM,14.613,,,,
1450,07/26/22 04:30:00  PM,14.517,,,,
1451,07/26/22 05:00:00  PM,14.517,,,,
1452,07/26/22 05:30:00  PM,15.091,,,,
1453,07/26/22 06:00:00  PM,13.461,,,,
1454,07/26/22 06:30:00  PM,13.461,,,,
1455,07/26/22 07:00:00  PM,13.558,,,,
1456,07/26/22 07:30:00  PM,13.750,,,,
1457,07/26/22 08:00:00  PM,13.173,,,,
1458,07/26/22 08:30:00  PM,11.916,,,,
1459,07/26/22 09:00:00  PM,11.625,,,,
1460,07/26/22 09:30:00  PM,9.669,,,,
1461,07/26/22 10:00:00  PM,8.282,,,,
1462,07/26/22 10:30:00  PM,7.481,,,,
1463,07/26/22 11:00:00  PM,6.674,,,,
1464,07/26/22 11:30:00  PM,7.782,,,,
1465,07/27/22 12:00:00  AM,5.962,,,,
1466,07/27/22 12:30:00  AM,4.311,,,,
1467,07/27/22 01:00:00  AM,5.347,,,,
1468,07/27/22 01:30:00  AM,7.381,,,,
1469,07/27/22 02:00:00  AM,5.450,,,,
1470,07/27/22 02:30:00  AM,6.674,,,,
1471,07/27/22 03:00:00  AM,6.877,,,,
1472,07/27/22 03:30:00  AM,6.573,,,,
1473,07/27/22 04:00:00  AM,8.182,,,,
1474,07/27/22 04:30:00  AM,5.757,,,,
1475,07/27/22 05:00:00  AM,5.860,,,,
1476,07/27/22 05:30:00  AM,7.079,,,,
1477,07/27/22 06:00:00  AM,6.268,,,,
1478,07/27/22 06:30:00  AM,7.782,,,,
1479,07/27/22 07:00:00  AM,10.259,,,,
1480,07/27/22 07:30:00  AM,11.722,,,,
1481,07/27/22 08:00:00  AM,11.334,,,,
1482,07/27/22 08:30:00  AM,12.497,,,,
1483,07/27/22 09:00:00  AM,14.613,,,,
1484,07/27/22 09:30:00  AM,15.569,,,,
1485,07/27/22 10:00:00  AM,16.237,,,,
1486,07/27/22 10:30:00  AM,16.903,,,,
1487,07/27/22 11:00:00  AM,17.284,,,,
1488,07/27/22 11:30:00  AM,16.523,,,,
1489,07/27/22 12:00:00  PM,17.665,,,,
1490,07/27/22 12:30:00  PM,16.046,,,,
1491,07/27/22 01:00:00  PM,15.664,,,,
1492,07/27/22 01:30:00  PM,12.980,,,,
1493,07/27/22 02:00:00  PM,12.304,,,,
1494,07/27/22 02:30:00  PM,13.461,,,,
1495,07/27/22 03:00:00  PM,14.038,,,,
1496,07/27/22 03:30:00  PM,12.594,,,,
1497,07/27/22 04:00:00  PM,14.230,,,,
1498,07/27/22 04:30:00  PM,14.709,,,,
1499,07/27/22 05:00:00  PM,11.625,,,,
1500,07/27/22 05:30:00  PM,10.748,,,,
1501,07/27/22 06:00:00  PM,10.357,,,,
1502,07/27/22 06:30:00  PM,10.161,,,,
1503,07/27/22 07:00:00  PM,10.748,,,,
1504,07/27/22 07:30:00  PM,10.651,,,,
1505,07/27/22 08:00:00  PM,10.944,,,,
1506,07/27/22 08:30:00  PM,9.768,,,,
1507,07/27/22 09:00:00  PM,9.866,,,,
1508,07/27/22 09:30:00  PM,10.357,,,,
1509,07/27/22 10:00:00  PM,9.275,,,,
1510,07/27/22 10:30:00  PM,8.481,,,,
1511,07/27/22 11:00:00  PM,7.682,,,,
1512,07/27/22 11:30:00  PM,8.680,,,,
1513,07/28/22 12:00:00  AM,7.179,,,,
1514,07/28/22 12:30:00  AM,6.573,,,,
1515,07/28/22 01:00:00  AM,6.877,,,,
1516,07/28/22 01:30:00  AM,6.471,,,,
1517,07/28/22 02:00:00  AM,6.064,,,,
1518,07/28/22 02:30:00  AM,6.775,,,,
1519,07/28/22 03:00:00  AM,6.978,,,,
1520,07/28/22 03:30:00  AM,6.978,,,,
1521,07/28/22 04:00:00  AM,6.471,,,,
1522,07/28/22 04:30:00  AM,6.877,,,,
1523,07/28/22 05:00:00  AM,6.674,,,,
1524,07/28/22 05:30:00  AM,7.882,,,,
1525,07/28/22 06:00:00  AM,7.983,,,,
1526,07/28/22 06:30:00  AM,8.082,,,,
1527,07/28/22 07:00:00  AM,8.282,,,,
1528,07/28/22 07:30:00  AM,8.879,,,,
1529,07/28/22 08:00:00  AM,10.748,,,,
1530,07/28/22 08:30:00  AM,11.528,,,,
1531,07/28/22 09:00:00  AM,11.431,,,,
1532,07/28/22 09:30:00  AM,12.207,,,,
1533,07/28/22 10:00:00  AM,12.207,,,,
1534,07/28/22 10:30:00  AM,12.883,,,,
1535,07/28/22 11:00:00  AM,12.690,,,,
1536,07/28/22 11:30:00  AM,14.421,,,,
1537,07/28/22 12:00:00  PM,10.553,,,,
1538,07/28/22 12:30:00  PM,10.259,,,,
1539,07/28/22 01:00:00  PM,11.528,,,,
1540,07/28/22 01:30:00  PM,14.325,,,,
1541,07/28/22 02:00:00  PM,15.282,,,,
1542,07/28/22 02:30:00  PM,13.654,,,,
1543,07/28/22 03:00:00  PM,14.230,,,,
1544,07/28/22 03:30:00  PM,13.365,,,,
1545,07/28/22 04:00:00  PM,12.401,,,,
1546,07/28/22 04:30:00  PM,11.236,,,,
1547,07/28/22 05:00:00  PM,11.334,,,,
1548,07/28/22 05:30:00  PM,11.139,,,,
1549,07/28/22 06:00:00  PM,10.161,,,,
1550,07/28/22 06:30:00  PM,10.846,,,,
1551,07/28/22 07:00:00  PM,10.553,,,,
1552,07/28/22 07:30:00  PM,10.161,,,,
1553,07/28/22 08:00:00  PM,9.275,,,,
1554,07/28/22 08:30:00  PM,7.582,,,,
1555,07/28/22 09:00:00  PM,6.775,,,,
1556,07/28/22 09:30:00  PM,6.166,,,,
1557,07/28/22 10:00:00  PM,5.757,,,,
1558,07/28/22 10:30:00  PM,4.727,,,,
1559,07/28/22 11:00:00  PM,3.998,,,,
1560,07/28/22 11:30:00  PM,3.472,,,,
1561,07/29/22 12:00:00  AM,3.788,,,,
1562,07/29/22 12:30:00  AM,2.943,,,,
1563,07/29/22 01:00:00  AM,1.330,,,,
1564,07/29/22 01:30:00  AM,0.453,,,,
1565,07/29/22 02:00:00  AM,2.730,,,,
1566,07/29/22 02:30:00  AM,4.415,,,,
1567,07/29/22 03:00:00  AM,3.893,,,,
1568,07/29/22 03:30:00  AM,4.102,,,,
1569,07/29/22 04:00:00  AM,4.727,,,,
1570,07/29/22 04:30:00  AM,5.347,,,,
1571,07/29/22 05:00:00  AM,4.934,,,,
1572,07/29/22 05:30:00  AM,4.311,,,,
1573,07/29/22 06:00:00  AM,4.934,,,,
1574,07/29/22 06:30:00  AM,5.962,,,,
1575,07/29/22 07:00:00  AM,6.573,,,,
1576,07/29/22 07:30:00  AM,5.655,,,,
1577,07/29/22 08:00:00  AM,6.573,,,,
1578,07/29/22 08:30:00  AM,7.481,,,,
1579,07/29/22 09:00:00  AM,7.782,,,,
1580,07/29/22 09:30:00  AM,8.581,,,,
1581,07/29/22 10:00:00  AM,9.571,,,,
1582,07/29/22 10:30:00  AM,9.866,,,,
1583,07/29/22 11:00:00  AM,8.481,,,,
1584,07/29/22 11:30:00  AM,7.983,,,,
1585,07/29/22 12:00:00  PM,8.879,,,,
1586,07/29/22 12:30:00  PM,9.866,,,,
1587,07/29/22 01:00:00  PM,9.669,,,,
1588,07/29/22 01:30:00  PM,9.768,,,,
1589,07/29/22 02:00:00  PM,9.176,,,,
1590,07/29/22 02:30:00  PM,9.077,,,,
1591,07/29/22 03:00:00  PM,10.259,,,,
1592,07/29/22 03:30:00  PM,10.063,,,,
1593,07/29/22 04:00:00  PM,8.978,,,,
1594,07/29/22 04:30:00  PM,8.481,,,,
1595,07/29/22 05:00:00  PM,8.282,,,,
1596,07/29/22 05:30:00  PM,8.182,,,,
1597,07/29/22 06:00:00  PM,8.082,,,,
1598,07/29/22 06:30:00  PM,7.983,,,,
1599,07/29/22 07:00:00  PM,7.481,,,,
1600,07/29/22 07:30:00  PM,7.280,,,,
1601,07/29/22 08:00:00  PM,6.573,,,,
1602,07/29/22 08:30:00  PM,6.471,,,,
1603,07/29/22 09:00:00  PM,5.450,,,,
1604,07/29/22 09:30:00  PM,5.244,,,,
1605,07/29/22 10:00:00  PM,4.727,,,,
