"Plot Title: WILL_12T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547753, SEN S/N: 20547753, LBL: 10_cm)","Coupler Attached (LGR S/N: 20547753)","Host Connected (LGR S/N: 20547753)","Stopped (LGR S/N: 20547753)","End Of File (LGR S/N: 20547753)"
212,06/30/22 09:30:00  PM,10.846,,,,
213,06/30/22 10:00:00  PM,16.332,,,,
214,06/30/22 10:30:00  PM,10.944,,,,
215,06/30/22 11:00:00  PM,8.282,,,,
216,06/30/22 11:30:00  PM,8.182,,,,
217,07/01/22 12:00:00  AM,7.481,,,,
218,07/01/22 12:30:00  AM,6.370,,,,
219,07/01/22 01:00:00  AM,5.655,,,,
220,07/01/22 01:30:00  AM,5.450,,,,
221,07/01/22 02:00:00  AM,6.064,,,,
222,07/01/22 02:30:00  AM,6.268,,,,
223,07/01/22 03:00:00  AM,9.472,,,,
224,07/01/22 03:30:00  AM,9.866,,,,
225,07/01/22 04:00:00  AM,8.182,,,,
226,07/01/22 04:30:00  AM,8.182,,,,
227,07/01/22 05:00:00  AM,7.481,,,,
228,07/01/22 05:30:00  AM,7.882,,,,
229,07/01/22 06:00:00  AM,8.182,,,,
230,07/01/22 06:30:00  AM,7.782,,,,
231,07/01/22 07:00:00  AM,10.846,,,,
232,07/01/22 07:30:00  AM,11.139,,,,
233,07/01/22 08:00:00  AM,10.455,,,,
234,07/01/22 08:30:00  AM,11.334,,,,
235,07/01/22 09:00:00  AM,12.883,,,,
236,07/01/22 09:30:00  AM,16.618,,,,
237,07/01/22 10:00:00  AM,17.665,,,,
238,07/01/22 10:30:00  AM,15.855,,,,
239,07/01/22 11:00:00  AM,11.625,,,,
240,07/01/22 11:30:00  AM,9.866,,,,
241,07/01/22 12:00:00  PM,9.965,,,,
242,07/01/22 12:30:00  PM,12.110,,,,
243,07/01/22 01:00:00  PM,15.282,,,,
244,07/01/22 01:30:00  PM,15.187,,,,
245,07/01/22 02:00:00  PM,12.594,,,,
246,07/01/22 02:30:00  PM,12.401,,,,
247,07/01/22 03:00:00  PM,13.654,,,,
248,07/01/22 03:30:00  PM,13.173,,,,
249,07/01/22 04:00:00  PM,9.275,,,,
250,07/01/22 04:30:00  PM,7.682,,,,
251,07/01/22 05:00:00  PM,7.782,,,,
252,07/01/22 05:30:00  PM,8.182,,,,
253,07/01/22 06:00:00  PM,8.680,,,,
254,07/01/22 06:30:00  PM,8.481,,,,
255,07/01/22 07:00:00  PM,8.282,,,,
256,07/01/22 07:30:00  PM,7.179,,,,
257,07/01/22 08:00:00  PM,6.877,,,,
258,07/01/22 08:30:00  PM,5.962,,,,
