"Plot Title: MEAD_10T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20548183, SEN S/N: 20548183)","Coupler Attached (LGR S/N: 20548183)","Host Connected (LGR S/N: 20548183)","Stopped (LGR S/N: 20548183)","End Of File (LGR S/N: 20548183)"
371,07/04/22 10:30:00  AM,18.996,,,,
372,07/04/22 10:45:00  AM,20.234,,,,
373,07/04/22 11:00:00  AM,20.519,,,,
374,07/04/22 11:15:00  AM,20.901,,,,
375,07/04/22 11:30:00  AM,21.187,,,,
376,07/04/22 11:45:00  AM,21.282,,,,
377,07/04/22 12:00:00  PM,21.378,,,,
378,07/04/22 12:15:00  PM,21.664,,,,
379,07/04/22 12:30:00  PM,21.664,,,,
380,07/04/22 12:45:00  PM,21.855,,,,
381,07/04/22 01:00:00  PM,21.855,,,,
382,07/04/22 01:15:00  PM,22.046,,,,
383,07/04/22 01:30:00  PM,22.142,,,,
384,07/04/22 01:45:00  PM,22.046,,,,
385,07/04/22 02:00:00  PM,22.046,,,,
386,07/04/22 02:15:00  PM,22.046,,,,
387,07/04/22 02:30:00  PM,21.760,,,,
388,07/04/22 02:45:00  PM,21.187,,,,
389,07/04/22 03:00:00  PM,20.805,,,,
390,07/04/22 03:15:00  PM,19.567,,,,
391,07/04/22 03:30:00  PM,18.806,,,,
392,07/04/22 03:45:00  PM,18.045,,,,
393,07/04/22 04:00:00  PM,17.189,,,,
394,07/04/22 04:15:00  PM,16.618,,,,
395,07/04/22 04:30:00  PM,16.618,,,,
396,07/04/22 04:45:00  PM,16.427,,,,
397,07/04/22 05:00:00  PM,16.237,,,,
398,07/04/22 05:15:00  PM,16.046,,,,
399,07/04/22 05:30:00  PM,14.900,,,,
400,07/04/22 05:45:00  PM,14.134,,,,
401,07/04/22 06:00:00  PM,13.558,,,,
402,07/04/22 06:15:00  PM,13.269,,,,
403,07/04/22 06:30:00  PM,12.980,,,,
404,07/04/22 06:45:00  PM,12.594,,,,
405,07/04/22 07:00:00  PM,12.110,,,,
406,07/04/22 07:15:00  PM,11.528,,,,
407,07/04/22 07:30:00  PM,9.669,,,,
408,07/04/22 07:45:00  PM,8.779,,,,
409,07/04/22 08:00:00  PM,7.280,,,,
410,07/04/22 08:15:00  PM,6.166,,,,
411,07/04/22 08:30:00  PM,6.370,,,,
412,07/04/22 08:45:00  PM,7.582,,,,
413,07/04/22 09:00:00  PM,8.082,,,,
414,07/04/22 09:15:00  PM,6.978,,,,
415,07/04/22 09:30:00  PM,6.573,,,,
416,07/04/22 09:45:00  PM,6.064,,,,
417,07/04/22 10:00:00  PM,6.166,,,,
418,07/04/22 10:15:00  PM,6.268,,,,
419,07/04/22 10:30:00  PM,5.655,,,,
420,07/04/22 10:45:00  PM,5.244,,,,
421,07/04/22 11:00:00  PM,5.450,,,,
422,07/04/22 11:15:00  PM,5.962,,,,
423,07/04/22 11:30:00  PM,6.166,,,,
424,07/04/22 11:45:00  PM,6.471,,,,
425,07/05/22 12:00:00  AM,6.674,,,,
426,07/05/22 12:15:00  AM,6.370,,,,
427,07/05/22 12:30:00  AM,6.471,,,,
428,07/05/22 12:45:00  AM,6.370,,,,
429,07/05/22 01:00:00  AM,5.962,,,,
430,07/05/22 01:15:00  AM,5.450,,,,
431,07/05/22 01:30:00  AM,5.347,,,,
432,07/05/22 01:45:00  AM,5.552,,,,
433,07/05/22 02:00:00  AM,5.450,,,,
434,07/05/22 02:15:00  AM,6.064,,,,
435,07/05/22 02:30:00  AM,6.775,,,,
436,07/05/22 02:45:00  AM,7.381,,,,
437,07/05/22 03:00:00  AM,7.983,,,,
438,07/05/22 03:15:00  AM,8.581,,,,
439,07/05/22 03:30:00  AM,8.779,,,,
440,07/05/22 03:45:00  AM,8.978,,,,
441,07/05/22 04:00:00  AM,9.866,,,,
442,07/05/22 04:15:00  AM,10.259,,,,
443,07/05/22 04:30:00  AM,9.275,,,,
444,07/05/22 04:45:00  AM,8.382,,,,
445,07/05/22 05:00:00  AM,8.581,,,,
446,07/05/22 05:15:00  AM,9.768,,,,
447,07/05/22 05:30:00  AM,11.041,,,,
448,07/05/22 05:45:00  AM,11.431,,,,
449,07/05/22 06:00:00  AM,12.883,,,,
450,07/05/22 06:15:00  AM,13.558,,,,
451,07/05/22 06:30:00  AM,13.365,,,,
452,07/05/22 06:45:00  AM,14.230,,,,
453,07/05/22 07:00:00  AM,15.187,,,,
454,07/05/22 07:15:00  AM,15.855,,,,
455,07/05/22 07:30:00  AM,16.618,,,,
456,07/05/22 07:45:00  AM,17.855,,,,
457,07/05/22 08:00:00  AM,18.140,,,,
458,07/05/22 08:15:00  AM,19.472,,,,
459,07/05/22 08:30:00  AM,20.234,,,,
460,07/05/22 08:45:00  AM,20.519,,,,
461,07/05/22 09:00:00  AM,20.805,,,,
462,07/05/22 09:15:00  AM,21.378,,,,
