"Plot Title: MEAD_4C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10337436, SEN S/N: 10337436)","Good Battery (LGR S/N: 10337436)","Coupler Attached (LGR S/N: 10337436)","Host Connected (LGR S/N: 10337436)","Stopped (LGR S/N: 10337436)","End Of File (LGR S/N: 10337436)"
225,07/02/22 10:00:00  PM,6.978,,,,,
226,07/02/22 10:15:00  PM,6.573,,,,,
227,07/02/22 10:30:00  PM,6.370,,,,,
228,07/02/22 10:45:00  PM,6.064,,,,,
229,07/02/22 11:00:00  PM,5.860,,,,,
230,07/02/22 11:15:00  PM,6.166,,,,,
231,07/02/22 11:30:00  PM,6.268,,,,,
232,07/02/22 11:45:00  PM,6.166,,,,,
233,07/03/22 12:00:00  AM,5.962,,,,,
234,07/03/22 12:15:00  AM,5.962,,,,,
235,07/03/22 12:30:00  AM,5.962,,,,,
236,07/03/22 12:45:00  AM,5.552,,,,,
237,07/03/22 01:00:00  AM,5.347,,,,,
238,07/03/22 01:15:00  AM,5.552,,,,,
239,07/03/22 01:30:00  AM,5.655,,,,,
240,07/03/22 01:45:00  AM,5.962,,,,,
241,07/03/22 02:00:00  AM,6.064,,,,,
242,07/03/22 02:15:00  AM,5.450,,,,,
243,07/03/22 02:30:00  AM,5.141,,,,,
244,07/03/22 02:45:00  AM,4.831,,,,,
245,07/03/22 03:00:00  AM,4.727,,,,,
246,07/03/22 03:15:00  AM,4.623,,,,,
247,07/03/22 03:30:00  AM,4.311,,,,,
248,07/03/22 03:45:00  AM,4.311,,,,,
249,07/03/22 04:00:00  AM,4.623,,,,,
250,07/03/22 04:15:00  AM,5.037,,,,,
251,07/03/22 04:30:00  AM,5.037,,,,,
252,07/03/22 04:45:00  AM,4.727,,,,,
253,07/03/22 05:00:00  AM,4.415,,,,,
254,07/03/22 05:15:00  AM,4.207,,,,,
255,07/03/22 05:30:00  AM,4.415,,,,,
256,07/03/22 05:45:00  AM,4.831,,,,,
257,07/03/22 06:00:00  AM,5.347,,,,,
258,07/03/22 06:15:00  AM,5.347,,,,,
259,07/03/22 06:30:00  AM,5.757,,,,,
260,07/03/22 06:45:00  AM,6.877,,,,,
261,07/03/22 07:00:00  AM,7.381,,,,,
262,07/03/22 07:15:00  AM,7.782,,,,,
263,07/03/22 07:30:00  AM,8.879,,,,,
264,07/03/22 07:45:00  AM,8.779,,,,,
265,07/03/22 08:00:00  AM,7.983,,,,,
266,07/03/22 08:15:00  AM,8.282,,,,,
267,07/03/22 08:30:00  AM,8.382,,,,,
268,07/03/22 08:45:00  AM,8.481,,,,,
269,07/03/22 09:00:00  AM,8.680,,,,,
270,07/03/22 09:15:00  AM,7.682,,,,,
271,07/03/22 09:30:00  AM,7.381,,,,,
272,07/03/22 09:45:00  AM,7.481,,,,,
273,07/03/22 10:00:00  AM,8.182,,,,,
274,07/03/22 10:15:00  AM,8.680,,,,,
275,07/03/22 10:30:00  AM,8.978,,,,,
276,07/03/22 10:45:00  AM,9.077,,,,,
277,07/03/22 11:00:00  AM,9.077,,,,,
278,07/03/22 11:15:00  AM,9.373,,,,,
279,07/03/22 11:30:00  AM,8.978,,,,,
280,07/03/22 11:45:00  AM,8.879,,,,,
281,07/03/22 12:00:00  PM,8.680,,,,,
282,07/03/22 12:15:00  PM,8.978,,,,,
283,07/03/22 12:30:00  PM,9.077,,,,,
284,07/03/22 12:45:00  PM,9.077,,,,,
285,07/03/22 01:00:00  PM,9.275,,,,,
286,07/03/22 01:15:00  PM,8.978,,,,,
287,07/03/22 01:30:00  PM,8.680,,,,,
288,07/03/22 01:45:00  PM,8.680,,,,,
289,07/03/22 02:00:00  PM,8.382,,,,,
290,07/03/22 02:15:00  PM,8.680,,,,,
291,07/03/22 02:30:00  PM,7.280,,,,,
292,07/03/22 02:45:00  PM,7.280,,,,,
293,07/03/22 03:00:00  PM,7.782,,,,,
294,07/03/22 03:15:00  PM,7.882,,,,,
295,07/03/22 03:30:00  PM,8.082,,,,,
296,07/03/22 03:45:00  PM,6.674,,,,,
297,07/03/22 04:00:00  PM,6.877,,,,,
298,07/03/22 04:15:00  PM,6.877,,,,,
299,07/03/22 04:30:00  PM,6.370,,,,,
300,07/03/22 04:45:00  PM,6.370,,,,,
301,07/03/22 05:00:00  PM,6.471,,,,,
302,07/03/22 05:15:00  PM,6.471,,,,,
303,07/03/22 05:30:00  PM,6.268,,,,,
304,07/03/22 05:45:00  PM,6.471,,,,,
305,07/03/22 06:00:00  PM,5.962,,,,,
306,07/03/22 06:15:00  PM,5.450,,,,,
307,07/03/22 06:30:00  PM,5.655,,,,,
308,07/03/22 06:45:00  PM,6.166,,,,,
309,07/03/22 07:00:00  PM,6.166,,,,,
310,07/03/22 07:15:00  PM,5.962,,,,,
311,07/03/22 07:30:00  PM,5.757,,,,,
312,07/03/22 07:45:00  PM,5.244,,,,,
313,07/03/22 08:00:00  PM,5.037,,,,,
314,07/03/22 08:15:00  PM,4.831,,,,,
315,07/03/22 08:30:00  PM,4.934,,,,,
316,07/03/22 08:45:00  PM,4.831,,,,,
317,07/03/22 09:00:00  PM,4.727,,,,,
318,07/03/22 09:15:00  PM,4.519,,,,,
319,07/03/22 09:30:00  PM,4.102,,,,,
320,07/03/22 09:45:00  PM,3.998,,,,,
321,07/03/22 10:00:00  PM,3.578,,,,,
322,07/03/22 10:15:00  PM,3.683,,,,,
323,07/03/22 10:30:00  PM,3.155,,,,,
324,07/03/22 10:45:00  PM,2.943,,,,,
325,07/03/22 11:00:00  PM,3.049,,,,,
326,07/03/22 11:15:00  PM,3.261,,,,,
327,07/03/22 11:30:00  PM,3.367,,,,,
328,07/03/22 11:45:00  PM,3.578,,,,,
329,07/04/22 12:00:00  AM,3.472,,,,,
330,07/04/22 12:15:00  AM,3.578,,,,,
331,07/04/22 12:30:00  AM,3.683,,,,,
332,07/04/22 12:45:00  AM,3.683,,,,,
333,07/04/22 01:00:00  AM,3.893,,,,,
334,07/04/22 01:15:00  AM,3.893,,,,,
335,07/04/22 01:30:00  AM,3.893,,,,,
336,07/04/22 01:45:00  AM,3.893,,,,,
337,07/04/22 02:00:00  AM,4.415,,,,,
338,07/04/22 02:15:00  AM,5.141,,,,,
339,07/04/22 02:30:00  AM,4.934,,,,,
340,07/04/22 02:45:00  AM,4.831,,,,,
341,07/04/22 03:00:00  AM,4.934,,,,,
342,07/04/22 03:15:00  AM,4.727,,,,,
343,07/04/22 03:30:00  AM,4.934,,,,,
344,07/04/22 03:45:00  AM,5.037,,,,,
345,07/04/22 04:00:00  AM,4.727,,,,,
346,07/04/22 04:15:00  AM,4.727,,,,,
347,07/04/22 04:30:00  AM,5.141,,,,,
348,07/04/22 04:45:00  AM,5.347,,,,,
349,07/04/22 05:00:00  AM,5.552,,,,,
350,07/04/22 05:15:00  AM,5.347,,,,,
351,07/04/22 05:30:00  AM,5.655,,,,,
352,07/04/22 05:45:00  AM,5.655,,,,,
353,07/04/22 06:00:00  AM,5.860,,,,,
354,07/04/22 06:15:00  AM,6.166,,,,,
355,07/04/22 06:30:00  AM,6.471,,,,,
356,07/04/22 06:45:00  AM,6.877,,,,,
357,07/04/22 07:00:00  AM,7.280,,,,,
358,07/04/22 07:15:00  AM,7.782,,,,,
359,07/04/22 07:30:00  AM,8.382,,,,,
360,07/04/22 07:45:00  AM,9.669,,,,,
361,07/04/22 08:00:00  AM,9.768,,,,,
362,07/04/22 08:15:00  AM,10.259,,,,,
363,07/04/22 08:30:00  AM,11.334,,,,,
364,07/04/22 08:45:00  AM,12.497,,,,,
365,07/04/22 09:00:00  AM,13.269,,,,,
366,07/04/22 09:15:00  AM,15.187,,,,,
367,07/04/22 09:30:00  AM,14.996,,,,,
368,07/04/22 09:45:00  AM,14.804,,,,,
369,07/04/22 10:00:00  AM,14.996,,,,,
370,07/04/22 10:15:00  AM,15.664,,,,,
371,07/04/22 10:30:00  AM,17.665,,,,,
372,07/04/22 10:45:00  AM,17.760,,,,,
373,07/04/22 11:00:00  AM,17.189,,,,,
374,07/04/22 11:15:00  AM,18.236,,,,,
375,07/04/22 11:30:00  AM,18.806,,,,,
376,07/04/22 11:45:00  AM,19.187,,,,,
377,07/04/22 12:00:00  PM,19.092,,,,,
378,07/04/22 12:15:00  PM,19.567,,,,,
379,07/04/22 12:30:00  PM,20.234,,,,,
380,07/04/22 12:45:00  PM,20.424,,,,,
381,07/04/22 01:00:00  PM,18.901,,,,,
382,07/04/22 01:15:00  PM,18.711,,,,,
383,07/04/22 01:30:00  PM,18.901,,,,,
384,07/04/22 01:45:00  PM,18.806,,,,,
385,07/04/22 02:00:00  PM,18.331,,,,,
386,07/04/22 02:15:00  PM,17.950,,,,,
387,07/04/22 02:30:00  PM,17.189,,,,,
388,07/04/22 02:45:00  PM,16.427,,,,,
389,07/04/22 03:00:00  PM,16.332,,,,,
390,07/04/22 03:15:00  PM,15.760,,,,,
391,07/04/22 03:30:00  PM,15.282,,,,,
392,07/04/22 03:45:00  PM,15.091,,,,,
393,07/04/22 04:00:00  PM,14.230,,,,,
394,07/04/22 04:15:00  PM,13.558,,,,,
395,07/04/22 04:30:00  PM,13.365,,,,,
396,07/04/22 04:45:00  PM,13.269,,,,,
397,07/04/22 05:00:00  PM,12.304,,,,,
398,07/04/22 05:15:00  PM,12.594,,,,,
399,07/04/22 05:30:00  PM,12.207,,,,,
400,07/04/22 05:45:00  PM,12.304,,,,,
401,07/04/22 06:00:00  PM,11.916,,,,,
402,07/04/22 06:15:00  PM,11.819,,,,,
403,07/04/22 06:30:00  PM,11.722,,,,,
404,07/04/22 06:45:00  PM,11.139,,,,,
405,07/04/22 07:00:00  PM,11.041,,,,,
406,07/04/22 07:15:00  PM,10.748,,,,,
407,07/04/22 07:30:00  PM,9.571,,,,,
