"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
290,07/09/22 12:24:30  PM,24.158,2755.6,,,,
291,07/09/22 12:25:00  PM,24.158,1550.0,,,,
292,07/09/22 12:25:30  PM,24.158,8266.7,,,,
293,07/09/22 12:26:00  PM,24.062,1237.9,,,,
294,07/09/22 12:26:30  PM,24.062,1076.4,,,,
295,07/09/22 12:27:00  PM,23.966,1980.6,,,,
296,07/09/22 12:27:30  PM,23.966,5511.1,,,,
297,07/09/22 12:28:00  PM,23.869,7233.4,,,,
298,07/09/22 12:28:30  PM,23.869,1291.7,,,,
299,07/09/22 12:29:00  PM,23.966,5511.1,,,,
300,07/09/22 12:29:30  PM,24.062,6544.5,,,,
301,07/09/22 12:30:00  PM,24.158,2669.5,,,,
302,07/09/22 12:30:30  PM,24.255,1194.8,,,,
303,07/09/22 12:31:00  PM,24.351,2152.8,,,,
304,07/09/22 12:31:30  PM,24.448,1162.5,,,,
305,07/09/22 12:32:00  PM,24.448,2152.8,,,,
306,07/09/22 12:32:30  PM,24.448,1248.6,,,,
307,07/09/22 12:33:00  PM,24.448,6544.5,,,,
308,07/09/22 12:33:30  PM,24.448,1808.3,,,,
309,07/09/22 12:34:00  PM,24.545,3788.9,,,,
310,07/09/22 12:34:30  PM,24.641,1205.6,,,,
311,07/09/22 12:35:00  PM,24.738,1302.4,,,,
312,07/09/22 12:35:30  PM,24.835,4650.0,,,,
313,07/09/22 12:36:00  PM,24.931,6200.0,,,,
314,07/09/22 12:36:30  PM,25.028,3272.2,,,,
315,07/09/22 12:37:00  PM,25.028,1173.3,,,,
316,07/09/22 12:37:30  PM,25.028,2152.8,,,,
317,07/09/22 12:38:00  PM,25.125,5511.1,,,,
318,07/09/22 12:38:30  PM,25.125,1334.7,,,,
319,07/09/22 12:39:00  PM,25.125,7577.8,,,,
320,07/09/22 12:39:30  PM,25.028,1227.1,,,,
321,07/09/22 12:40:00  PM,25.028,1324.0,,,,
322,07/09/22 12:40:30  PM,24.931,7233.4,,,,
323,07/09/22 12:41:00  PM,24.931,5166.7,,,,
324,07/09/22 12:41:30  PM,24.931,4994.5,,,,
325,07/09/22 12:42:00  PM,24.931,1636.1,,,,
326,07/09/22 12:42:30  PM,24.931,1463.9,,,,
327,07/09/22 12:43:00  PM,24.931,3100.0,,,,
328,07/09/22 12:43:30  PM,24.835,1280.9,,,,
329,07/09/22 12:44:00  PM,24.738,3100.0,,,,
330,07/09/22 12:44:30  PM,24.641,1227.1,,,,
331,07/09/22 12:45:00  PM,24.448,1216.3,,,,
332,07/09/22 12:45:30  PM,24.158,1194.8,,,,
333,07/09/22 12:46:00  PM,24.062,5511.1,,,,
334,07/09/22 12:46:30  PM,23.869,2755.6,,,,
335,07/09/22 12:47:00  PM,23.773,10333.4,,,,
336,07/09/22 12:47:30  PM,23.677,6544.5,,,,
337,07/09/22 12:48:00  PM,23.581,1345.5,,,,
338,07/09/22 12:48:30  PM,23.484,1377.8,,,,
339,07/09/22 12:49:00  PM,23.388,2583.4,,,,
340,07/09/22 12:49:30  PM,23.196,5166.7,,,,
341,07/09/22 12:50:00  PM,23.100,990.3,,,,
342,07/09/22 12:50:30  PM,23.004,3961.1,,,,
343,07/09/22 12:51:00  PM,22.908,4994.5,,,,
344,07/09/22 12:51:30  PM,22.812,968.8,,,,
345,07/09/22 12:52:00  PM,22.621,871.9,,,,
346,07/09/22 12:52:30  PM,22.429,1033.3,,,,
347,07/09/22 12:53:00  PM,22.333,1162.5,,,,
348,07/09/22 12:53:30  PM,22.142,914.9,,,,
349,07/09/22 12:54:00  PM,22.046,1022.6,,,,
350,07/09/22 12:54:30  PM,21.855,1722.2,,,,
351,07/09/22 12:55:00  PM,21.760,1194.8,,,,
352,07/09/22 12:55:30  PM,21.569,1259.4,,,,
353,07/09/22 12:56:00  PM,21.473,1808.3,,,,
354,07/09/22 12:56:30  PM,21.378,1334.7,,,,
355,07/09/22 12:57:00  PM,21.378,1463.9,,,,
356,07/09/22 12:57:30  PM,21.282,1302.4,,,,
357,07/09/22 12:58:00  PM,21.282,1302.4,,,,
358,07/09/22 12:58:30  PM,21.282,3272.2,,,,
359,07/09/22 12:59:00  PM,21.282,1808.3,,,,
360,07/09/22 12:59:30  PM,21.378,1550.0,,,,
361,07/09/22 01:00:00  PM,21.473,1033.3,,,,
362,07/09/22 01:00:30  PM,21.473,1087.2,,,,
363,07/09/22 01:01:00  PM,21.664,11711.2,,,,
364,07/09/22 01:01:30  PM,21.760,11022.3,,,,
365,07/09/22 01:02:00  PM,21.951,1377.8,,,,
366,07/09/22 01:02:30  PM,22.046,1808.3,,,,
367,07/09/22 01:03:00  PM,22.142,1808.3,,,,
368,07/09/22 01:03:30  PM,22.238,1550.0,,,,
369,07/09/22 01:04:00  PM,22.333,1808.3,,,,
370,07/09/22 01:04:30  PM,22.429,1894.5,,,,
371,07/09/22 01:05:00  PM,22.429,3616.7,,,,
372,07/09/22 01:05:30  PM,22.525,1550.0,,,,
373,07/09/22 01:06:00  PM,22.525,1550.0,,,,
374,07/09/22 01:06:30  PM,22.525,1636.1,,,,
375,07/09/22 01:07:00  PM,22.525,1636.1,,,,
376,07/09/22 01:07:30  PM,22.525,1550.0,,,,
377,07/09/22 01:08:00  PM,22.621,1550.0,,,,
378,07/09/22 01:08:30  PM,22.621,1636.1,,,,
379,07/09/22 01:09:00  PM,22.717,2927.8,,,,
380,07/09/22 01:09:30  PM,22.812,1894.5,,,,
381,07/09/22 01:10:00  PM,23.004,2152.8,,,,
382,07/09/22 01:10:30  PM,23.100,9644.5,,,,
383,07/09/22 01:11:00  PM,23.292,14466.8,,,,
384,07/09/22 01:11:30  PM,23.773,10333.4,,,,
385,07/09/22 01:12:00  PM,24.255,4994.5,,,,
386,07/09/22 01:12:30  PM,24.448,1636.1,,,,
387,07/09/22 01:13:00  PM,24.641,1463.9,,,,
388,07/09/22 01:13:30  PM,24.738,1216.3,,,,
389,07/09/22 01:14:00  PM,24.641,1636.1,,,,
390,07/09/22 01:14:30  PM,24.545,1636.1,,,,
391,07/09/22 01:15:00  PM,24.545,1463.9,,,,
392,07/09/22 01:15:30  PM,24.351,1463.9,,,,
393,07/09/22 01:16:00  PM,24.255,7577.8,,,,
394,07/09/22 01:16:30  PM,24.255,9300.1,,,,
395,07/09/22 01:17:00  PM,24.255,1636.1,,,,
396,07/09/22 01:17:30  PM,24.255,1216.3,,,,
397,07/09/22 01:18:00  PM,24.255,1894.5,,,,
398,07/09/22 01:18:30  PM,24.255,1550.0,,,,
399,07/09/22 01:19:00  PM,24.158,441.3,,,,
400,07/09/22 01:19:30  PM,24.062,8611.2,,,,
401,07/09/22 01:20:00  PM,24.062,1184.0,,,,
402,07/09/22 01:20:30  PM,24.062,1302.4,,,,
403,07/09/22 01:21:00  PM,24.062,9644.5,,,,
404,07/09/22 01:21:30  PM,24.062,1463.9,,,,
405,07/09/22 01:22:00  PM,24.062,893.4,,,,
406,07/09/22 01:22:30  PM,24.062,1550.0,,,,
407,07/09/22 01:23:00  PM,23.966,1108.7,,,,
408,07/09/22 01:23:30  PM,23.966,5511.1,,,,
409,07/09/22 01:24:00  PM,23.966,9644.5,,,,
410,07/09/22 01:24:30  PM,23.966,258.3,,,,
411,07/09/22 01:25:00  PM,23.966,1722.2,,,,
412,07/09/22 01:25:30  PM,24.062,1636.1,,,,
413,07/09/22 01:26:00  PM,24.158,13089.0,,,,
414,07/09/22 01:26:30  PM,24.255,10677.8,,,,
415,07/09/22 01:27:00  PM,24.351,1377.8,,,,
416,07/09/22 01:27:30  PM,24.545,11711.2,,,,
417,07/09/22 01:28:00  PM,24.738,11711.2,,,,
418,07/09/22 01:28:30  PM,24.835,1377.8,,,,
419,07/09/22 01:29:00  PM,25.028,1636.1,,,,
420,07/09/22 01:29:30  PM,25.222,6544.5,,,,
421,07/09/22 01:30:00  PM,25.319,1119.5,,,,
422,07/09/22 01:30:30  PM,25.319,1087.2,,,,
423,07/09/22 01:31:00  PM,25.222,1550.0,,,,
424,07/09/22 01:31:30  PM,25.028,796.5,,,,
425,07/09/22 01:32:00  PM,24.931,1550.0,,,,
426,07/09/22 01:32:30  PM,24.738,1894.5,,,,
427,07/09/22 01:33:00  PM,24.545,1980.6,,,,
428,07/09/22 01:33:30  PM,24.448,1001.0,,,,
429,07/09/22 01:34:00  PM,24.448,10333.4,,,,
430,07/09/22 01:34:30  PM,24.448,1054.9,,,,
431,07/09/22 01:35:00  PM,24.448,1054.9,,,,
432,07/09/22 01:35:30  PM,24.448,8266.7,,,,
433,07/09/22 01:36:00  PM,24.448,1550.0,,,,
434,07/09/22 01:36:30  PM,24.351,1044.1,,,,
435,07/09/22 01:37:00  PM,24.351,1119.5,,,,
436,07/09/22 01:37:30  PM,24.351,1550.0,,,,
437,07/09/22 01:38:00  PM,24.255,1463.9,,,,
438,07/09/22 01:38:30  PM,24.158,1636.1,,,,
439,07/09/22 01:39:00  PM,24.062,1087.2,,,,
440,07/09/22 01:39:30  PM,23.966,462.9,,,,
441,07/09/22 01:40:00  PM,23.966,1550.0,,,,
442,07/09/22 01:40:30  PM,24.062,2669.5,,,,
443,07/09/22 01:41:00  PM,24.062,1184.0,,,,
444,07/09/22 01:41:30  PM,24.158,7577.8,,,,
445,07/09/22 01:42:00  PM,24.158,9644.5,,,,
