"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
322,07/25/22 01:10:30  PM,29.552,0.0,,,,
323,07/25/22 01:11:00  PM,29.552,0.0,,,,
324,07/25/22 01:11:30  PM,29.552,0.0,,,,
325,07/25/22 01:12:00  PM,29.452,0.0,,,,
326,07/25/22 01:12:30  PM,29.352,0.0,,,,
327,07/25/22 01:13:00  PM,29.252,0.0,,,,
328,07/25/22 01:13:30  PM,29.152,0.0,,,,
329,07/25/22 01:14:00  PM,29.053,0.0,,,,
330,07/25/22 01:14:30  PM,28.953,1722.2,,,,
331,07/25/22 01:15:00  PM,28.655,0.0,,,,
332,07/25/22 01:15:30  PM,28.456,0.0,,,,
333,07/25/22 01:16:00  PM,28.357,0.0,,,,
334,07/25/22 01:16:30  PM,28.258,0.0,,,,
335,07/25/22 01:17:00  PM,28.159,0.0,,,,
336,07/25/22 01:17:30  PM,28.060,0.0,,,,
337,07/25/22 01:18:00  PM,28.060,0.0,,,,
338,07/25/22 01:18:30  PM,28.060,0.0,,,,
339,07/25/22 01:19:00  PM,28.060,0.0,,,,
340,07/25/22 01:19:30  PM,28.060,0.0,,,,
341,07/25/22 01:20:00  PM,28.159,0.0,,,,
342,07/25/22 01:20:30  PM,28.258,0.0,,,,
343,07/25/22 01:21:00  PM,28.258,0.0,,,,
344,07/25/22 01:21:30  PM,28.258,0.0,,,,
345,07/25/22 01:22:00  PM,28.357,0.0,,,,
346,07/25/22 01:22:30  PM,28.456,0.0,,,,
347,07/25/22 01:23:00  PM,28.456,0.0,,,,
348,07/25/22 01:23:30  PM,28.555,0.0,,,,
349,07/25/22 01:24:00  PM,28.655,0.0,,,,
350,07/25/22 01:24:30  PM,28.754,0.0,,,,
351,07/25/22 01:25:00  PM,28.655,0.0,,,,
352,07/25/22 01:25:30  PM,28.655,0.0,,,,
353,07/25/22 01:26:00  PM,28.555,0.0,,,,
354,07/25/22 01:26:30  PM,28.555,0.0,,,,
355,07/25/22 01:27:00  PM,28.456,75.3,,,,
356,07/25/22 01:27:30  PM,28.357,0.0,,,,
357,07/25/22 01:28:00  PM,28.159,53.8,,,,
358,07/25/22 01:28:30  PM,27.961,150.7,,,,
359,07/25/22 01:29:00  PM,27.665,193.8,,,,
360,07/25/22 01:29:30  PM,27.370,183.0,,,,
361,07/25/22 01:30:00  PM,26.977,86.1,,,,
362,07/25/22 01:30:30  PM,26.683,204.5,,,,
363,07/25/22 01:31:00  PM,26.390,247.6,,,,
364,07/25/22 01:31:30  PM,26.097,75.3,,,,
365,07/25/22 01:32:00  PM,25.902,0.0,,,,
366,07/25/22 01:32:30  PM,25.513,0.0,,,,
367,07/25/22 01:33:00  PM,25.028,0.0,,,,
368,07/25/22 01:33:30  PM,24.641,0.0,,,,
369,07/25/22 01:34:00  PM,24.351,0.0,,,,
370,07/25/22 01:34:30  PM,24.062,86.1,,,,
371,07/25/22 01:35:00  PM,23.869,2497.2,,,,
372,07/25/22 01:35:30  PM,23.869,958.0,,,,
373,07/25/22 01:36:00  PM,23.869,2583.4,,,,
374,07/25/22 01:36:30  PM,24.062,1270.1,,,,
375,07/25/22 01:37:00  PM,24.255,484.4,,,,
376,07/25/22 01:37:30  PM,24.448,64.6,,,,
377,07/25/22 01:38:00  PM,24.738,1980.6,,,,
378,07/25/22 01:38:30  PM,24.931,839.6,,,,
379,07/25/22 01:39:00  PM,25.125,32.3,,,,
380,07/25/22 01:39:30  PM,25.319,150.7,,,,
381,07/25/22 01:40:00  PM,25.319,247.6,,,,
382,07/25/22 01:40:30  PM,25.416,215.3,,,,
383,07/25/22 01:41:00  PM,25.513,419.8,,,,
384,07/25/22 01:41:30  PM,25.610,258.3,,,,
385,07/25/22 01:42:00  PM,25.805,21.5,,,,
386,07/25/22 01:42:30  PM,26.000,172.2,,,,
387,07/25/22 01:43:00  PM,26.097,968.8,,,,
388,07/25/22 01:43:30  PM,26.292,495.1,,,,
389,07/25/22 01:44:00  PM,26.488,21.5,,,,
390,07/25/22 01:44:30  PM,26.585,215.3,,,,
391,07/25/22 01:45:00  PM,26.781,1377.8,,,,
392,07/25/22 01:45:30  PM,26.977,1011.8,,,,
393,07/25/22 01:46:00  PM,27.075,1463.9,,,,
394,07/25/22 01:46:30  PM,27.075,1302.4,,,,
395,07/25/22 01:47:00  PM,27.173,549.0,,,,
396,07/25/22 01:47:30  PM,27.272,1324.0,,,,
397,07/25/22 01:48:00  PM,27.370,1463.9,,,,
398,07/25/22 01:48:30  PM,27.468,452.1,,,,
399,07/25/22 01:49:00  PM,27.567,1087.2,,,,
400,07/25/22 01:49:30  PM,27.665,1636.1,,,,
401,07/25/22 01:50:00  PM,27.862,1550.0,,,,
402,07/25/22 01:50:30  PM,27.961,269.1,,,,
403,07/25/22 01:51:00  PM,27.961,258.3,,,,
404,07/25/22 01:51:30  PM,27.961,1044.1,,,,
405,07/25/22 01:52:00  PM,27.764,1980.6,,,,
406,07/25/22 01:52:30  PM,27.764,53.8,,,,
407,07/25/22 01:53:00  PM,27.764,1097.9,,,,
408,07/25/22 01:53:30  PM,27.862,1550.0,,,,
409,07/25/22 01:54:00  PM,27.862,10.8,,,,
410,07/25/22 01:54:30  PM,27.961,75.3,,,,
411,07/25/22 01:55:00  PM,27.961,322.9,,,,
412,07/25/22 01:55:30  PM,27.961,473.6,,,,
413,07/25/22 01:56:00  PM,27.961,764.2,,,,
414,07/25/22 01:56:30  PM,28.060,925.7,,,,
415,07/25/22 01:57:00  PM,28.159,990.3,,,,
416,07/25/22 01:57:30  PM,28.357,1808.3,,,,
417,07/25/22 01:58:00  PM,28.555,301.4,,,,
418,07/25/22 01:58:30  PM,28.655,452.1,,,,
419,07/25/22 01:59:00  PM,28.655,2411.1,,,,
420,07/25/22 01:59:30  PM,28.655,1463.9,,,,
421,07/25/22 02:00:00  PM,28.655,1302.4,,,,
422,07/25/22 02:00:30  PM,28.853,2152.8,,,,
423,07/25/22 02:01:00  PM,28.953,10.8,,,,
424,07/25/22 02:01:30  PM,29.352,0.0,,,,
425,07/25/22 02:02:00  PM,29.752,549.0,,,,
426,07/25/22 02:02:30  PM,29.953,1894.5,,,,
427,07/25/22 02:03:00  PM,30.154,1894.5,,,,
428,07/25/22 02:03:30  PM,30.154,1894.5,,,,
429,07/25/22 02:04:00  PM,30.255,731.9,,,,
430,07/25/22 02:04:30  PM,30.356,516.7,,,,
431,07/25/22 02:05:00  PM,30.659,3444.5,,,,
432,07/25/22 02:05:30  PM,30.862,10.8,,,,
433,07/25/22 02:06:00  PM,31.166,1980.6,,,,
434,07/25/22 02:06:30  PM,31.268,1636.1,,,,
435,07/25/22 02:07:00  PM,31.370,258.3,,,,
436,07/25/22 02:07:30  PM,31.370,269.1,,,,
437,07/25/22 02:08:00  PM,31.268,236.8,,,,
438,07/25/22 02:08:30  PM,31.064,236.8,,,,
439,07/25/22 02:09:00  PM,30.862,236.8,,,,
440,07/25/22 02:09:30  PM,30.558,226.0,,,,
441,07/25/22 02:10:00  PM,30.255,236.8,,,,
442,07/25/22 02:10:30  PM,29.953,1980.6,,,,
443,07/25/22 02:11:00  PM,29.752,2066.7,,,,
444,07/25/22 02:11:30  PM,29.652,2152.8,,,,
445,07/25/22 02:12:00  PM,29.552,1980.6,,,,
446,07/25/22 02:12:30  PM,29.552,1722.2,,,,
447,07/25/22 02:13:00  PM,29.652,1808.3,,,,
448,07/25/22 02:13:30  PM,29.752,2152.8,,,,
449,07/25/22 02:14:00  PM,29.953,215.3,,,,
450,07/25/22 02:14:30  PM,30.154,1808.3,,,,
451,07/25/22 02:15:00  PM,30.255,1550.0,,,,
452,07/25/22 02:15:30  PM,30.356,1377.8,,,,
453,07/25/22 02:16:00  PM,30.457,1722.2,,,,
454,07/25/22 02:16:30  PM,30.659,2411.1,,,,
455,07/25/22 02:17:00  PM,30.760,2497.2,,,,
