"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
314,07/27/22 12:36:30  PM,28.258,1259.4,,,,
315,07/27/22 12:37:00  PM,28.655,1722.2,,,,
316,07/27/22 12:37:30  PM,28.953,1463.9,,,,
317,07/27/22 12:38:00  PM,29.152,11022.3,,,,
318,07/27/22 12:38:30  PM,29.252,6200.0,,,,
319,07/27/22 12:39:00  PM,29.352,7233.4,,,,
320,07/27/22 12:39:30  PM,29.452,236.8,,,,
321,07/27/22 12:40:00  PM,29.552,4994.5,,,,
322,07/27/22 12:40:30  PM,29.452,9300.1,,,,
323,07/27/22 12:41:00  PM,29.652,63378.2,,,,
324,07/27/22 12:41:30  PM,29.053,63378.2,,,,
325,07/27/22 12:42:00  PM,28.159,63378.2,,,,
326,07/27/22 12:42:30  PM,27.075,66133.8,,,,
327,07/27/22 12:43:00  PM,26.195,66133.8,,,,
328,07/27/22 12:43:30  PM,24.931,1808.3,,,,
329,07/27/22 12:44:00  PM,24.835,2152.8,,,,
330,07/27/22 12:44:30  PM,24.931,1463.9,,,,
331,07/27/22 12:45:00  PM,25.125,1377.8,,,,
332,07/27/22 12:45:30  PM,25.319,1463.9,,,,
333,07/27/22 12:46:00  PM,25.416,1722.2,,,,
334,07/27/22 12:46:30  PM,25.708,2325.0,,,,
335,07/27/22 12:47:00  PM,26.097,1980.6,,,,
336,07/27/22 12:47:30  PM,26.292,1550.0,,,,
337,07/27/22 12:48:00  PM,26.488,1550.0,,,,
338,07/27/22 12:48:30  PM,26.781,914.9,,,,
339,07/27/22 12:49:00  PM,26.879,247.6,,,,
340,07/27/22 12:49:30  PM,26.781,258.3,,,,
341,07/27/22 12:50:00  PM,26.683,624.3,,,,
342,07/27/22 12:50:30  PM,26.585,236.8,,,,
343,07/27/22 12:51:00  PM,26.390,624.3,,,,
344,07/27/22 12:51:30  PM,26.292,279.9,,,,
345,07/27/22 12:52:00  PM,26.292,742.7,,,,
346,07/27/22 12:52:30  PM,26.195,409.0,,,,
347,07/27/22 12:53:00  PM,26.097,387.5,,,,
348,07/27/22 12:53:30  PM,25.902,699.7,,,,
349,07/27/22 12:54:00  PM,25.805,322.9,,,,
350,07/27/22 12:54:30  PM,25.708,430.6,,,,
351,07/27/22 12:55:00  PM,25.610,2152.8,,,,
352,07/27/22 12:55:30  PM,25.708,1636.1,,,,
353,07/27/22 12:56:00  PM,25.708,1334.7,,,,
354,07/27/22 12:56:30  PM,25.902,1894.5,,,,
355,07/27/22 12:57:00  PM,26.000,376.7,,,,
356,07/27/22 12:57:30  PM,26.097,764.2,,,,
357,07/27/22 12:58:00  PM,26.097,193.8,,,,
358,07/27/22 12:58:30  PM,26.097,204.5,,,,
359,07/27/22 12:59:00  PM,26.195,376.7,,,,
360,07/27/22 12:59:30  PM,26.097,1808.3,,,,
361,07/27/22 01:00:00  PM,26.097,129.2,,,,
362,07/27/22 01:00:30  PM,26.097,1345.5,,,,
363,07/27/22 01:01:00  PM,26.097,301.4,,,,
364,07/27/22 01:01:30  PM,26.195,1463.9,,,,
365,07/27/22 01:02:00  PM,26.195,1808.3,,,,
366,07/27/22 01:02:30  PM,26.195,139.9,,,,
367,07/27/22 01:03:00  PM,26.195,247.6,,,,
368,07/27/22 01:03:30  PM,26.195,355.2,,,,
369,07/27/22 01:04:00  PM,26.097,193.8,,,,
370,07/27/22 01:04:30  PM,26.000,398.3,,,,
371,07/27/22 01:05:00  PM,25.902,183.0,,,,
372,07/27/22 01:05:30  PM,25.902,258.3,,,,
373,07/27/22 01:06:00  PM,25.708,312.2,,,,
374,07/27/22 01:06:30  PM,25.610,366.0,,,,
375,07/27/22 01:07:00  PM,25.513,1367.0,,,,
376,07/27/22 01:07:30  PM,25.610,1054.9,,,,
377,07/27/22 01:08:00  PM,25.610,430.6,,,,
378,07/27/22 01:08:30  PM,25.610,549.0,,,,
379,07/27/22 01:09:00  PM,25.610,699.7,,,,
380,07/27/22 01:09:30  PM,25.610,688.9,,,,
381,07/27/22 01:10:00  PM,25.610,247.6,,,,
382,07/27/22 01:10:30  PM,25.513,226.0,,,,
383,07/27/22 01:11:00  PM,25.416,269.1,,,,
384,07/27/22 01:11:30  PM,25.319,333.7,,,,
385,07/27/22 01:12:00  PM,25.222,742.7,,,,
386,07/27/22 01:12:30  PM,25.125,1636.1,,,,
387,07/27/22 01:13:00  PM,25.125,1033.3,,,,
388,07/27/22 01:13:30  PM,25.222,1463.9,,,,
389,07/27/22 01:14:00  PM,25.222,290.6,,,,
390,07/27/22 01:14:30  PM,25.222,193.8,,,,
391,07/27/22 01:15:00  PM,25.125,430.6,,,,
392,07/27/22 01:15:30  PM,25.125,1227.1,,,,
393,07/27/22 01:16:00  PM,25.125,538.2,,,,
394,07/27/22 01:16:30  PM,25.028,236.8,,,,
395,07/27/22 01:17:00  PM,24.931,236.8,,,,
396,07/27/22 01:17:30  PM,24.931,139.9,,,,
397,07/27/22 01:18:00  PM,24.931,139.9,,,,
398,07/27/22 01:18:30  PM,24.931,139.9,,,,
399,07/27/22 01:19:00  PM,25.028,129.2,,,,
400,07/27/22 01:19:30  PM,25.125,118.4,,,,
401,07/27/22 01:20:00  PM,25.125,129.2,,,,
402,07/27/22 01:20:30  PM,25.222,118.4,,,,
403,07/27/22 01:21:00  PM,25.319,129.2,,,,
404,07/27/22 01:21:30  PM,25.319,118.4,,,,
405,07/27/22 01:22:00  PM,25.416,118.4,,,,
406,07/27/22 01:22:30  PM,25.416,118.4,,,,
407,07/27/22 01:23:00  PM,25.416,118.4,,,,
408,07/27/22 01:23:30  PM,25.416,107.6,,,,
