"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Good Battery (LGR S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
883,07/07/22 11:21:00  PM,31.574,1550.0,,,,,
884,07/07/22 11:21:30  PM,31.676,1550.0,,,,,
885,07/07/22 11:22:00  PM,31.880,1550.0,,,,,
886,07/07/22 11:22:30  PM,32.086,1550.0,,,,,
887,07/07/22 11:23:00  PM,32.188,1550.0,,,,,
888,07/07/22 11:23:30  PM,32.394,1550.0,,,,,
889,07/07/22 11:24:00  PM,32.600,936.5,,,,,
890,07/07/22 11:24:30  PM,32.704,1130.2,,,,,
891,07/07/22 11:25:00  PM,32.807,1130.2,,,,,
892,07/07/22 11:25:30  PM,32.807,1550.0,,,,,
893,07/07/22 11:26:00  PM,32.911,1550.0,,,,,
894,07/07/22 11:26:30  PM,32.704,161.5,,,,,
895,07/07/22 11:27:00  PM,32.394,172.2,,,,,
896,07/07/22 11:27:30  PM,31.880,172.2,,,,,
897,07/07/22 11:28:00  PM,31.472,161.5,,,,,
898,07/07/22 11:28:30  PM,30.963,161.5,,,,,
899,07/07/22 11:29:00  PM,30.558,161.5,,,,,
900,07/07/22 11:29:30  PM,30.154,484.4,,,,,
901,07/07/22 11:30:00  PM,29.853,505.9,,,,,
902,07/07/22 11:30:30  PM,29.452,581.3,,,,,
903,07/07/22 11:31:00  PM,29.252,645.8,,,,,
904,07/07/22 11:31:30  PM,29.053,527.4,,,,,
905,07/07/22 11:32:00  PM,28.853,538.2,,,,,
906,07/07/22 11:32:30  PM,28.555,495.1,,,,,
907,07/07/22 11:33:00  PM,28.258,118.4,,,,,
908,07/07/22 11:33:30  PM,27.961,473.6,,,,,
909,07/07/22 11:34:00  PM,27.764,484.4,,,,,
910,07/07/22 11:34:30  PM,27.468,473.6,,,,,
911,07/07/22 11:35:00  PM,27.173,495.1,,,,,
912,07/07/22 11:35:30  PM,26.879,452.1,,,,,
913,07/07/22 11:36:00  PM,26.585,129.2,,,,,
914,07/07/22 11:36:30  PM,26.390,484.4,,,,,
915,07/07/22 11:37:00  PM,26.097,473.6,,,,,
916,07/07/22 11:37:30  PM,25.902,473.6,,,,,
917,07/07/22 11:38:00  PM,25.708,462.9,,,,,
918,07/07/22 11:38:30  PM,25.513,462.9,,,,,
919,07/07/22 11:39:00  PM,25.319,452.1,,,,,
920,07/07/22 11:39:30  PM,25.222,462.9,,,,,
921,07/07/22 11:40:00  PM,25.028,452.1,,,,,
922,07/07/22 11:40:30  PM,24.835,430.6,,,,,
923,07/07/22 11:41:00  PM,24.738,430.6,,,,,
924,07/07/22 11:41:30  PM,24.641,409.0,,,,,
925,07/07/22 11:42:00  PM,24.448,419.8,,,,,
926,07/07/22 11:42:30  PM,24.351,398.3,,,,,
927,07/07/22 11:43:00  PM,24.255,419.8,,,,,
928,07/07/22 11:43:30  PM,24.062,387.5,,,,,
929,07/07/22 11:44:00  PM,23.966,387.5,,,,,
930,07/07/22 11:44:30  PM,23.869,419.8,,,,,
931,07/07/22 11:45:00  PM,23.773,430.6,,,,,
932,07/07/22 11:45:30  PM,23.677,409.0,,,,,
933,07/07/22 11:46:00  PM,23.581,419.8,,,,,
934,07/07/22 11:46:30  PM,23.581,430.6,,,,,
935,07/07/22 11:47:00  PM,23.581,1313.2,,,,,
936,07/07/22 11:47:30  PM,23.484,161.5,,,,,
937,07/07/22 11:48:00  PM,23.292,150.7,,,,,
938,07/07/22 11:48:30  PM,23.100,129.2,,,,,
939,07/07/22 11:49:00  PM,22.812,161.5,,,,,
940,07/07/22 11:49:30  PM,22.525,139.9,,,,,
941,07/07/22 11:50:00  PM,22.238,161.5,,,,,
942,07/07/22 11:50:30  PM,21.855,139.9,,,,,
943,07/07/22 11:51:00  PM,21.569,236.8,,,,,
944,07/07/22 11:51:30  PM,21.282,161.5,,,,,
945,07/07/22 11:52:00  PM,20.996,366.0,,,,,
946,07/07/22 11:52:30  PM,20.710,161.5,,,,,
947,07/07/22 11:53:00  PM,20.519,462.9,,,,,
948,07/07/22 11:53:30  PM,20.329,0.0,,,,,
949,07/07/22 11:54:00  PM,20.138,0.0,,,,,
950,07/07/22 11:54:30  PM,20.043,32.3,,,,,
951,07/07/22 11:55:00  PM,20.043,0.0,,,,,
952,07/07/22 11:55:30  PM,20.138,2411.1,,,,,
953,07/07/22 11:56:00  PM,20.329,1463.9,,,,,
954,07/07/22 11:56:30  PM,20.519,2152.8,,,,,
955,07/07/22 11:57:00  PM,20.710,1550.0,,,,,
956,07/07/22 11:57:30  PM,20.996,1130.2,,,,,
957,07/07/22 11:58:00  PM,21.091,129.2,,,,,
958,07/07/22 11:58:30  PM,21.091,258.3,,,,,
959,07/07/22 11:59:00  PM,21.091,247.6,,,,,
960,07/07/22 11:59:30  PM,20.996,312.2,,,,,
961,07/08/22 12:00:00  AM,20.901,193.8,,,,,
962,07/08/22 12:00:30  AM,20.805,161.5,,,,,
963,07/08/22 12:01:00  AM,20.710,2325.0,,,,,
964,07/08/22 12:01:30  AM,20.805,1550.0,,,,,
965,07/08/22 12:02:00  AM,20.901,1636.1,,,,,
966,07/08/22 12:02:30  AM,20.901,0.0,,,,,
967,07/08/22 12:03:00  AM,20.901,10.8,,,,,
968,07/08/22 12:03:30  AM,20.901,0.0,,,,,
969,07/08/22 12:04:00  AM,20.996,0.0,,,,,
970,07/08/22 12:04:30  AM,21.091,0.0,,,,,
971,07/08/22 12:05:00  AM,21.282,0.0,,,,,
972,07/08/22 12:05:30  AM,21.473,0.0,,,,,
973,07/08/22 12:06:00  AM,21.664,0.0,,,,,
974,07/08/22 12:06:30  AM,21.855,0.0,,,,,
975,07/08/22 12:07:00  AM,21.951,0.0,,,,,
976,07/08/22 12:07:30  AM,22.142,0.0,,,,,
977,07/08/22 12:08:00  AM,22.238,0.0,,,,,
978,07/08/22 12:08:30  AM,22.429,0.0,,,,,
979,07/08/22 12:09:00  AM,22.525,0.0,,,,,
980,07/08/22 12:09:30  AM,22.621,0.0,,,,,
981,07/08/22 12:10:00  AM,22.717,0.0,,,,,
982,07/08/22 12:10:30  AM,22.812,0.0,,,,,
983,07/08/22 12:11:00  AM,22.812,0.0,,,,,
984,07/08/22 12:11:30  AM,22.908,0.0,,,,,
985,07/08/22 12:12:00  AM,23.004,0.0,,,,,
986,07/08/22 12:12:30  AM,23.004,0.0,,,,,
987,07/08/22 12:13:00  AM,23.100,0.0,,,,,
988,07/08/22 12:13:30  AM,23.100,0.0,,,,,
989,07/08/22 12:14:00  AM,23.100,0.0,,,,,
990,07/08/22 12:14:30  AM,23.196,0.0,,,,,
991,07/08/22 12:15:00  AM,23.196,0.0,,,,,
992,07/08/22 12:15:30  AM,23.196,0.0,,,,,
993,07/08/22 12:16:00  AM,23.196,0.0,,,,,
994,07/08/22 12:16:30  AM,23.196,0.0,,,,,
995,07/08/22 12:17:00  AM,23.196,0.0,,,,,
996,07/08/22 12:17:30  AM,23.292,0.0,,,,,
997,07/08/22 12:18:00  AM,23.292,0.0,,,,,
998,07/08/22 12:18:30  AM,23.292,0.0,,,,,
999,07/08/22 12:19:00  AM,23.292,0.0,,,,,
1000,07/08/22 12:19:30  AM,23.292,0.0,,,,,
1001,07/08/22 12:20:00  AM,23.196,0.0,,,,,
1002,07/08/22 12:20:30  AM,23.196,0.0,,,,,
1003,07/08/22 12:21:00  AM,23.196,0.0,,,,,
1004,07/08/22 12:21:30  AM,23.196,0.0,,,,,
1005,07/08/22 12:22:00  AM,23.196,0.0,,,,,
1006,07/08/22 12:22:30  AM,23.196,0.0,,,,,
1007,07/08/22 12:23:00  AM,23.196,0.0,,,,,
1008,07/08/22 12:23:30  AM,23.100,0.0,,,,,
1009,07/08/22 12:24:00  AM,23.100,0.0,,,,,
1010,07/08/22 12:24:30  AM,23.100,0.0,,,,,
1011,07/08/22 12:25:00  AM,23.100,0.0,,,,,
1012,07/08/22 12:25:30  AM,23.100,0.0,,,,,
1013,07/08/22 12:26:00  AM,23.004,0.0,,,,,
1014,07/08/22 12:26:30  AM,23.004,0.0,,,,,
1015,07/08/22 12:27:00  AM,23.004,0.0,,,,,
1016,07/08/22 12:27:30  AM,22.908,0.0,,,,,
1017,07/08/22 12:28:00  AM,22.908,0.0,,,,,
1018,07/08/22 12:28:30  AM,22.908,0.0,,,,,
1019,07/08/22 12:29:00  AM,22.908,0.0,,,,,
1020,07/08/22 12:29:30  AM,22.812,0.0,,,,,
1021,07/08/22 12:30:00  AM,22.812,0.0,,,,,
1022,07/08/22 12:30:30  AM,22.812,0.0,,,,,
1023,07/08/22 12:31:00  AM,22.717,0.0,,,,,
1024,07/08/22 12:31:30  AM,22.717,0.0,,,,,
1025,07/08/22 12:32:00  AM,22.717,0.0,,,,,
1026,07/08/22 12:32:30  AM,22.621,0.0,,,,,
1027,07/08/22 12:33:00  AM,22.621,0.0,,,,,
1028,07/08/22 12:33:30  AM,22.621,0.0,,,,,
1029,07/08/22 12:34:00  AM,22.525,0.0,,,,,
1030,07/08/22 12:34:30  AM,22.525,0.0,,,,,
1031,07/08/22 12:35:00  AM,22.525,0.0,,,,,
1032,07/08/22 12:35:30  AM,22.429,0.0,,,,,
1033,07/08/22 12:36:00  AM,22.429,0.0,,,,,
1034,07/08/22 12:36:30  AM,22.429,0.0,,,,,
1035,07/08/22 12:37:00  AM,22.333,0.0,,,,,
1036,07/08/22 12:37:30  AM,22.333,0.0,,,,,
1037,07/08/22 12:38:00  AM,22.333,0.0,,,,,
1038,07/08/22 12:38:30  AM,22.238,0.0,,,,,
1039,07/08/22 12:39:00  AM,22.238,0.0,,,,,
1040,07/08/22 12:39:30  AM,22.142,0.0,,,,,
1041,07/08/22 12:40:00  AM,22.142,0.0,,,,,
1042,07/08/22 12:40:30  AM,22.142,0.0,,,,,
1043,07/08/22 12:41:00  AM,22.046,0.0,,,,,
1044,07/08/22 12:41:30  AM,22.046,0.0,,,,,
1045,07/08/22 12:42:00  AM,22.046,0.0,,,,,
1046,07/08/22 12:42:30  AM,21.951,0.0,,,,,
1047,07/08/22 12:43:00  AM,21.951,0.0,,,,,
1048,07/08/22 12:43:30  AM,21.951,0.0,,,,,
1049,07/08/22 12:44:00  AM,21.855,0.0,,,,,
1050,07/08/22 12:44:30  AM,21.855,0.0,,,,,
1051,07/08/22 12:45:00  AM,21.855,0.0,,,,,
1052,07/08/22 12:45:30  AM,21.760,0.0,,,,,
1053,07/08/22 12:46:00  AM,21.760,0.0,,,,,
1054,07/08/22 12:46:30  AM,21.760,0.0,,,,,
1055,07/08/22 12:47:00  AM,21.664,0.0,,,,,
1056,07/08/22 12:47:30  AM,21.664,0.0,,,,,
1057,07/08/22 12:48:00  AM,21.664,0.0,,,,,
1058,07/08/22 12:48:30  AM,21.569,0.0,,,,,
1059,07/08/22 12:49:00  AM,21.569,0.0,,,,,
1060,07/08/22 12:49:30  AM,21.569,0.0,,,,,
1061,07/08/22 12:50:00  AM,21.473,0.0,,,,,
1062,07/08/22 12:50:30  AM,21.473,0.0,,,,,
1063,07/08/22 12:51:00  AM,21.473,0.0,,,,,
1064,07/08/22 12:51:30  AM,21.378,0.0,,,,,
1065,07/08/22 12:52:00  AM,21.378,0.0,,,,,
1066,07/08/22 12:52:30  AM,21.378,0.0,,,,,
1067,07/08/22 12:53:00  AM,21.282,0.0,,,,,
1068,07/08/22 12:53:30  AM,21.282,0.0,,,,,
1069,07/08/22 12:54:00  AM,21.282,0.0,,,,,
1070,07/08/22 12:54:30  AM,21.187,0.0,,,,,
1071,07/08/22 12:55:00  AM,21.187,0.0,,,,,
1072,07/08/22 12:55:30  AM,21.187,0.0,,,,,
1073,07/08/22 12:56:00  AM,21.091,0.0,,,,,
1074,07/08/22 12:56:30  AM,21.091,0.0,,,,,
1075,07/08/22 12:57:00  AM,21.091,0.0,,,,,
1076,07/08/22 12:57:30  AM,21.091,0.0,,,,,
1077,07/08/22 12:58:00  AM,20.996,0.0,,,,,
1078,07/08/22 12:58:30  AM,20.996,0.0,,,,,
1079,07/08/22 12:59:00  AM,20.996,0.0,,,,,
1080,07/08/22 12:59:30  AM,20.901,0.0,,,,,
1081,07/08/22 01:00:00  AM,20.901,0.0,,,,,
1082,07/08/22 01:00:30  AM,20.901,0.0,,,,,
1083,07/08/22 01:01:00  AM,20.901,0.0,,,,,
1084,07/08/22 01:01:30  AM,20.805,0.0,,,,,
1085,07/08/22 01:02:00  AM,20.805,0.0,,,,,
1086,07/08/22 01:02:30  AM,20.805,0.0,,,,,
1087,07/08/22 01:03:00  AM,20.710,0.0,,,,,
1088,07/08/22 01:03:30  AM,20.710,0.0,,,,,
1089,07/08/22 01:04:00  AM,20.710,0.0,,,,,
1090,07/08/22 01:04:30  AM,20.710,0.0,,,,,
1091,07/08/22 01:05:00  AM,20.615,0.0,,,,,
1092,07/08/22 01:05:30  AM,20.615,0.0,,,,,
1093,07/08/22 01:06:00  AM,20.615,0.0,,,,,
1094,07/08/22 01:06:30  AM,20.615,0.0,,,,,
1095,07/08/22 01:07:00  AM,20.519,0.0,,,,,
1096,07/08/22 01:07:30  AM,20.519,0.0,,,,,
1097,07/08/22 01:08:00  AM,20.519,0.0,,,,,
1098,07/08/22 01:08:30  AM,20.519,0.0,,,,,
1099,07/08/22 01:09:00  AM,20.424,0.0,,,,,
1100,07/08/22 01:09:30  AM,20.424,0.0,,,,,
1101,07/08/22 01:10:00  AM,20.424,0.0,,,,,
1102,07/08/22 01:10:30  AM,20.424,0.0,,,,,
1103,07/08/22 01:11:00  AM,20.329,0.0,,,,,
1104,07/08/22 01:11:30  AM,20.329,0.0,,,,,
1105,07/08/22 01:12:00  AM,20.329,0.0,,,,,
1106,07/08/22 01:12:30  AM,20.329,0.0,,,,,
1107,07/08/22 01:13:00  AM,20.234,0.0,,,,,
1108,07/08/22 01:13:30  AM,20.234,0.0,,,,,
1109,07/08/22 01:14:00  AM,20.234,0.0,,,,,
1110,07/08/22 01:14:30  AM,20.234,0.0,,,,,
1111,07/08/22 01:15:00  AM,20.138,0.0,,,,,
1112,07/08/22 01:15:30  AM,20.138,0.0,,,,,
1113,07/08/22 01:16:00  AM,20.138,0.0,,,,,
1114,07/08/22 01:16:30  AM,20.138,0.0,,,,,
1115,07/08/22 01:17:00  AM,20.138,0.0,,,,,
1116,07/08/22 01:17:30  AM,20.043,0.0,,,,,
1117,07/08/22 01:18:00  AM,20.043,0.0,,,,,
1118,07/08/22 01:18:30  AM,20.043,0.0,,,,,
1119,07/08/22 01:19:00  AM,20.043,0.0,,,,,
1120,07/08/22 01:19:30  AM,19.948,0.0,,,,,
1121,07/08/22 01:20:00  AM,19.948,0.0,,,,,
1122,07/08/22 01:20:30  AM,19.948,0.0,,,,,
1123,07/08/22 01:21:00  AM,19.948,0.0,,,,,
1124,07/08/22 01:21:30  AM,19.853,0.0,,,,,
1125,07/08/22 01:22:00  AM,19.853,0.0,,,,,
1126,07/08/22 01:22:30  AM,19.853,0.0,,,,,
1127,07/08/22 01:23:00  AM,19.853,0.0,,,,,
1128,07/08/22 01:23:30  AM,19.853,0.0,,,,,
1129,07/08/22 01:24:00  AM,19.758,0.0,,,,,
1130,07/08/22 01:24:30  AM,19.758,0.0,,,,,
1131,07/08/22 01:25:00  AM,19.758,0.0,,,,,
1132,07/08/22 01:25:30  AM,19.758,0.0,,,,,
1133,07/08/22 01:26:00  AM,19.758,0.0,,,,,
1134,07/08/22 01:26:30  AM,19.758,0.0,,,,,
1135,07/08/22 01:27:00  AM,19.662,0.0,,,,,
1136,07/08/22 01:27:30  AM,19.662,0.0,,,,,
1137,07/08/22 01:28:00  AM,19.662,0.0,,,,,
1138,07/08/22 01:28:30  AM,19.662,0.0,,,,,
1139,07/08/22 01:29:00  AM,19.567,0.0,,,,,
1140,07/08/22 01:29:30  AM,19.567,0.0,,,,,
1141,07/08/22 01:30:00  AM,19.567,0.0,,,,,
1142,07/08/22 01:30:30  AM,19.567,0.0,,,,,
1143,07/08/22 01:31:00  AM,19.567,0.0,,,,,
1144,07/08/22 01:31:30  AM,19.567,0.0,,,,,
1145,07/08/22 01:32:00  AM,19.472,0.0,,,,,
1146,07/08/22 01:32:30  AM,19.472,0.0,,,,,
1147,07/08/22 01:33:00  AM,19.472,0.0,,,,,
1148,07/08/22 01:33:30  AM,19.472,0.0,,,,,
1149,07/08/22 01:34:00  AM,19.472,0.0,,,,,
1150,07/08/22 01:34:30  AM,19.377,0.0,,,,,
1151,07/08/22 01:35:00  AM,19.377,0.0,,,,,
1152,07/08/22 01:35:30  AM,19.377,0.0,,,,,
1153,07/08/22 01:36:00  AM,19.377,0.0,,,,,
1154,07/08/22 01:36:30  AM,19.377,0.0,,,,,
1155,07/08/22 01:37:00  AM,19.377,0.0,,,,,
1156,07/08/22 01:37:30  AM,19.282,0.0,,,,,
1157,07/08/22 01:38:00  AM,19.282,0.0,,,,,
1158,07/08/22 01:38:30  AM,19.282,0.0,,,,,
1159,07/08/22 01:39:00  AM,19.282,0.0,,,,,
1160,07/08/22 01:39:30  AM,19.282,0.0,,,,,
1161,07/08/22 01:40:00  AM,19.282,0.0,,,,,
1162,07/08/22 01:40:30  AM,19.187,0.0,,,,,
1163,07/08/22 01:41:00  AM,19.187,0.0,,,,,
1164,07/08/22 01:41:30  AM,19.187,0.0,,,,,
1165,07/08/22 01:42:00  AM,19.187,0.0,,,,,
1166,07/08/22 01:42:30  AM,19.187,0.0,,,,,
1167,07/08/22 01:43:00  AM,19.187,0.0,,,,,
1168,07/08/22 01:43:30  AM,19.092,0.0,,,,,
1169,07/08/22 01:44:00  AM,19.092,0.0,,,,,
1170,07/08/22 01:44:30  AM,19.092,0.0,,,,,
1171,07/08/22 01:45:00  AM,19.092,0.0,,,,,
1172,07/08/22 01:45:30  AM,19.092,0.0,,,,,
1173,07/08/22 01:46:00  AM,19.092,0.0,,,,,
1174,07/08/22 01:46:30  AM,19.092,0.0,,,,,
1175,07/08/22 01:47:00  AM,18.996,0.0,,,,,
1176,07/08/22 01:47:30  AM,18.996,0.0,,,,,
1177,07/08/22 01:48:00  AM,18.996,0.0,,,,,
1178,07/08/22 01:48:30  AM,18.996,0.0,,,,,
1179,07/08/22 01:49:00  AM,18.996,0.0,,,,,
1180,07/08/22 01:49:30  AM,18.996,0.0,,,,,
1181,07/08/22 01:50:00  AM,18.996,0.0,,,,,
1182,07/08/22 01:50:30  AM,18.996,0.0,,,,,
1183,07/08/22 01:51:00  AM,18.901,0.0,,,,,
1184,07/08/22 01:51:30  AM,18.901,0.0,,,,,
1185,07/08/22 01:52:00  AM,18.901,0.0,,,,,
1186,07/08/22 01:52:30  AM,18.901,0.0,,,,,
1187,07/08/22 01:53:00  AM,18.901,0.0,,,,,
1188,07/08/22 01:53:30  AM,18.901,0.0,,,,,
1189,07/08/22 01:54:00  AM,18.806,0.0,,,,,
1190,07/08/22 01:54:30  AM,18.806,0.0,,,,,
1191,07/08/22 01:55:00  AM,18.806,0.0,,,,,
1192,07/08/22 01:55:30  AM,18.806,0.0,,,,,
1193,07/08/22 01:56:00  AM,18.806,0.0,,,,,
1194,07/08/22 01:56:30  AM,18.806,0.0,,,,,
1195,07/08/22 01:57:00  AM,18.806,0.0,,,,,
1196,07/08/22 01:57:30  AM,18.806,0.0,,,,,
1197,07/08/22 01:58:00  AM,18.806,0.0,,,,,
1198,07/08/22 01:58:30  AM,18.711,0.0,,,,,
1199,07/08/22 01:59:00  AM,18.711,0.0,,,,,
1200,07/08/22 01:59:30  AM,18.711,0.0,,,,,
1201,07/08/22 02:00:00  AM,18.711,0.0,,,,,
1202,07/08/22 02:00:30  AM,18.711,0.0,,,,,
1203,07/08/22 02:01:00  AM,18.711,0.0,,,,,
1204,07/08/22 02:01:30  AM,18.711,0.0,,,,,
1205,07/08/22 02:02:00  AM,18.711,0.0,,,,,
1206,07/08/22 02:02:30  AM,18.711,0.0,,,,,
1207,07/08/22 02:03:00  AM,18.616,0.0,,,,,
1208,07/08/22 02:03:30  AM,18.616,0.0,,,,,
1209,07/08/22 02:04:00  AM,18.616,0.0,,,,,
1210,07/08/22 02:04:30  AM,18.616,0.0,,,,,
1211,07/08/22 02:05:00  AM,18.616,0.0,,,,,
1212,07/08/22 02:05:30  AM,18.616,0.0,,,,,
1213,07/08/22 02:06:00  AM,18.616,0.0,,,,,
1214,07/08/22 02:06:30  AM,18.616,0.0,,,,,
1215,07/08/22 02:07:00  AM,18.616,0.0,,,,,
1216,07/08/22 02:07:30  AM,18.616,0.0,,,,,
1217,07/08/22 02:08:00  AM,18.521,0.0,,,,,
1218,07/08/22 02:08:30  AM,18.521,0.0,,,,,
1219,07/08/22 02:09:00  AM,18.521,0.0,,,,,
1220,07/08/22 02:09:30  AM,18.521,0.0,,,,,
1221,07/08/22 02:10:00  AM,18.521,0.0,,,,,
1222,07/08/22 02:10:30  AM,18.521,0.0,,,,,
1223,07/08/22 02:11:00  AM,18.521,0.0,,,,,
1224,07/08/22 02:11:30  AM,18.521,0.0,,,,,
1225,07/08/22 02:12:00  AM,18.521,0.0,,,,,
1226,07/08/22 02:12:30  AM,18.426,0.0,,,,,
1227,07/08/22 02:13:00  AM,18.426,0.0,,,,,
1228,07/08/22 02:13:30  AM,18.426,0.0,,,,,
1229,07/08/22 02:14:00  AM,18.426,0.0,,,,,
1230,07/08/22 02:14:30  AM,18.426,0.0,,,,,
1231,07/08/22 02:15:00  AM,18.426,0.0,,,,,
1232,07/08/22 02:15:30  AM,18.426,0.0,,,,,
1233,07/08/22 02:16:00  AM,18.426,0.0,,,,,
1234,07/08/22 02:16:30  AM,18.426,0.0,,,,,
1235,07/08/22 02:17:00  AM,18.426,0.0,,,,,
1236,07/08/22 02:17:30  AM,18.331,0.0,,,,,
1237,07/08/22 02:18:00  AM,18.331,0.0,,,,,
1238,07/08/22 02:18:30  AM,18.331,0.0,,,,,
1239,07/08/22 02:19:00  AM,18.331,0.0,,,,,
1240,07/08/22 02:19:30  AM,18.331,0.0,,,,,
1241,07/08/22 02:20:00  AM,18.331,0.0,,,,,
1242,07/08/22 02:20:30  AM,18.331,0.0,,,,,
1243,07/08/22 02:21:00  AM,18.331,0.0,,,,,
1244,07/08/22 02:21:30  AM,18.331,0.0,,,,,
1245,07/08/22 02:22:00  AM,18.331,0.0,,,,,
1246,07/08/22 02:22:30  AM,18.331,0.0,,,,,
1247,07/08/22 02:23:00  AM,18.331,0.0,,,,,
1248,07/08/22 02:23:30  AM,18.236,0.0,,,,,
1249,07/08/22 02:24:00  AM,18.236,0.0,,,,,
1250,07/08/22 02:24:30  AM,18.236,0.0,,,,,
1251,07/08/22 02:25:00  AM,18.236,0.0,,,,,
1252,07/08/22 02:25:30  AM,18.236,0.0,,,,,
1253,07/08/22 02:26:00  AM,18.236,0.0,,,,,
1254,07/08/22 02:26:30  AM,18.236,0.0,,,,,
1255,07/08/22 02:27:00  AM,18.236,0.0,,,,,
1256,07/08/22 02:27:30  AM,18.236,0.0,,,,,
1257,07/08/22 02:28:00  AM,18.236,0.0,,,,,
1258,07/08/22 02:28:30  AM,18.236,0.0,,,,,
1259,07/08/22 02:29:00  AM,18.140,0.0,,,,,
1260,07/08/22 02:29:30  AM,18.140,0.0,,,,,
1261,07/08/22 02:30:00  AM,18.140,0.0,,,,,
1262,07/08/22 02:30:30  AM,18.140,0.0,,,,,
1263,07/08/22 02:31:00  AM,18.140,0.0,,,,,
1264,07/08/22 02:31:30  AM,18.140,0.0,,,,,
1265,07/08/22 02:32:00  AM,18.140,0.0,,,,,
1266,07/08/22 02:32:30  AM,18.140,0.0,,,,,
1267,07/08/22 02:33:00  AM,18.140,0.0,,,,,
1268,07/08/22 02:33:30  AM,18.140,0.0,,,,,
1269,07/08/22 02:34:00  AM,18.140,0.0,,,,,
1270,07/08/22 02:34:30  AM,18.140,0.0,,,,,
1271,07/08/22 02:35:00  AM,18.140,0.0,,,,,
1272,07/08/22 02:35:30  AM,18.045,0.0,,,,,
1273,07/08/22 02:36:00  AM,18.140,0.0,,,,,
1274,07/08/22 02:36:30  AM,18.045,0.0,,,,,
1275,07/08/22 02:37:00  AM,18.045,0.0,,,,,
1276,07/08/22 02:37:30  AM,18.045,0.0,,,,,
1277,07/08/22 02:38:00  AM,18.045,0.0,,,,,
1278,07/08/22 02:38:30  AM,18.045,0.0,,,,,
1279,07/08/22 02:39:00  AM,18.045,0.0,,,,,
1280,07/08/22 02:39:30  AM,18.045,0.0,,,,,
1281,07/08/22 02:40:00  AM,18.045,0.0,,,,,
1282,07/08/22 02:40:30  AM,18.045,0.0,,,,,
1283,07/08/22 02:41:00  AM,18.045,0.0,,,,,
1284,07/08/22 02:41:30  AM,18.045,0.0,,,,,
1285,07/08/22 02:42:00  AM,18.045,0.0,,,,,
1286,07/08/22 02:42:30  AM,18.045,0.0,,,,,
1287,07/08/22 02:43:00  AM,18.045,0.0,,,,,
1288,07/08/22 02:43:30  AM,18.045,0.0,,,,,
1289,07/08/22 02:44:00  AM,17.950,0.0,,,,,
1290,07/08/22 02:44:30  AM,17.950,0.0,,,,,
1291,07/08/22 02:45:00  AM,17.950,0.0,,,,,
1292,07/08/22 02:45:30  AM,17.950,0.0,,,,,
1293,07/08/22 02:46:00  AM,17.950,0.0,,,,,
1294,07/08/22 02:46:30  AM,17.950,0.0,,,,,
1295,07/08/22 02:47:00  AM,17.950,0.0,,,,,
1296,07/08/22 02:47:30  AM,17.950,0.0,,,,,
1297,07/08/22 02:48:00  AM,17.950,0.0,,,,,
1298,07/08/22 02:48:30  AM,17.950,0.0,,,,,
1299,07/08/22 02:49:00  AM,17.950,0.0,,,,,
1300,07/08/22 02:49:30  AM,17.950,0.0,,,,,
1301,07/08/22 02:50:00  AM,17.950,0.0,,,,,
1302,07/08/22 02:50:30  AM,17.855,0.0,,,,,
1303,07/08/22 02:51:00  AM,17.855,0.0,,,,,
1304,07/08/22 02:51:30  AM,17.855,0.0,,,,,
1305,07/08/22 02:52:00  AM,17.855,0.0,,,,,
1306,07/08/22 02:52:30  AM,17.855,0.0,,,,,
1307,07/08/22 02:53:00  AM,17.855,0.0,,,,,
1308,07/08/22 02:53:30  AM,17.855,0.0,,,,,
1309,07/08/22 02:54:00  AM,17.855,0.0,,,,,
1310,07/08/22 02:54:30  AM,17.855,0.0,,,,,
1311,07/08/22 02:55:00  AM,17.855,0.0,,,,,
1312,07/08/22 02:55:30  AM,17.855,0.0,,,,,
1313,07/08/22 02:56:00  AM,17.855,0.0,,,,,
1314,07/08/22 02:56:30  AM,17.855,0.0,,,,,
1315,07/08/22 02:57:00  AM,17.855,0.0,,,,,
1316,07/08/22 02:57:30  AM,17.855,0.0,,,,,
1317,07/08/22 02:58:00  AM,17.855,0.0,,,,,
1318,07/08/22 02:58:30  AM,17.855,0.0,,,,,
1319,07/08/22 02:59:00  AM,17.855,0.0,,,,,
1320,07/08/22 02:59:30  AM,17.760,0.0,,,,,
1321,07/08/22 03:00:00  AM,17.760,0.0,,,,,
1322,07/08/22 03:00:30  AM,17.760,0.0,,,,,
1323,07/08/22 03:01:00  AM,17.760,0.0,,,,,
1324,07/08/22 03:01:30  AM,17.760,0.0,,,,,
1325,07/08/22 03:02:00  AM,17.760,0.0,,,,,
1326,07/08/22 03:02:30  AM,17.760,0.0,,,,,
1327,07/08/22 03:03:00  AM,17.760,0.0,,,,,
1328,07/08/22 03:03:30  AM,17.760,0.0,,,,,
1329,07/08/22 03:04:00  AM,17.760,0.0,,,,,
1330,07/08/22 03:04:30  AM,17.760,0.0,,,,,
