"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","End Of File (LGR S/N: 20553056)"
526,07/16/22 02:52:30  PM,21.951,247.6,
527,07/16/22 02:53:00  PM,21.855,602.8,
528,07/16/22 02:53:30  PM,21.855,226.0,
529,07/16/22 02:54:00  PM,21.951,258.3,
530,07/16/22 02:54:30  PM,21.855,279.9,
531,07/16/22 02:55:00  PM,21.855,226.0,
532,07/16/22 02:55:30  PM,21.855,1162.5,
533,07/16/22 02:56:00  PM,21.855,247.6,
534,07/16/22 02:56:30  PM,21.760,204.5,
535,07/16/22 02:57:00  PM,22.046,516.7,
536,07/16/22 02:57:30  PM,22.142,1550.0,
537,07/16/22 02:58:00  PM,22.238,215.3,
538,07/16/22 02:58:30  PM,22.333,226.0,
539,07/16/22 02:59:00  PM,22.429,495.1,
540,07/16/22 02:59:30  PM,22.429,150.7,
541,07/16/22 03:00:00  PM,22.812,1980.6,
542,07/16/22 03:00:30  PM,23.100,204.5,
543,07/16/22 03:01:00  PM,23.388,1636.1,
544,07/16/22 03:01:30  PM,23.581,161.5,
545,07/16/22 03:02:00  PM,24.062,473.6,
546,07/16/22 03:02:30  PM,24.255,1259.4,
547,07/16/22 03:03:00  PM,24.351,775.0,
548,07/16/22 03:03:30  PM,24.545,958.0,
549,07/16/22 03:04:00  PM,24.545,290.6,
550,07/16/22 03:04:30  PM,24.545,839.6,
551,07/16/22 03:05:00  PM,24.545,882.6,
552,07/16/22 03:05:30  PM,24.641,236.8,
553,07/16/22 03:06:00  PM,24.641,172.2,
554,07/16/22 03:06:30  PM,24.448,366.0,
555,07/16/22 03:07:00  PM,24.448,958.0,
556,07/16/22 03:07:30  PM,24.351,183.0,
557,07/16/22 03:08:00  PM,24.255,1065.6,
558,07/16/22 03:08:30  PM,24.158,247.6,
559,07/16/22 03:09:00  PM,24.062,236.8,
560,07/16/22 03:09:30  PM,24.158,968.8,
561,07/16/22 03:10:00  PM,24.255,258.3,
562,07/16/22 03:10:30  PM,24.351,1205.6,
563,07/16/22 03:11:00  PM,24.448,150.7,
564,07/16/22 03:11:30  PM,24.545,193.8,
565,07/16/22 03:12:00  PM,24.545,581.3,
566,07/16/22 03:12:30  PM,24.448,473.6,
567,07/16/22 03:13:00  PM,24.641,570.5,
568,07/16/22 03:13:30  PM,24.835,430.6,
569,07/16/22 03:14:00  PM,24.931,236.8,
570,07/16/22 03:14:30  PM,25.028,1130.2,
571,07/16/22 03:15:00  PM,25.222,96.9,
572,07/16/22 03:15:30  PM,25.416,1377.8,
573,07/16/22 03:16:00  PM,25.708,495.1,
574,07/16/22 03:16:30  PM,25.805,193.8,
575,07/16/22 03:17:00  PM,25.805,161.5,
576,07/16/22 03:17:30  PM,25.610,236.8,
577,07/16/22 03:18:00  PM,25.416,236.8,
578,07/16/22 03:18:30  PM,25.222,247.6,
579,07/16/22 03:19:00  PM,25.319,193.8,
580,07/16/22 03:19:30  PM,25.319,150.7,
581,07/16/22 03:20:00  PM,25.125,215.3,
582,07/16/22 03:20:30  PM,24.931,247.6,
583,07/16/22 03:21:00  PM,24.835,1463.9,
584,07/16/22 03:21:30  PM,24.738,990.3,
585,07/16/22 03:22:00  PM,24.738,667.4,
586,07/16/22 03:22:30  PM,24.641,1334.7,
587,07/16/22 03:23:00  PM,24.641,538.2,
588,07/16/22 03:23:30  PM,24.545,936.5,
589,07/16/22 03:24:00  PM,24.448,1033.3,
590,07/16/22 03:24:30  PM,24.545,1001.0,
591,07/16/22 03:25:00  PM,24.641,193.8,
592,07/16/22 03:25:30  PM,24.545,226.0,
593,07/16/22 03:26:00  PM,24.545,226.0,
594,07/16/22 03:26:30  PM,24.351,183.0,
595,07/16/22 03:27:00  PM,24.255,333.7,
596,07/16/22 03:27:30  PM,24.062,236.8,
597,07/16/22 03:28:00  PM,23.869,129.2,
598,07/16/22 03:28:30  PM,23.677,1141.0,
599,07/16/22 03:29:00  PM,23.581,161.5,
600,07/16/22 03:29:30  PM,23.388,269.1,
601,07/16/22 03:30:00  PM,23.388,215.3,
602,07/16/22 03:30:30  PM,23.581,1065.6,
603,07/16/22 03:31:00  PM,23.773,236.8,
604,07/16/22 03:31:30  PM,23.773,150.7,
605,07/16/22 03:32:00  PM,23.677,183.0,
606,07/16/22 03:32:30  PM,23.581,183.0,
607,07/16/22 03:33:00  PM,23.484,172.2,
608,07/16/22 03:33:30  PM,23.388,215.3,
609,07/16/22 03:34:00  PM,23.292,236.8,
610,07/16/22 03:34:30  PM,23.196,150.7,
611,07/16/22 03:35:00  PM,23.100,226.0,
612,07/16/22 03:35:30  PM,23.004,279.9,
613,07/16/22 03:36:00  PM,22.908,204.5,
614,07/16/22 03:36:30  PM,23.004,1302.4,
615,07/16/22 03:37:00  PM,23.196,516.7,
616,07/16/22 03:37:30  PM,23.292,258.3,
617,07/16/22 03:38:00  PM,23.292,247.6,
618,07/16/22 03:38:30  PM,23.388,290.6,
619,07/16/22 03:39:00  PM,23.388,344.4,
620,07/16/22 03:39:30  PM,23.388,215.3,
621,07/16/22 03:40:00  PM,23.292,215.3,
622,07/16/22 03:40:30  PM,23.292,215.3,
623,07/16/22 03:41:00  PM,23.196,247.6,
624,07/16/22 03:41:30  PM,23.100,1054.9,
625,07/16/22 03:42:00  PM,23.004,968.8,
626,07/16/22 03:42:30  PM,23.004,193.8,
627,07/16/22 03:43:00  PM,22.908,247.6,
628,07/16/22 03:43:30  PM,22.812,742.7,
629,07/16/22 03:44:00  PM,22.812,269.1,
630,07/16/22 03:44:30  PM,22.717,204.5,
631,07/16/22 03:45:00  PM,22.621,183.0,
632,07/16/22 03:45:30  PM,22.621,258.3,
633,07/16/22 03:46:00  PM,22.621,161.5,
634,07/16/22 03:46:30  PM,22.525,258.3,
635,07/16/22 03:47:00  PM,22.525,861.1,
636,07/16/22 03:47:30  PM,22.621,269.1,
637,07/16/22 03:48:00  PM,22.812,161.5,
638,07/16/22 03:48:30  PM,22.812,990.3,
639,07/16/22 03:49:00  PM,23.100,1636.1,
640,07/16/22 03:49:30  PM,23.196,247.6,
641,07/16/22 03:50:00  PM,23.292,1722.2,
642,07/16/22 03:50:30  PM,23.292,204.5,
643,07/16/22 03:51:00  PM,23.292,290.6,
644,07/16/22 03:51:30  PM,23.292,1463.9,
645,07/16/22 03:52:00  PM,23.292,473.6,
646,07/16/22 03:52:30  PM,23.388,236.8,
647,07/16/22 03:53:00  PM,23.484,312.2,
648,07/16/22 03:53:30  PM,23.581,1054.9,
649,07/16/22 03:54:00  PM,23.581,236.8,
650,07/16/22 03:54:30  PM,23.581,1324.0,
651,07/16/22 03:55:00  PM,23.581,764.2,
652,07/16/22 03:55:30  PM,23.677,904.2,
653,07/16/22 03:56:00  PM,23.869,355.2,
654,07/16/22 03:56:30  PM,24.062,236.8,
655,07/16/22 03:57:00  PM,24.062,247.6,
656,07/16/22 03:57:30  PM,23.966,1722.2,
657,07/16/22 03:58:00  PM,24.062,1636.1,
658,07/16/22 03:58:30  PM,24.062,183.0,
659,07/16/22 03:59:00  PM,24.158,1033.3,
660,07/16/22 03:59:30  PM,24.255,247.6,
661,07/16/22 04:00:00  PM,24.255,1065.6,
662,07/16/22 04:00:30  PM,24.351,667.4,
663,07/16/22 04:01:00  PM,24.255,226.0,
664,07/16/22 04:01:30  PM,24.158,215.3,
665,07/16/22 04:02:00  PM,24.158,398.3,
666,07/16/22 04:02:30  PM,24.062,204.5,
667,07/16/22 04:03:00  PM,23.869,215.3,
668,07/16/22 04:03:30  PM,23.773,215.3,
669,07/16/22 04:04:00  PM,23.581,161.5,
670,07/16/22 04:04:30  PM,23.581,183.0,
671,07/16/22 04:05:00  PM,23.484,215.3,
672,07/16/22 04:05:30  PM,23.388,172.2,
673,07/16/22 04:06:00  PM,23.292,1356.3,
674,07/16/22 04:06:30  PM,23.388,645.8,
675,07/16/22 04:07:00  PM,23.388,258.3,
676,07/16/22 04:07:30  PM,23.388,161.5,
677,07/16/22 04:08:00  PM,23.292,226.0,
678,07/16/22 04:08:30  PM,23.388,1550.0,
679,07/16/22 04:09:00  PM,23.388,150.7,
680,07/16/22 04:09:30  PM,23.388,226.0,
681,07/16/22 04:10:00  PM,23.388,1065.6,
682,07/16/22 04:10:30  PM,23.388,269.1,
683,07/16/22 04:11:00  PM,23.388,226.0,
684,07/16/22 04:11:30  PM,23.388,247.6,
685,07/16/22 04:12:00  PM,23.388,150.7,
686,07/16/22 04:12:30  PM,23.388,1636.1,
687,07/16/22 04:13:00  PM,23.292,290.6,
688,07/16/22 04:13:30  PM,23.388,129.2,
689,07/16/22 04:14:00  PM,23.292,215.3,
690,07/16/22 04:14:30  PM,23.196,193.8,
691,07/16/22 04:15:00  PM,23.196,236.8,
692,07/16/22 04:15:30  PM,23.100,193.8,
693,07/16/22 04:16:00  PM,23.100,183.0,
694,07/16/22 04:16:30  PM,23.004,301.4,
695,07/16/22 04:17:00  PM,22.908,269.1,
696,07/16/22 04:17:30  PM,22.908,150.7,
697,07/16/22 04:18:00  PM,22.908,215.3,
698,07/16/22 04:18:30  PM,22.812,258.3,
699,07/16/22 04:19:00  PM,22.717,301.4,
700,07/16/22 04:19:30  PM,22.717,398.3,
701,07/16/22 04:20:00  PM,22.621,215.3,
702,07/16/22 04:20:30  PM,22.621,247.6,
703,07/16/22 04:21:00  PM,22.621,161.5,
704,07/16/22 04:21:30  PM,22.525,258.3,
705,07/16/22 04:22:00  PM,22.429,226.0,
706,07/16/22 04:22:30  PM,22.429,850.4,
707,07/16/22 04:23:00  PM,22.333,258.3,
708,07/16/22 04:23:30  PM,22.429,344.4,
709,07/16/22 04:24:00  PM,22.525,850.4,
710,07/16/22 04:24:30  PM,22.908,818.1,
711,07/16/22 04:25:00  PM,23.388,1356.3,
712,07/16/22 04:25:30  PM,23.773,183.0,
713,07/16/22 04:26:00  PM,23.869,107.6,
714,07/16/22 04:26:30  PM,23.966,107.6,
715,07/16/22 04:27:00  PM,23.869,118.4,
716,07/16/22 04:27:30  PM,23.773,269.1,
717,07/16/22 04:28:00  PM,23.677,204.5,
718,07/16/22 04:28:30  PM,23.581,204.5,
719,07/16/22 04:29:00  PM,23.484,1194.8,
720,07/16/22 04:29:30  PM,23.484,1463.9,
721,07/16/22 04:30:00  PM,23.388,678.1,
722,07/16/22 04:30:30  PM,23.292,1194.8,
723,07/16/22 04:31:00  PM,23.292,925.7,
724,07/16/22 04:31:30  PM,23.388,1227.1,
725,07/16/22 04:32:00  PM,23.484,193.8,
726,07/16/22 04:32:30  PM,23.581,549.0,
727,07/16/22 04:33:00  PM,23.581,139.9,
728,07/16/22 04:33:30  PM,23.677,258.3,
729,07/16/22 04:34:00  PM,23.677,247.6,
730,07/16/22 04:34:30  PM,23.773,1463.9,
731,07/16/22 04:35:00  PM,23.773,387.5,
732,07/16/22 04:35:30  PM,23.773,172.2,
733,07/16/22 04:36:00  PM,23.677,258.3,
734,07/16/22 04:36:30  PM,23.677,193.8,
735,07/16/22 04:37:00  PM,23.677,979.5,
736,07/16/22 04:37:30  PM,23.581,366.0,
737,07/16/22 04:38:00  PM,23.484,247.6,
738,07/16/22 04:38:30  PM,23.388,1001.0,
739,07/16/22 04:39:00  PM,23.388,559.7,
740,07/16/22 04:39:30  PM,23.388,355.2,
741,07/16/22 04:40:00  PM,23.292,269.1,
742,07/16/22 04:40:30  PM,23.196,290.6,
743,07/16/22 04:41:00  PM,23.196,172.2,
744,07/16/22 04:41:30  PM,23.100,247.6,
745,07/16/22 04:42:00  PM,23.004,226.0,
746,07/16/22 04:42:30  PM,22.908,258.3,
747,07/16/22 04:43:00  PM,22.908,258.3,
748,07/16/22 04:43:30  PM,22.908,1550.0,
749,07/16/22 04:44:00  PM,22.908,764.2,
750,07/16/22 04:44:30  PM,23.004,118.4,
751,07/16/22 04:45:00  PM,23.100,1377.8,
752,07/16/22 04:45:30  PM,23.292,1119.5,
753,07/16/22 04:46:00  PM,23.581,322.9,
754,07/16/22 04:46:30  PM,23.773,1345.5,
755,07/16/22 04:47:00  PM,24.062,1808.3,
756,07/16/22 04:47:30  PM,24.351,1216.3,
757,07/16/22 04:48:00  PM,24.738,527.4,
758,07/16/22 04:48:30  PM,25.125,1463.9,
759,07/16/22 04:49:00  PM,25.513,1463.9,
760,07/16/22 04:49:30  PM,25.708,1259.4,
761,07/16/22 04:50:00  PM,25.708,269.1,
762,07/16/22 04:50:30  PM,25.708,1313.2,
763,07/16/22 04:51:00  PM,25.708,215.3,
764,07/16/22 04:51:30  PM,25.610,258.3,
765,07/16/22 04:52:00  PM,25.416,236.8,
766,07/16/22 04:52:30  PM,25.222,226.0,
767,07/16/22 04:53:00  PM,24.931,215.3,
768,07/16/22 04:53:30  PM,24.641,1463.9,
769,07/16/22 04:54:00  PM,24.738,398.3,
770,07/16/22 04:54:30  PM,24.835,1463.9,
771,07/16/22 04:55:00  PM,24.931,1463.9,
772,07/16/22 04:55:30  PM,25.028,914.9,
773,07/16/22 04:56:00  PM,25.222,1270.1,
774,07/16/22 04:56:30  PM,25.416,613.5,
775,07/16/22 04:57:00  PM,25.610,1463.9,
776,07/16/22 04:57:30  PM,25.708,398.3,
777,07/16/22 04:58:00  PM,25.805,1248.6,
778,07/16/22 04:58:30  PM,25.805,387.5,
779,07/16/22 04:59:00  PM,25.805,1722.2,
780,07/16/22 04:59:30  PM,25.805,1367.0,
781,07/16/22 05:00:00  PM,25.805,161.5,
782,07/16/22 05:00:30  PM,25.902,139.9,
783,07/16/22 05:01:00  PM,25.902,1377.8,
784,07/16/22 05:01:30  PM,26.000,1001.0,
785,07/16/22 05:02:00  PM,26.000,193.8,
786,07/16/22 05:02:30  PM,25.902,366.0,
787,07/16/22 05:03:00  PM,26.000,1119.5,
788,07/16/22 05:03:30  PM,26.195,1550.0,
789,07/16/22 05:04:00  PM,26.390,1108.7,
790,07/16/22 05:04:30  PM,26.683,1463.9,
791,07/16/22 05:05:00  PM,26.683,2066.7,
792,07/16/22 05:05:30  PM,26.683,1065.6,
793,07/16/22 05:06:00  PM,26.585,1065.6,
794,07/16/22 05:06:30  PM,26.585,1377.8,
795,07/16/22 05:07:00  PM,26.781,936.5,
796,07/16/22 05:07:30  PM,26.879,1087.2,
797,07/16/22 05:08:00  PM,26.879,1550.0,
798,07/16/22 05:08:30  PM,27.075,1463.9,
799,07/16/22 05:09:00  PM,27.468,1463.9,
800,07/16/22 05:09:30  PM,27.665,150.7,
801,07/16/22 05:10:00  PM,27.567,656.6,
802,07/16/22 05:10:30  PM,27.567,1463.9,
803,07/16/22 05:11:00  PM,27.567,527.4,
804,07/16/22 05:11:30  PM,27.567,1334.7,
805,07/16/22 05:12:00  PM,27.567,1313.2,
806,07/16/22 05:12:30  PM,27.468,1356.3,
807,07/16/22 05:13:00  PM,27.567,1636.1,
808,07/16/22 05:13:30  PM,27.764,1722.2,
809,07/16/22 05:14:00  PM,28.060,1636.1,
810,07/16/22 05:14:30  PM,28.258,1463.9,
811,07/16/22 05:15:00  PM,28.456,495.1,
812,07/16/22 05:15:30  PM,28.456,43.1,
813,07/16/22 05:16:00  PM,28.456,1463.9,
814,07/16/22 05:16:30  PM,28.258,1076.4,
815,07/16/22 05:17:00  PM,28.060,1550.0,
816,07/16/22 05:17:30  PM,28.060,1324.0,
817,07/16/22 05:18:00  PM,28.159,1722.2,
818,07/16/22 05:18:30  PM,28.258,96.9,
819,07/16/22 05:19:00  PM,28.060,613.5,
820,07/16/22 05:19:30  PM,27.862,150.7,
821,07/16/22 05:20:00  PM,27.665,1173.3,
822,07/16/22 05:20:30  PM,27.665,527.4,
823,07/16/22 05:21:00  PM,27.764,1324.0,
824,07/16/22 05:21:30  PM,27.862,505.9,
825,07/16/22 05:22:00  PM,27.764,1980.6,
826,07/16/22 05:22:30  PM,27.862,1463.9,
827,07/16/22 05:23:00  PM,28.060,1550.0,
828,07/16/22 05:23:30  PM,28.258,1808.3,
829,07/16/22 05:24:00  PM,28.456,850.4,
830,07/16/22 05:24:30  PM,28.655,1377.8,
831,07/16/22 05:25:00  PM,28.655,818.1,
832,07/16/22 05:25:30  PM,28.555,215.3,
833,07/16/22 05:26:00  PM,28.357,1722.2,
834,07/16/22 05:26:30  PM,28.456,1334.7,
835,07/16/22 05:27:00  PM,28.555,1097.9,
836,07/16/22 05:27:30  PM,28.754,1334.7,
837,07/16/22 05:28:00  PM,28.953,1636.1,
838,07/16/22 05:28:30  PM,29.053,441.3,
839,07/16/22 05:29:00  PM,29.252,344.4,
840,07/16/22 05:29:30  PM,29.152,344.4,
841,07/16/22 05:30:00  PM,29.053,161.5,
842,07/16/22 05:30:30  PM,29.053,204.5,
843,07/16/22 05:31:00  PM,28.853,215.3,
844,07/16/22 05:31:30  PM,28.853,301.4,
845,07/16/22 05:32:00  PM,28.754,1259.4,
846,07/16/22 05:32:30  PM,28.655,247.6,
847,07/16/22 05:33:00  PM,28.555,279.9,
848,07/16/22 05:33:30  PM,28.357,301.4,
849,07/16/22 05:34:00  PM,28.258,247.6,
850,07/16/22 05:34:30  PM,28.159,322.9,
851,07/16/22 05:35:00  PM,28.060,1377.8,
852,07/16/22 05:35:30  PM,28.060,1162.5,
853,07/16/22 05:36:00  PM,28.258,1636.1,
854,07/16/22 05:36:30  PM,28.258,129.2,
855,07/16/22 05:37:00  PM,28.159,118.4,
856,07/16/22 05:37:30  PM,27.862,172.2,
857,07/16/22 05:38:00  PM,27.468,226.0,
858,07/16/22 05:38:30  PM,27.075,236.8,
859,07/16/22 05:39:00  PM,26.879,1377.8,
860,07/16/22 05:39:30  PM,26.879,947.2,
861,07/16/22 05:40:00  PM,26.879,290.6,
862,07/16/22 05:40:30  PM,26.879,1550.0,
863,07/16/22 05:41:00  PM,26.879,204.5,
864,07/16/22 05:41:30  PM,26.781,236.8,
865,07/16/22 05:42:00  PM,26.585,236.8,
866,07/16/22 05:42:30  PM,26.390,279.9,
867,07/16/22 05:43:00  PM,26.292,904.2,
868,07/16/22 05:43:30  PM,26.097,322.9,
869,07/16/22 05:44:00  PM,25.805,1808.3,
870,07/16/22 05:44:30  PM,25.610,473.6,
871,07/16/22 05:45:00  PM,25.513,226.0,
872,07/16/22 05:45:30  PM,25.319,204.5,
873,07/16/22 05:46:00  PM,25.222,183.0,
874,07/16/22 05:46:30  PM,25.125,1636.1,
875,07/16/22 05:47:00  PM,25.028,193.8,
876,07/16/22 05:47:30  PM,24.931,118.4,
877,07/16/22 05:48:00  PM,24.931,376.7,
878,07/16/22 05:48:30  PM,24.931,484.4,
879,07/16/22 05:49:00  PM,24.931,1044.1,
880,07/16/22 05:49:30  PM,24.931,1011.8,
881,07/16/22 05:50:00  PM,24.931,301.4,
882,07/16/22 05:50:30  PM,25.125,226.0,
883,07/16/22 05:51:00  PM,25.319,1097.9,
884,07/16/22 05:51:30  PM,25.416,0.0,
885,07/16/22 05:52:00  PM,25.416,129.2,
886,07/16/22 05:52:30  PM,25.416,236.8,
887,07/16/22 05:53:00  PM,25.222,473.6,
888,07/16/22 05:53:30  PM,25.125,129.2,
889,07/16/22 05:54:00  PM,25.125,312.2,
890,07/16/22 05:54:30  PM,25.125,139.9,
891,07/16/22 05:55:00  PM,25.125,1054.9,
892,07/16/22 05:55:30  PM,25.125,139.9,
893,07/16/22 05:56:00  PM,24.931,161.5,
894,07/16/22 05:56:30  PM,24.738,215.3,
895,07/16/22 05:57:00  PM,24.545,753.5,
896,07/16/22 05:57:30  PM,24.448,215.3,
897,07/16/22 05:58:00  PM,24.158,226.0,
898,07/16/22 05:58:30  PM,23.869,161.5,
899,07/16/22 05:59:00  PM,23.677,161.5,
900,07/16/22 05:59:30  PM,23.484,183.0,
901,07/16/22 06:00:00  PM,23.196,161.5,
902,07/16/22 06:00:30  PM,23.004,226.0,
903,07/16/22 06:01:00  PM,22.717,495.1,
904,07/16/22 06:01:30  PM,22.717,193.8,
905,07/16/22 06:02:00  PM,22.525,215.3,
906,07/16/22 06:02:30  PM,22.429,958.0,
907,07/16/22 06:03:00  PM,22.333,172.2,
908,07/16/22 06:03:30  PM,22.142,161.5,
909,07/16/22 06:04:00  PM,22.142,161.5,
910,07/16/22 06:04:30  PM,22.238,1377.8,
911,07/16/22 06:05:00  PM,22.621,516.7,
912,07/16/22 06:05:30  PM,22.717,183.0,
913,07/16/22 06:06:00  PM,22.717,172.2,
914,07/16/22 06:06:30  PM,22.812,1463.9,
915,07/16/22 06:07:00  PM,22.908,258.3,
916,07/16/22 06:07:30  PM,23.004,226.0,
917,07/16/22 06:08:00  PM,22.908,366.0,
918,07/16/22 06:08:30  PM,23.004,818.1,
919,07/16/22 06:09:00  PM,23.004,204.5,
920,07/16/22 06:09:30  PM,23.004,1636.1,
921,07/16/22 06:10:00  PM,23.196,236.8,
922,07/16/22 06:10:30  PM,23.100,1550.0,
923,07/16/22 06:11:00  PM,23.100,193.8,
924,07/16/22 06:11:30  PM,23.004,1377.8,
925,07/16/22 06:12:00  PM,22.908,419.8,
926,07/16/22 06:12:30  PM,23.004,1636.1,
927,07/16/22 06:13:00  PM,23.100,947.2,
928,07/16/22 06:13:30  PM,23.388,1550.0,
929,07/16/22 06:14:00  PM,23.484,247.6,
930,07/16/22 06:14:30  PM,23.388,183.0,
931,07/16/22 06:15:00  PM,23.484,1151.7,
932,07/16/22 06:15:30  PM,23.677,1377.8,
933,07/16/22 06:16:00  PM,23.966,1550.0,
934,07/16/22 06:16:30  PM,24.351,1313.2,
935,07/16/22 06:17:00  PM,24.641,656.6,
936,07/16/22 06:17:30  PM,24.835,193.8,
937,07/16/22 06:18:00  PM,24.835,107.6,
938,07/16/22 06:18:30  PM,24.641,107.6,
939,07/16/22 06:19:00  PM,24.448,118.4,
940,07/16/22 06:19:30  PM,24.255,172.2,
941,07/16/22 06:20:00  PM,24.062,96.9,
942,07/16/22 06:20:30  PM,23.869,129.2,
943,07/16/22 06:21:00  PM,23.677,161.5,
944,07/16/22 06:21:30  PM,23.581,333.7,
945,07/16/22 06:22:00  PM,23.677,1033.3,
946,07/16/22 06:22:30  PM,23.773,1237.9,
947,07/16/22 06:23:00  PM,24.062,1065.6,
948,07/16/22 06:23:30  PM,24.255,355.2,
949,07/16/22 06:24:00  PM,24.351,764.2,
950,07/16/22 06:24:30  PM,24.448,215.3,
951,07/16/22 06:25:00  PM,24.545,947.2,
952,07/16/22 06:25:30  PM,24.738,1216.3,
953,07/16/22 06:26:00  PM,24.931,1367.0,
954,07/16/22 06:26:30  PM,25.222,1270.1,
955,07/16/22 06:27:00  PM,25.416,1162.5,
956,07/16/22 06:27:30  PM,25.513,1302.4,
957,07/16/22 06:28:00  PM,25.708,1216.3,
958,07/16/22 06:28:30  PM,25.902,1367.0,
959,07/16/22 06:29:00  PM,26.000,1313.2,
960,07/16/22 06:29:30  PM,26.195,1184.0,
961,07/16/22 06:30:00  PM,26.292,1377.8,
962,07/16/22 06:30:30  PM,26.390,1280.9,
963,07/16/22 06:31:00  PM,26.585,1162.5,
964,07/16/22 06:31:30  PM,26.683,1550.0,
965,07/16/22 06:32:00  PM,26.781,1291.7,
966,07/16/22 06:32:30  PM,26.879,1324.0,
967,07/16/22 06:33:00  PM,26.977,1463.9,
968,07/16/22 06:33:30  PM,26.879,473.6,
969,07/16/22 06:34:00  PM,26.683,0.0,
970,07/16/22 06:34:30  PM,26.488,635.1,
971,07/16/22 06:35:00  PM,26.195,322.9,
972,07/16/22 06:35:30  PM,25.902,366.0,
973,07/16/22 06:36:00  PM,25.708,409.0,
974,07/16/22 06:36:30  PM,25.416,0.0,
975,07/16/22 06:37:00  PM,25.125,0.0,
976,07/16/22 06:37:30  PM,24.931,0.0,
977,07/16/22 06:38:00  PM,24.738,0.0,
978,07/16/22 06:38:30  PM,24.448,0.0,
979,07/16/22 06:39:00  PM,24.255,0.0,
980,07/16/22 06:39:30  PM,24.062,0.0,
981,07/16/22 06:40:00  PM,23.869,0.0,
982,07/16/22 06:40:30  PM,23.773,0.0,
983,07/16/22 06:41:00  PM,23.581,0.0,
984,07/16/22 06:41:30  PM,23.484,0.0,
985,07/16/22 06:42:00  PM,23.292,0.0,
986,07/16/22 06:42:30  PM,23.196,484.4,
987,07/16/22 06:43:00  PM,23.100,53.8,
988,07/16/22 06:43:30  PM,23.004,32.3,
989,07/16/22 06:44:00  PM,22.908,32.3,
990,07/16/22 06:44:30  PM,22.717,32.3,
991,07/16/22 06:45:00  PM,22.621,43.1,
992,07/16/22 06:45:30  PM,22.525,43.1,
993,07/16/22 06:46:00  PM,22.429,43.1,
994,07/16/22 06:46:30  PM,22.333,43.1,
995,07/16/22 06:47:00  PM,22.333,43.1,
996,07/16/22 06:47:30  PM,22.238,43.1,
997,07/16/22 06:48:00  PM,22.142,43.1,
998,07/16/22 06:48:30  PM,22.046,43.1,
999,07/16/22 06:49:00  PM,22.046,43.1,
1000,07/16/22 06:49:30  PM,21.951,43.1,
1001,07/16/22 06:50:00  PM,21.951,43.1,
1002,07/16/22 06:50:30  PM,21.855,43.1,
1003,07/16/22 06:51:00  PM,21.760,43.1,
1004,07/16/22 06:51:30  PM,21.664,43.1,
1005,07/16/22 06:52:00  PM,21.664,43.1,
1006,07/16/22 06:52:30  PM,21.569,64.6,
1007,07/16/22 06:53:00  PM,21.473,64.6,
1008,07/16/22 06:53:30  PM,21.473,64.6,
1009,07/16/22 06:54:00  PM,21.378,53.8,
1010,07/16/22 06:54:30  PM,21.282,53.8,
1011,07/16/22 06:55:00  PM,21.187,53.8,
1012,07/16/22 06:55:30  PM,21.187,53.8,
1013,07/16/22 06:56:00  PM,21.091,53.8,
1014,07/16/22 06:56:30  PM,20.996,53.8,
1015,07/16/22 06:57:00  PM,20.996,53.8,
1016,07/16/22 06:57:30  PM,20.901,0.0,
1017,07/16/22 06:58:00  PM,20.901,0.0,
1018,07/16/22 06:58:30  PM,20.901,0.0,
1019,07/16/22 06:59:00  PM,20.996,0.0,
1020,07/16/22 06:59:30  PM,20.996,0.0,
1021,07/16/22 07:00:00  PM,21.091,0.0,
1022,07/16/22 07:00:30  PM,21.091,0.0,
1023,07/16/22 07:01:00  PM,21.091,0.0,
1024,07/16/22 07:01:30  PM,21.091,0.0,
1025,07/16/22 07:02:00  PM,21.091,0.0,
1026,07/16/22 07:02:30  PM,21.187,0.0,
1027,07/16/22 07:03:00  PM,21.187,0.0,
1028,07/16/22 07:03:30  PM,21.187,0.0,
1029,07/16/22 07:04:00  PM,21.187,0.0,
1030,07/16/22 07:04:30  PM,21.187,0.0,
1031,07/16/22 07:05:00  PM,21.187,0.0,
1032,07/16/22 07:05:30  PM,21.187,0.0,
1033,07/16/22 07:06:00  PM,21.187,0.0,
1034,07/16/22 07:06:30  PM,21.187,0.0,
1035,07/16/22 07:07:00  PM,21.282,0.0,
1036,07/16/22 07:07:30  PM,21.378,0.0,
1037,07/16/22 07:08:00  PM,21.569,0.0,
1038,07/16/22 07:08:30  PM,21.760,0.0,
1039,07/16/22 07:09:00  PM,21.855,0.0,
1040,07/16/22 07:09:30  PM,21.951,0.0,
1041,07/16/22 07:10:00  PM,22.046,0.0,
1042,07/16/22 07:10:30  PM,22.046,0.0,
1043,07/16/22 07:11:00  PM,22.046,0.0,
1044,07/16/22 07:11:30  PM,22.142,0.0,
1045,07/16/22 07:12:00  PM,22.142,0.0,
1046,07/16/22 07:12:30  PM,22.142,0.0,
1047,07/16/22 07:13:00  PM,22.046,0.0,
1048,07/16/22 07:13:30  PM,22.046,0.0,
1049,07/16/22 07:14:00  PM,22.046,0.0,
1050,07/16/22 07:14:30  PM,22.046,0.0,
1051,07/16/22 07:15:00  PM,21.951,0.0,
