"Plot Title: MEAD_14C_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547754, SEN S/N: 20547754, LBL: 10cm_air_CO2)","Coupler Attached (LGR S/N: 20547754)","Host Connected (LGR S/N: 20547754)","Stopped (LGR S/N: 20547754)","End Of File (LGR S/N: 20547754)"
211,07/04/22 11:00:00  PM,5.141,,,,
212,07/04/22 11:30:00  PM,6.064,,,,
213,07/05/22 12:00:00  AM,6.573,,,,
214,07/05/22 12:30:00  AM,6.674,,,,
215,07/05/22 01:00:00  AM,6.471,,,,
216,07/05/22 01:30:00  AM,6.064,,,,
217,07/05/22 02:00:00  AM,7.682,,,,
218,07/05/22 02:30:00  AM,8.382,,,,
219,07/05/22 03:00:00  AM,9.472,,,,
220,07/05/22 03:30:00  AM,9.965,,,,
221,07/05/22 04:00:00  AM,10.063,,,,
222,07/05/22 04:30:00  AM,6.877,,,,
223,07/05/22 05:00:00  AM,7.481,,,,
224,07/05/22 05:30:00  AM,11.334,,,,
225,07/05/22 06:00:00  AM,12.883,,,,
226,07/05/22 06:30:00  AM,12.980,,,,
227,07/05/22 07:00:00  AM,13.654,,,,
228,07/05/22 07:30:00  AM,13.365,,,,
229,07/05/22 08:00:00  AM,16.332,,,,
230,07/05/22 08:30:00  AM,14.900,,,,
231,07/05/22 09:00:00  AM,14.709,,,,
232,07/05/22 09:30:00  AM,16.046,,,,
233,07/05/22 10:00:00  AM,18.236,,,,
234,07/05/22 10:30:00  AM,14.230,,,,
235,07/05/22 11:00:00  AM,14.325,,,,
236,07/05/22 11:30:00  AM,14.038,,,,
237,07/05/22 12:00:00  PM,13.269,,,,
238,07/05/22 12:30:00  PM,16.523,,,,
239,07/05/22 01:00:00  PM,14.996,,,,
240,07/05/22 01:30:00  PM,14.996,,,,
241,07/05/22 02:00:00  PM,16.237,,,,
242,07/05/22 02:30:00  PM,14.804,,,,
243,07/05/22 03:00:00  PM,13.750,,,,
244,07/05/22 03:30:00  PM,13.750,,,,
245,07/05/22 04:00:00  PM,10.357,,,,
246,07/05/22 04:30:00  PM,12.401,,,,
247,07/05/22 05:00:00  PM,11.041,,,,
248,07/05/22 05:30:00  PM,9.866,,,,
249,07/05/22 06:00:00  PM,11.916,,,,
250,07/05/22 06:30:00  PM,9.965,,,,
251,07/05/22 07:00:00  PM,8.382,,,,
252,07/05/22 07:30:00  PM,6.877,,,,
253,07/05/22 08:00:00  PM,7.381,,,,
254,07/05/22 08:30:00  PM,6.674,,,,
255,07/05/22 09:00:00  PM,6.471,,,,
256,07/05/22 09:30:00  PM,6.268,,,,
257,07/05/22 10:00:00  PM,5.347,,,,
258,07/05/22 10:30:00  PM,5.141,,,,
259,07/05/22 11:00:00  PM,6.471,,,,
260,07/05/22 11:30:00  PM,5.244,,,,
261,07/06/22 12:00:00  AM,5.757,,,,
262,07/06/22 12:30:00  AM,5.655,,,,
263,07/06/22 01:00:00  AM,5.962,,,,
264,07/06/22 01:30:00  AM,6.775,,,,
265,07/06/22 02:00:00  AM,7.079,,,,
266,07/06/22 02:30:00  AM,6.573,,,,
267,07/06/22 03:00:00  AM,6.978,,,,
268,07/06/22 03:30:00  AM,7.582,,,,
269,07/06/22 04:00:00  AM,6.978,,,,
270,07/06/22 04:30:00  AM,6.775,,,,
271,07/06/22 05:00:00  AM,7.179,,,,
272,07/06/22 05:30:00  AM,6.370,,,,
273,07/06/22 06:00:00  AM,4.831,,,,
274,07/06/22 06:30:00  AM,4.207,,,,
275,07/06/22 07:00:00  AM,3.893,,,,
276,07/06/22 07:30:00  AM,3.788,,,,
277,07/06/22 08:00:00  AM,4.727,,,,
278,07/06/22 08:30:00  AM,6.166,,,,
279,07/06/22 09:00:00  AM,5.552,,,,
280,07/06/22 09:30:00  AM,6.370,,,,
281,07/06/22 10:00:00  AM,7.481,,,,
282,07/06/22 10:30:00  AM,6.877,,,,
283,07/06/22 11:00:00  AM,7.381,,,,
284,07/06/22 11:30:00  AM,7.481,,,,
285,07/06/22 12:00:00  PM,8.182,,,,
286,07/06/22 12:30:00  PM,7.582,,,,
287,07/06/22 01:00:00  PM,7.179,,,,
288,07/06/22 01:30:00  PM,7.179,,,,
289,07/06/22 02:00:00  PM,7.079,,,,
290,07/06/22 02:30:00  PM,7.983,,,,
291,07/06/22 03:00:00  PM,8.779,,,,
292,07/06/22 03:30:00  PM,8.978,,,,
293,07/06/22 04:00:00  PM,7.983,,,,
294,07/06/22 04:30:00  PM,7.582,,,,
295,07/06/22 05:00:00  PM,8.082,,,,
296,07/06/22 05:30:00  PM,7.582,,,,
297,07/06/22 06:00:00  PM,7.481,,,,
298,07/06/22 06:30:00  PM,7.983,,,,
299,07/06/22 07:00:00  PM,8.481,,,,
300,07/06/22 07:30:00  PM,8.282,,,,
301,07/06/22 08:00:00  PM,6.978,,,,
302,07/06/22 08:30:00  PM,7.280,,,,
