"Plot Title: WILL_14T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547748, SEN S/N: 20547748, LBL: 10_cm)","Coupler Attached (LGR S/N: 20547748)","Host Connected (LGR S/N: 20547748)","Stopped (LGR S/N: 20547748)","End Of File (LGR S/N: 20547748)"
180,06/30/22 05:30:00  AM,12.207,,,,
181,06/30/22 06:00:00  AM,13.654,,,,
182,06/30/22 06:30:00  AM,14.517,,,,
183,06/30/22 07:00:00  AM,13.750,,,,
184,06/30/22 07:30:00  AM,16.332,,,,
185,06/30/22 08:00:00  AM,15.378,,,,
186,06/30/22 08:30:00  AM,17.094,,,,
187,06/30/22 09:00:00  AM,16.046,,,,
188,06/30/22 09:30:00  AM,18.045,,,,
189,06/30/22 10:00:00  AM,20.329,,,,
190,06/30/22 10:30:00  AM,21.282,,,,
191,06/30/22 11:00:00  AM,20.615,,,,
192,06/30/22 11:30:00  AM,19.662,,,,
193,06/30/22 12:00:00  PM,23.004,,,,
194,06/30/22 12:30:00  PM,23.773,,,,
195,06/30/22 01:00:00  PM,20.996,,,,
196,06/30/22 01:30:00  PM,22.046,,,,
197,06/30/22 02:00:00  PM,21.855,,,,
198,06/30/22 02:30:00  PM,20.901,,,,
199,06/30/22 03:00:00  PM,18.521,,,,
200,06/30/22 03:30:00  PM,20.424,,,,
201,06/30/22 04:00:00  PM,18.426,,,,
202,06/30/22 04:30:00  PM,20.805,,,,
203,06/30/22 05:00:00  PM,19.567,,,,
204,06/30/22 05:30:00  PM,18.331,,,,
205,06/30/22 06:00:00  PM,18.236,,,,
206,06/30/22 06:30:00  PM,17.570,,,,
207,06/30/22 07:00:00  PM,16.141,,,,
208,06/30/22 07:30:00  PM,12.980,,,,
209,06/30/22 08:00:00  PM,11.431,,,,
210,06/30/22 08:30:00  PM,10.357,,,,
211,06/30/22 09:00:00  PM,6.775,,,,
212,06/30/22 09:30:00  PM,7.682,,,,
213,06/30/22 10:00:00  PM,10.063,,,,
214,06/30/22 10:30:00  PM,8.282,,,,
215,06/30/22 11:00:00  PM,7.481,,,,
216,06/30/22 11:30:00  PM,6.877,,,,
217,07/01/22 12:00:00  AM,6.268,,,,
218,07/01/22 12:30:00  AM,5.552,,,,
219,07/01/22 01:00:00  AM,4.727,,,,
220,07/01/22 01:30:00  AM,4.831,,,,
221,07/01/22 02:00:00  AM,5.347,,,,
222,07/01/22 02:30:00  AM,5.347,,,,
223,07/01/22 03:00:00  AM,7.481,,,,
224,07/01/22 03:30:00  AM,7.582,,,,
225,07/01/22 04:00:00  AM,6.978,,,,
226,07/01/22 04:30:00  AM,6.775,,,,
227,07/01/22 05:00:00  AM,6.370,,,,
228,07/01/22 05:30:00  AM,6.674,,,,
229,07/01/22 06:00:00  AM,6.775,,,,
230,07/01/22 06:30:00  AM,5.962,,,,
231,07/01/22 07:00:00  AM,8.978,,,,
232,07/01/22 07:30:00  AM,8.680,,,,
233,07/01/22 08:00:00  AM,8.481,,,,
234,07/01/22 08:30:00  AM,9.669,,,,
235,07/01/22 09:00:00  AM,10.553,,,,
236,07/01/22 09:30:00  AM,14.996,,,,
237,07/01/22 10:00:00  AM,15.187,,,,
238,07/01/22 10:30:00  AM,15.378,,,,
239,07/01/22 11:00:00  AM,11.041,,,,
240,07/01/22 11:30:00  AM,9.472,,,,
241,07/01/22 12:00:00  PM,9.571,,,,
242,07/01/22 12:30:00  PM,11.139,,,,
243,07/01/22 01:00:00  PM,14.038,,,,
244,07/01/22 01:30:00  PM,14.804,,,,
245,07/01/22 02:00:00  PM,12.304,,,,
246,07/01/22 02:30:00  PM,11.334,,,,
247,07/01/22 03:00:00  PM,11.528,,,,
248,07/01/22 03:30:00  PM,10.357,,,,
249,07/01/22 04:00:00  PM,7.782,,,,
250,07/01/22 04:30:00  PM,6.775,,,,
251,07/01/22 05:00:00  PM,6.573,,,,
252,07/01/22 05:30:00  PM,6.471,,,,
253,07/01/22 06:00:00  PM,7.179,,,,
254,07/01/22 06:30:00  PM,6.674,,,,
255,07/01/22 07:00:00  PM,6.268,,,,
256,07/01/22 07:30:00  PM,5.757,,,,
257,07/01/22 08:00:00  PM,5.450,,,,
258,07/01/22 08:30:00  PM,4.623,,,,
259,07/01/22 09:00:00  PM,5.757,,,,
260,07/01/22 09:30:00  PM,5.552,,,,
261,07/01/22 10:00:00  PM,5.962,,,,
262,07/01/22 10:30:00  PM,4.727,,,,
263,07/01/22 11:00:00  PM,5.962,,,,
264,07/01/22 11:30:00  PM,4.207,,,,
265,07/02/22 12:00:00  AM,5.244,,,,
266,07/02/22 12:30:00  AM,5.962,,,,
267,07/02/22 01:00:00  AM,4.102,,,,
268,07/02/22 01:30:00  AM,4.934,,,,
269,07/02/22 02:00:00  AM,4.831,,,,
270,07/02/22 02:30:00  AM,3.788,,,,
271,07/02/22 03:00:00  AM,5.450,,,,
272,07/02/22 03:30:00  AM,4.727,,,,
273,07/02/22 04:00:00  AM,5.962,,,,
274,07/02/22 04:30:00  AM,6.674,,,,
275,07/02/22 05:00:00  AM,7.079,,,,
276,07/02/22 05:30:00  AM,6.775,,,,
277,07/02/22 06:00:00  AM,6.775,,,,
278,07/02/22 06:30:00  AM,5.244,,,,
279,07/02/22 07:00:00  AM,5.757,,,,
280,07/02/22 07:30:00  AM,6.370,,,,
281,07/02/22 08:00:00  AM,7.983,,,,
282,07/02/22 08:30:00  AM,6.877,,,,
283,07/02/22 09:00:00  AM,7.983,,,,
284,07/02/22 09:30:00  AM,10.259,,,,
285,07/02/22 10:00:00  AM,9.373,,,,
286,07/02/22 10:30:00  AM,10.161,,,,
287,07/02/22 11:00:00  AM,11.431,,,,
288,07/02/22 11:30:00  AM,12.207,,,,
289,07/02/22 12:00:00  PM,12.883,,,,
290,07/02/22 12:30:00  PM,13.173,,,,
291,07/02/22 01:00:00  PM,11.916,,,,
292,07/02/22 01:30:00  PM,12.207,,,,
293,07/02/22 02:00:00  PM,12.401,,,,
294,07/02/22 02:30:00  PM,13.846,,,,
295,07/02/22 03:00:00  PM,11.041,,,,
296,07/02/22 03:30:00  PM,11.236,,,,
297,07/02/22 04:00:00  PM,10.846,,,,
298,07/02/22 04:30:00  PM,12.207,,,,
299,07/02/22 05:00:00  PM,9.768,,,,
300,07/02/22 05:30:00  PM,10.259,,,,
301,07/02/22 06:00:00  PM,8.680,,,,
302,07/02/22 06:30:00  PM,9.866,,,,
303,07/02/22 07:00:00  PM,9.275,,,,
304,07/02/22 07:30:00  PM,8.481,,,,
305,07/02/22 08:00:00  PM,9.077,,,,
306,07/02/22 08:30:00  PM,7.179,,,,
307,07/02/22 09:00:00  PM,7.682,,,,
308,07/02/22 09:30:00  PM,6.978,,,,
309,07/02/22 10:00:00  PM,6.573,,,,
310,07/02/22 10:30:00  PM,6.471,,,,
311,07/02/22 11:00:00  PM,5.450,,,,
312,07/02/22 11:30:00  PM,6.166,,,,
313,07/03/22 12:00:00  AM,6.064,,,,
314,07/03/22 12:30:00  AM,6.370,,,,
315,07/03/22 01:00:00  AM,5.860,,,,
316,07/03/22 01:30:00  AM,5.860,,,,
317,07/03/22 02:00:00  AM,6.064,,,,
318,07/03/22 02:30:00  AM,5.244,,,,
319,07/03/22 03:00:00  AM,4.415,,,,
320,07/03/22 03:30:00  AM,3.998,,,,
321,07/03/22 04:00:00  AM,4.934,,,,
322,07/03/22 04:30:00  AM,5.037,,,,
323,07/03/22 05:00:00  AM,4.519,,,,
324,07/03/22 05:30:00  AM,4.727,,,,
325,07/03/22 06:00:00  AM,5.347,,,,
326,07/03/22 06:30:00  AM,5.655,,,,
327,07/03/22 07:00:00  AM,6.166,,,,
328,07/03/22 07:30:00  AM,7.381,,,,
329,07/03/22 08:00:00  AM,6.573,,,,
330,07/03/22 08:30:00  AM,6.877,,,,
331,07/03/22 09:00:00  AM,7.280,,,,
332,07/03/22 09:30:00  AM,5.962,,,,
333,07/03/22 10:00:00  AM,6.674,,,,
334,07/03/22 10:30:00  AM,7.179,,,,
335,07/03/22 11:00:00  AM,7.381,,,,
336,07/03/22 11:30:00  AM,6.978,,,,
337,07/03/22 12:00:00  PM,6.877,,,,
338,07/03/22 12:30:00  PM,7.481,,,,
339,07/03/22 01:00:00  PM,7.983,,,,
340,07/03/22 01:30:00  PM,7.682,,,,
341,07/03/22 02:00:00  PM,7.983,,,,
342,07/03/22 02:30:00  PM,5.552,,,,
343,07/03/22 03:00:00  PM,6.471,,,,
344,07/03/22 03:30:00  PM,7.079,,,,
345,07/03/22 04:00:00  PM,5.757,,,,
346,07/03/22 04:30:00  PM,4.831,,,,
347,07/03/22 05:00:00  PM,5.347,,,,
348,07/03/22 05:30:00  PM,4.623,,,,
349,07/03/22 06:00:00  PM,4.519,,,,
350,07/03/22 06:30:00  PM,4.519,,,,
351,07/03/22 07:00:00  PM,5.141,,,,
352,07/03/22 07:30:00  PM,5.037,,,,
353,07/03/22 08:00:00  PM,4.207,,,,
354,07/03/22 08:30:00  PM,4.102,,,,
355,07/03/22 09:00:00  PM,3.788,,,,
356,07/03/22 09:30:00  PM,3.261,,,,
357,07/03/22 10:00:00  PM,2.943,,,,
358,07/03/22 10:30:00  PM,2.410,,,,
359,07/03/22 11:00:00  PM,2.195,,,,
360,07/03/22 11:30:00  PM,3.155,,,,
361,07/04/22 12:00:00  AM,2.730,,,,
362,07/04/22 12:30:00  AM,2.837,,,,
363,07/04/22 01:00:00  AM,3.155,,,,
364,07/04/22 01:30:00  AM,3.261,,,,
365,07/04/22 02:00:00  AM,3.893,,,,
366,07/04/22 02:30:00  AM,4.102,,,,
367,07/04/22 03:00:00  AM,3.998,,,,
368,07/04/22 03:30:00  AM,3.683,,,,
369,07/04/22 04:00:00  AM,3.578,,,,
370,07/04/22 04:30:00  AM,3.998,,,,
371,07/04/22 05:00:00  AM,4.311,,,,
372,07/04/22 05:30:00  AM,4.415,,,,
373,07/04/22 06:00:00  AM,4.623,,,,
374,07/04/22 06:30:00  AM,5.141,,,,
375,07/04/22 07:00:00  AM,5.655,,,,
376,07/04/22 07:30:00  AM,6.370,,,,
377,07/04/22 08:00:00  AM,7.481,,,,
378,07/04/22 08:30:00  AM,8.978,,,,
379,07/04/22 09:00:00  AM,10.063,,,,
380,07/04/22 09:30:00  AM,11.139,,,,
381,07/04/22 10:00:00  AM,11.041,,,,
382,07/04/22 10:30:00  AM,14.038,,,,
383,07/04/22 11:00:00  AM,13.076,,,,
384,07/04/22 11:30:00  AM,14.421,,,,
385,07/04/22 12:00:00  PM,14.709,,,,
386,07/04/22 12:30:00  PM,16.237,,,,
387,07/04/22 01:00:00  PM,15.187,,,,
388,07/04/22 01:30:00  PM,15.951,,,,
389,07/04/22 02:00:00  PM,16.427,,,,
390,07/04/22 02:30:00  PM,15.473,,,,
391,07/04/22 03:00:00  PM,15.760,,,,
392,07/04/22 03:30:00  PM,14.134,,,,
393,07/04/22 04:00:00  PM,13.269,,,,
394,07/04/22 04:30:00  PM,12.401,,,,
395,07/04/22 05:00:00  PM,11.625,,,,
396,07/04/22 05:30:00  PM,11.236,,,,
397,07/04/22 06:00:00  PM,11.625,,,,
398,07/04/22 06:30:00  PM,11.334,,,,
399,07/04/22 07:00:00  PM,10.161,,,,
400,07/04/22 07:30:00  PM,8.978,,,,
401,07/04/22 08:00:00  PM,6.064,,,,
402,07/04/22 08:30:00  PM,6.166,,,,
403,07/04/22 09:00:00  PM,7.782,,,,
404,07/04/22 09:30:00  PM,5.655,,,,
405,07/04/22 10:00:00  PM,7.481,,,,
406,07/04/22 10:30:00  PM,5.244,,,,
407,07/04/22 11:00:00  PM,6.268,,,,
408,07/04/22 11:30:00  PM,7.179,,,,
409,07/05/22 12:00:00  AM,5.962,,,,
410,07/05/22 12:30:00  AM,6.268,,,,
411,07/05/22 01:00:00  AM,5.655,,,,
412,07/05/22 01:30:00  AM,4.519,,,,
413,07/05/22 02:00:00  AM,7.179,,,,
414,07/05/22 02:30:00  AM,6.370,,,,
415,07/05/22 03:00:00  AM,7.882,,,,
416,07/05/22 03:30:00  AM,7.582,,,,
417,07/05/22 04:00:00  AM,8.581,,,,
418,07/05/22 04:30:00  AM,6.064,,,,
419,07/05/22 05:00:00  AM,6.877,,,,
420,07/05/22 05:30:00  AM,10.259,,,,
421,07/05/22 06:00:00  AM,10.748,,,,
422,07/05/22 06:30:00  AM,11.139,,,,
423,07/05/22 07:00:00  AM,11.528,,,,
424,07/05/22 07:30:00  AM,11.431,,,,
425,07/05/22 08:00:00  AM,16.237,,,,
426,07/05/22 08:30:00  AM,13.846,,,,
427,07/05/22 09:00:00  AM,13.942,,,,
428,07/05/22 09:30:00  AM,15.378,,,,
429,07/05/22 10:00:00  AM,18.045,,,,
430,07/05/22 10:30:00  AM,16.427,,,,
431,07/05/22 11:00:00  AM,15.473,,,,
432,07/05/22 11:30:00  AM,16.713,,,,
433,07/05/22 12:00:00  PM,15.378,,,,
434,07/05/22 12:30:00  PM,19.092,,,,
435,07/05/22 01:00:00  PM,18.236,,,,
436,07/05/22 01:30:00  PM,16.332,,,,
437,07/05/22 02:00:00  PM,21.282,,,,
438,07/05/22 02:30:00  PM,17.284,,,,
439,07/05/22 03:00:00  PM,18.616,,,,
440,07/05/22 03:30:00  PM,16.999,,,,
441,07/05/22 04:00:00  PM,11.431,,,,
442,07/05/22 04:30:00  PM,14.421,,,,
443,07/05/22 05:00:00  PM,12.110,,,,
444,07/05/22 05:30:00  PM,10.944,,,,
445,07/05/22 06:00:00  PM,13.750,,,,
446,07/05/22 06:30:00  PM,9.866,,,,
447,07/05/22 07:00:00  PM,8.978,,,,
448,07/05/22 07:30:00  PM,7.381,,,,
449,07/05/22 08:00:00  PM,7.782,,,,
450,07/05/22 08:30:00  PM,6.775,,,,
451,07/05/22 09:00:00  PM,6.674,,,,
452,07/05/22 09:30:00  PM,6.775,,,,
453,07/05/22 10:00:00  PM,5.655,,,,
454,07/05/22 10:30:00  PM,5.450,,,,
455,07/05/22 11:00:00  PM,6.674,,,,
456,07/05/22 11:30:00  PM,5.347,,,,
457,07/06/22 12:00:00  AM,5.962,,,,
458,07/06/22 12:30:00  AM,5.655,,,,
459,07/06/22 01:00:00  AM,6.064,,,,
460,07/06/22 01:30:00  AM,7.079,,,,
461,07/06/22 02:00:00  AM,7.381,,,,
462,07/06/22 02:30:00  AM,6.573,,,,
463,07/06/22 03:00:00  AM,7.381,,,,
464,07/06/22 03:30:00  AM,7.882,,,,
465,07/06/22 04:00:00  AM,7.481,,,,
466,07/06/22 04:30:00  AM,6.775,,,,
467,07/06/22 05:00:00  AM,6.877,,,,
468,07/06/22 05:30:00  AM,6.166,,,,
469,07/06/22 06:00:00  AM,4.623,,,,
470,07/06/22 06:30:00  AM,3.788,,,,
471,07/06/22 07:00:00  AM,3.683,,,,
472,07/06/22 07:30:00  AM,3.578,,,,
473,07/06/22 08:00:00  AM,4.415,,,,
474,07/06/22 08:30:00  AM,5.757,,,,
475,07/06/22 09:00:00  AM,5.037,,,,
476,07/06/22 09:30:00  AM,5.757,,,,
477,07/06/22 10:00:00  AM,6.877,,,,
478,07/06/22 10:30:00  AM,6.471,,,,
479,07/06/22 11:00:00  AM,7.481,,,,
480,07/06/22 11:30:00  AM,7.179,,,,
481,07/06/22 12:00:00  PM,7.582,,,,
482,07/06/22 12:30:00  PM,7.179,,,,
483,07/06/22 01:00:00  PM,6.573,,,,
484,07/06/22 01:30:00  PM,6.573,,,,
485,07/06/22 02:00:00  PM,6.775,,,,
486,07/06/22 02:30:00  PM,7.983,,,,
487,07/06/22 03:00:00  PM,8.879,,,,
488,07/06/22 03:30:00  PM,8.978,,,,
489,07/06/22 04:00:00  PM,8.481,,,,
490,07/06/22 04:30:00  PM,7.682,,,,
491,07/06/22 05:00:00  PM,7.882,,,,
492,07/06/22 05:30:00  PM,7.280,,,,
493,07/06/22 06:00:00  PM,7.582,,,,
494,07/06/22 06:30:00  PM,7.882,,,,
495,07/06/22 07:00:00  PM,8.581,,,,
496,07/06/22 07:30:00  PM,8.282,,,,
497,07/06/22 08:00:00  PM,7.782,,,,
498,07/06/22 08:30:00  PM,7.481,,,,
499,07/06/22 09:00:00  PM,6.268,,,,
500,07/06/22 09:30:00  PM,6.370,,,,
501,07/06/22 10:00:00  PM,5.552,,,,
502,07/06/22 10:30:00  PM,5.037,,,,
503,07/06/22 11:00:00  PM,5.347,,,,
504,07/06/22 11:30:00  PM,5.141,,,,
505,07/07/22 12:00:00  AM,5.450,,,,
506,07/07/22 12:30:00  AM,4.934,,,,
507,07/07/22 01:00:00  AM,5.244,,,,
508,07/07/22 01:30:00  AM,6.064,,,,
509,07/07/22 02:00:00  AM,5.347,,,,
510,07/07/22 02:30:00  AM,6.573,,,,
511,07/07/22 03:00:00  AM,7.280,,,,
512,07/07/22 03:30:00  AM,7.882,,,,
513,07/07/22 04:00:00  AM,8.481,,,,
514,07/07/22 04:30:00  AM,9.472,,,,
515,07/07/22 05:00:00  AM,7.582,,,,
516,07/07/22 05:30:00  AM,8.581,,,,
517,07/07/22 06:00:00  AM,9.176,,,,
518,07/07/22 06:30:00  AM,9.768,,,,
519,07/07/22 07:00:00  AM,10.455,,,,
520,07/07/22 07:30:00  AM,12.110,,,,
521,07/07/22 08:00:00  AM,13.365,,,,
522,07/07/22 08:30:00  AM,13.750,,,,
523,07/07/22 09:00:00  AM,13.269,,,,
524,07/07/22 09:30:00  AM,15.091,,,,
525,07/07/22 10:00:00  AM,14.900,,,,
526,07/07/22 10:30:00  AM,15.664,,,,
527,07/07/22 11:00:00  AM,16.999,,,,
528,07/07/22 11:30:00  AM,16.046,,,,
529,07/07/22 12:00:00  PM,17.094,,,,
530,07/07/22 12:30:00  PM,22.142,,,,
531,07/07/22 01:00:00  PM,19.853,,,,
532,07/07/22 01:30:00  PM,18.521,,,,
533,07/07/22 02:00:00  PM,18.331,,,,
534,07/07/22 02:30:00  PM,19.092,,,,
535,07/07/22 03:00:00  PM,16.999,,,,
536,07/07/22 03:30:00  PM,16.332,,,,
537,07/07/22 04:00:00  PM,18.045,,,,
538,07/07/22 04:30:00  PM,16.808,,,,
539,07/07/22 05:00:00  PM,15.091,,,,
540,07/07/22 05:30:00  PM,14.517,,,,
541,07/07/22 06:00:00  PM,14.517,,,,
542,07/07/22 06:30:00  PM,14.996,,,,
543,07/07/22 07:00:00  PM,12.594,,,,
544,07/07/22 07:30:00  PM,14.517,,,,
545,07/07/22 08:00:00  PM,14.134,,,,
546,07/07/22 08:30:00  PM,13.461,,,,
547,07/07/22 09:00:00  PM,12.013,,,,
