"Plot Title: MEAD_T13_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547750, SEN S/N: 20547750, LBL: 10cm_air_CO2)","Coupler Attached (LGR S/N: 20547750)","Host Connected (LGR S/N: 20547750)","Stopped (LGR S/N: 20547750)","End Of File (LGR S/N: 20547750)"
367,07/08/22 05:00:00  AM,15.282,,,,
368,07/08/22 05:30:00  AM,16.141,,,,
369,07/08/22 06:00:00  AM,19.092,,,,
370,07/08/22 06:30:00  AM,17.379,,,,
371,07/08/22 07:00:00  AM,20.329,,,,
372,07/08/22 07:30:00  AM,17.665,,,,
373,07/08/22 08:00:00  AM,23.966,,,,
374,07/08/22 08:30:00  AM,20.138,,,,
375,07/08/22 09:00:00  AM,27.468,,,,
376,07/08/22 09:30:00  AM,23.773,,,,
377,07/08/22 10:00:00  AM,22.429,,,,
378,07/08/22 10:30:00  AM,17.284,,,,
379,07/08/22 11:00:00  AM,25.902,,,,
380,07/08/22 11:30:00  AM,23.773,,,,
381,07/08/22 12:00:00  PM,18.521,,,,
382,07/08/22 12:30:00  PM,20.996,,,,
383,07/08/22 01:00:00  PM,21.951,,,,
384,07/08/22 01:30:00  PM,15.951,,,,
385,07/08/22 02:00:00  PM,11.041,,,,
386,07/08/22 02:30:00  PM,10.161,,,,
387,07/08/22 03:00:00  PM,9.965,,,,
388,07/08/22 03:30:00  PM,8.182,,,,
389,07/08/22 04:00:00  PM,8.182,,,,
390,07/08/22 04:30:00  PM,6.877,,,,
391,07/08/22 05:00:00  PM,9.077,,,,
392,07/08/22 05:30:00  PM,10.259,,,,
393,07/08/22 06:00:00  PM,9.768,,,,
394,07/08/22 06:30:00  PM,8.779,,,,
395,07/08/22 07:00:00  PM,15.664,,,,
396,07/08/22 07:30:00  PM,16.046,,,,
397,07/08/22 08:00:00  PM,9.571,,,,
398,07/08/22 08:30:00  PM,7.682,,,,
399,07/08/22 09:00:00  PM,6.877,,,,
400,07/08/22 09:30:00  PM,7.481,,,,
401,07/08/22 10:00:00  PM,6.573,,,,
402,07/08/22 10:30:00  PM,5.860,,,,
403,07/08/22 11:00:00  PM,5.552,,,,
404,07/08/22 11:30:00  PM,5.141,,,,
405,07/09/22 12:00:00  AM,6.064,,,,
406,07/09/22 12:30:00  AM,5.244,,,,
407,07/09/22 01:00:00  AM,6.674,,,,
408,07/09/22 01:30:00  AM,7.582,,,,
409,07/09/22 02:00:00  AM,6.573,,,,
410,07/09/22 02:30:00  AM,7.882,,,,
411,07/09/22 03:00:00  AM,8.779,,,,
412,07/09/22 03:30:00  AM,9.176,,,,
413,07/09/22 04:00:00  AM,12.980,,,,
414,07/09/22 04:30:00  AM,15.569,,,,
415,07/09/22 05:00:00  AM,14.325,,,,
416,07/09/22 05:30:00  AM,12.401,,,,
417,07/09/22 06:00:00  AM,12.883,,,,
418,07/09/22 06:30:00  AM,13.365,,,,
419,07/09/22 07:00:00  AM,14.038,,,,
420,07/09/22 07:30:00  AM,15.187,,,,
421,07/09/22 08:00:00  AM,21.091,,,,
422,07/09/22 08:30:00  AM,26.781,,,,
423,07/09/22 09:00:00  AM,29.752,,,,
424,07/09/22 09:30:00  AM,24.448,,,,
425,07/09/22 10:00:00  AM,20.615,,,,
426,07/09/22 10:30:00  AM,18.806,,,,
427,07/09/22 11:00:00  AM,25.222,,,,
428,07/09/22 11:30:00  AM,26.195,,,,
429,07/09/22 12:00:00  PM,27.075,,,,
430,07/09/22 12:30:00  PM,22.717,,,,
431,07/09/22 01:00:00  PM,22.238,,,,
432,07/09/22 01:30:00  PM,29.053,,,,
433,07/09/22 02:00:00  PM,27.468,,,,
434,07/09/22 02:30:00  PM,25.319,,,,
435,07/09/22 03:00:00  PM,22.525,,,,
436,07/09/22 03:30:00  PM,17.379,,,,
437,07/09/22 04:00:00  PM,18.711,,,,
438,07/09/22 04:30:00  PM,17.570,,,,
439,07/09/22 05:00:00  PM,12.013,,,,
440,07/09/22 05:30:00  PM,13.269,,,,
441,07/09/22 06:00:00  PM,9.866,,,,
442,07/09/22 06:30:00  PM,15.664,,,,
443,07/09/22 07:00:00  PM,11.139,,,,
444,07/09/22 07:30:00  PM,12.207,,,,
445,07/09/22 08:00:00  PM,11.431,,,,
446,07/09/22 08:30:00  PM,7.582,,,,
447,07/09/22 09:00:00  PM,6.775,,,,
448,07/09/22 09:30:00  PM,8.779,,,,
449,07/09/22 10:00:00  PM,6.573,,,,
450,07/09/22 10:30:00  PM,8.481,,,,
451,07/09/22 11:00:00  PM,7.882,,,,
452,07/09/22 11:30:00  PM,8.182,,,,
453,07/10/22 12:00:00  AM,8.879,,,,
454,07/10/22 12:30:00  AM,7.179,,,,
455,07/10/22 01:00:00  AM,5.552,,,,
456,07/10/22 01:30:00  AM,6.370,,,,
457,07/10/22 02:00:00  AM,8.481,,,,
458,07/10/22 02:30:00  AM,8.581,,,,
459,07/10/22 03:00:00  AM,11.041,,,,
460,07/10/22 03:30:00  AM,11.139,,,,
461,07/10/22 04:00:00  AM,12.401,,,,
462,07/10/22 04:30:00  AM,10.357,,,,
463,07/10/22 05:00:00  AM,11.819,,,,
464,07/10/22 05:30:00  AM,12.980,,,,
465,07/10/22 06:00:00  AM,12.304,,,,
466,07/10/22 06:30:00  AM,11.334,,,,
467,07/10/22 07:00:00  AM,10.455,,,,
468,07/10/22 07:30:00  AM,8.481,,,,
469,07/10/22 08:00:00  AM,9.571,,,,
470,07/10/22 08:30:00  AM,9.275,,,,
471,07/10/22 09:00:00  AM,11.139,,,,
472,07/10/22 09:30:00  AM,11.236,,,,
473,07/10/22 10:00:00  AM,10.063,,,,
474,07/10/22 10:30:00  AM,9.866,,,,
475,07/10/22 11:00:00  AM,9.965,,,,
476,07/10/22 11:30:00  AM,11.041,,,,
477,07/10/22 12:00:00  PM,10.553,,,,
478,07/10/22 12:30:00  PM,9.965,,,,
479,07/10/22 01:00:00  PM,11.431,,,,
480,07/10/22 01:30:00  PM,11.041,,,,
481,07/10/22 02:00:00  PM,13.846,,,,
482,07/10/22 02:30:00  PM,14.709,,,,
483,07/10/22 03:00:00  PM,14.900,,,,
484,07/10/22 03:30:00  PM,17.189,,,,
485,07/10/22 04:00:00  PM,21.473,,,,
486,07/10/22 04:30:00  PM,20.329,,,,
487,07/10/22 05:00:00  PM,21.473,,,,
488,07/10/22 05:30:00  PM,20.901,,,,
489,07/10/22 06:00:00  PM,19.472,,,,
490,07/10/22 06:30:00  PM,20.234,,,,
491,07/10/22 07:00:00  PM,16.618,,,,
492,07/10/22 07:30:00  PM,17.094,,,,
493,07/10/22 08:00:00  PM,16.713,,,,
494,07/10/22 08:30:00  PM,14.900,,,,
495,07/10/22 09:00:00  PM,12.497,,,,
496,07/10/22 09:30:00  PM,10.748,,,,
497,07/10/22 10:00:00  PM,9.768,,,,
498,07/10/22 10:30:00  PM,8.282,,,,
499,07/10/22 11:00:00  PM,8.282,,,,
500,07/10/22 11:30:00  PM,7.481,,,,
501,07/11/22 12:00:00  AM,6.573,,,,
502,07/11/22 12:30:00  AM,5.962,,,,
503,07/11/22 01:00:00  AM,7.280,,,,
504,07/11/22 01:30:00  AM,7.280,,,,
505,07/11/22 02:00:00  AM,8.779,,,,
506,07/11/22 02:30:00  AM,11.431,,,,
507,07/11/22 03:00:00  AM,10.161,,,,
508,07/11/22 03:30:00  AM,11.431,,,,
509,07/11/22 04:00:00  AM,12.304,,,,
510,07/11/22 04:30:00  AM,13.365,,,,
511,07/11/22 05:00:00  AM,15.951,,,,
512,07/11/22 05:30:00  AM,17.760,,,,
513,07/11/22 06:00:00  AM,18.140,,,,
514,07/11/22 06:30:00  AM,15.378,,,,
515,07/11/22 07:00:00  AM,17.475,,,,
516,07/11/22 07:30:00  AM,19.853,,,,
517,07/11/22 08:00:00  AM,21.664,,,,
518,07/11/22 08:30:00  AM,22.717,,,,
519,07/11/22 09:00:00  AM,25.610,,,,
520,07/11/22 09:30:00  AM,26.488,,,,
521,07/11/22 10:00:00  AM,27.370,,,,
522,07/11/22 10:30:00  AM,27.468,,,,
523,07/11/22 11:00:00  AM,27.370,,,,
524,07/11/22 11:30:00  AM,28.655,,,,
525,07/11/22 12:00:00  PM,26.977,,,,
