"Plot Title: DRYAS_14C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20444010, SEN S/N: 20444010)","Coupler Attached (LGR S/N: 20444010)","Host Connected (LGR S/N: 20444010)","Stopped (LGR S/N: 20444010)","End Of File (LGR S/N: 20444010)"
396,07/07/22 06:15:00  PM,12.497,,,,
397,07/07/22 06:30:00  PM,12.594,,,,
398,07/07/22 06:45:00  PM,12.304,,,,
399,07/07/22 07:00:00  PM,10.846,,,,
400,07/07/22 07:15:00  PM,11.041,,,,
401,07/07/22 07:30:00  PM,11.431,,,,
402,07/07/22 07:45:00  PM,11.236,,,,
403,07/07/22 08:00:00  PM,11.041,,,,
404,07/07/22 08:15:00  PM,11.431,,,,
405,07/07/22 08:30:00  PM,10.846,,,,
406,07/07/22 08:45:00  PM,9.866,,,,
407,07/07/22 09:00:00  PM,10.259,,,,
408,07/07/22 09:15:00  PM,10.651,,,,
409,07/07/22 09:30:00  PM,11.041,,,,
410,07/07/22 09:45:00  PM,11.334,,,,
411,07/07/22 10:00:00  PM,9.965,,,,
412,07/07/22 10:15:00  PM,9.373,,,,
413,07/07/22 10:30:00  PM,9.077,,,,
414,07/07/22 10:45:00  PM,9.373,,,,
415,07/07/22 11:00:00  PM,9.472,,,,
416,07/07/22 11:15:00  PM,9.866,,,,
417,07/07/22 11:30:00  PM,10.357,,,,
418,07/07/22 11:45:00  PM,10.651,,,,
419,07/08/22 12:00:00  AM,10.161,,,,
420,07/08/22 12:15:00  AM,10.748,,,,
421,07/08/22 12:30:00  AM,10.944,,,,
422,07/08/22 12:45:00  AM,10.357,,,,
423,07/08/22 01:00:00  AM,10.846,,,,
424,07/08/22 01:15:00  AM,10.651,,,,
425,07/08/22 01:30:00  AM,10.748,,,,
426,07/08/22 01:45:00  AM,11.236,,,,
427,07/08/22 02:00:00  AM,11.819,,,,
428,07/08/22 02:15:00  AM,11.528,,,,
429,07/08/22 02:30:00  AM,9.275,,,,
430,07/08/22 02:45:00  AM,9.768,,,,
431,07/08/22 03:00:00  AM,10.846,,,,
432,07/08/22 03:15:00  AM,10.748,,,,
433,07/08/22 03:30:00  AM,10.259,,,,
434,07/08/22 03:45:00  AM,10.063,,,,
435,07/08/22 04:00:00  AM,10.651,,,,
436,07/08/22 04:15:00  AM,10.357,,,,
437,07/08/22 04:30:00  AM,11.431,,,,
438,07/08/22 04:45:00  AM,12.497,,,,
439,07/08/22 05:00:00  AM,12.207,,,,
440,07/08/22 05:15:00  AM,10.748,,,,
441,07/08/22 05:30:00  AM,11.334,,,,
442,07/08/22 05:45:00  AM,12.787,,,,
443,07/08/22 06:00:00  AM,14.517,,,,
444,07/08/22 06:15:00  AM,12.110,,,,
445,07/08/22 06:30:00  AM,11.139,,,,
446,07/08/22 06:45:00  AM,12.401,,,,
447,07/08/22 07:00:00  AM,14.996,,,,
448,07/08/22 07:15:00  AM,13.173,,,,
449,07/08/22 07:30:00  AM,11.041,,,,
450,07/08/22 07:45:00  AM,13.365,,,,
451,07/08/22 08:00:00  AM,14.038,,,,
452,07/08/22 08:15:00  AM,15.282,,,,
453,07/08/22 08:30:00  AM,12.690,,,,
454,07/08/22 08:45:00  AM,12.497,,,,
455,07/08/22 09:00:00  AM,16.237,,,,
456,07/08/22 09:15:00  AM,18.426,,,,
457,07/08/22 09:30:00  AM,13.846,,,,
458,07/08/22 09:45:00  AM,13.654,,,,
459,07/08/22 10:00:00  AM,13.173,,,,
460,07/08/22 10:15:00  AM,11.528,,,,
461,07/08/22 10:30:00  AM,11.334,,,,
462,07/08/22 10:45:00  AM,13.942,,,,
463,07/08/22 11:00:00  AM,15.091,,,,
464,07/08/22 11:15:00  AM,13.846,,,,
