site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
DRYAS,11,C,light,2022,207,1025,23.2,11.77,1.9128,382.56,0.74495,11.919,16.695,2.6363,11.135
DRYAS,11,C,light,2022,207,1025,24.2,11.79,1.918,383.6,0.75743,12.119,16.695,2.6012,11.135
DRYAS,11,C,light,2022,207,1025,25.2,11.883,1.9184,383.67,0.7557,12.091,16.695,2.5836,11.135
DRYAS,11,C,light,2022,207,1025,26.2,11.875,1.9094,381.87,0.74287,11.886,16.695,2.5836,11.118
DRYAS,11,C,light,2022,207,1025,27.2,11.689,1.9038,380.76,0.74149,11.864,16.695,2.5836,11.118
DRYAS,11,C,light,2022,207,1025,28.2,11.872,1.9125,382.49,0.75119,12.019,16.683,2.589,11.106
DRYAS,11,C,light,2022,207,1025,29.2,11.765,1.918,383.6,0.75292,12.047,16.683,2.589,11.106
DRYAS,NA,NA,NA,2022,207,1025,30.2,11.732,1.908,381.59,0.74599,11.936,16.683,2.5715,11.106
DRYAS,NA,NA,NA,2022,207,1025,31.2,11.925,1.9107,382.15,0.74287,11.886,16.683,2.5715,11.088
DRYAS,NA,NA,NA,2022,207,1025,32.2,11.825,1.9069,381.38,0.74807,11.969,16.683,2.5363,11.106
DRYAS,NA,NA,NA,2022,207,1025,33.2,11.777,1.909,381.8,0.7505,12.008,16.683,2.5012,11.088
DRYAS,NA,NA,NA,2022,207,1025,34.2,11.886,1.9073,381.45,0.74391,11.903,16.683,2.4661,11.088
DRYAS,NA,NA,NA,2022,207,1025,35.2,11.804,1.917,383.4,0.74634,11.941,16.683,2.4648,11.088
DRYAS,NA,NA,NA,2022,207,1025,36.2,11.859,1.9107,382.15,0.74634,11.941,16.683,2.4661,11.088
DRYAS,NA,NA,NA,2022,207,1025,37.2,11.917,1.9094,381.87,0.74738,11.958,16.683,2.4661,11.088
DRYAS,NA,NA,NA,2022,207,1025,38.2,11.732,1.9076,381.52,0.74599,11.936,16.683,2.4309,11.088
DRYAS,NA,NA,NA,2022,207,1025,39.2,11.902,1.9031,380.62,0.74911,11.986,16.671,2.4012,11.076
DRYAS,NA,NA,NA,2022,207,1025,40.2,11.894,1.8996,379.93,0.74564,11.93,16.671,2.3485,11.076
DRYAS,NA,NA,NA,2022,207,1025,41.2,11.754,1.9073,381.45,0.74807,11.969,16.671,2.3485,11.059
DRYAS,NA,NA,NA,2022,207,1025,42.2,11.9,1.8983,379.65,0.74842,11.975,16.671,2.3133,11.076
DRYAS,NA,NA,NA,2022,207,1025,43.2,11.851,1.9007,380.14,0.74634,11.941,16.671,2.3121,11.058
DRYAS,NA,NA,NA,2022,207,1025,44.2,11.744,1.9097,381.94,0.74426,11.908,16.671,2.3133,11.059
DRYAS,NA,NA,NA,2022,207,1025,45.2,11.856,1.9052,381.04,0.74911,11.986,16.671,2.3133,11.059
DRYAS,NA,NA,NA,2022,207,1025,46.2,11.749,1.9003,380.07,0.75188,12.03,16.671,2.2782,11.059
DRYAS,NA,NA,NA,2022,207,1025,47.2,11.801,1.8993,379.86,0.75015,12.002,16.671,2.2782,11.076
DRYAS,NA,NA,NA,2022,207,1025,48.2,11.661,1.8976,379.51,0.74738,11.958,16.671,2.2782,11.059
DRYAS,NA,NA,NA,2022,207,1025,49.2,11.85,1.9,380,0.74461,11.914,16.671,2.2782,11.059
DRYAS,NA,NA,NA,2022,207,1025,50.2,11.823,1.9059,381.18,0.74807,11.969,16.671,2.2782,11.059
DRYAS,NA,NA,NA,2022,207,1025,51.2,11.713,1.8976,379.51,0.74738,11.958,16.659,2.2484,11.047
DRYAS,NA,NA,NA,2022,207,1025,52.2,11.729,1.9007,380.14,0.74807,11.969,16.659,2.1957,11.047
DRYAS,NA,NA,NA,2022,207,1025,53.2,11.881,1.9038,380.76,0.74911,11.986,16.659,2.1957,11.047
DRYAS,NA,NA,NA,2022,207,1025,54.2,11.9,1.8996,379.93,0.75015,12.002,16.659,2.1957,11.03
DRYAS,NA,NA,NA,2022,207,1025,55.2,11.859,1.8913,378.26,0.74911,11.986,16.659,2.1957,11.03
DRYAS,NA,NA,NA,2022,207,1025,56.2,11.77,1.8941,378.82,0.74703,11.953,16.659,2.1606,11.03
DRYAS,NA,NA,NA,2022,207,1025,57.2,11.799,1.8962,379.24,0.74703,11.953,16.659,2.1593,11.029
DRYAS,NA,NA,NA,2022,207,1025,58.2,11.821,1.8979,379.58,0.7498,11.997,16.659,2.1254,11.03
DRYAS,NA,NA,NA,2022,207,1025,59.2,11.891,1.8969,379.37,0.74911,11.986,16.659,2.1254,11.03
DRYAS,NA,NA,NA,2022,207,1026,0.2,11.919,1.8969,379.37,0.74564,11.93,16.659,2.1254,11.03
DRYAS,NA,NA,NA,2022,207,1026,1.2,11.886,1.8892,377.85,0.74426,11.908,16.659,2.1254,11.03
DRYAS,NA,NA,NA,2022,207,1026,2.2,11.815,1.8913,378.26,0.75015,12.002,16.659,2.1606,11.03
DRYAS,NA,NA,NA,2022,207,1026,3.2,11.759,1.8837,376.74,0.74842,11.975,16.647,2.1484,11.018
DRYAS,NA,NA,NA,2022,207,1026,4.2,11.754,1.8993,379.86,0.74703,11.953,16.647,2.1484,11.018
DRYAS,NA,NA,NA,2022,207,1026,5.2,11.799,1.8938,378.75,0.74842,11.975,16.647,2.1133,11.018
DRYAS,NA,NA,NA,2022,207,1026,6.2,11.864,1.8924,378.47,0.74703,11.953,16.647,2.0957,11
DRYAS,NA,NA,NA,2022,207,1026,7.2,11.729,1.8934,378.68,0.74738,11.958,16.647,2.0605,11.018
DRYAS,NA,NA,NA,2022,207,1026,8.2,11.858,1.8913,378.26,0.7505,12.008,16.647,2.043,11
DRYAS,NA,NA,NA,2022,207,1026,9.2,12.09,1.8906,378.13,0.74461,11.914,16.647,2.043,11.018
DRYAS,NA,NA,NA,2022,207,1026,10.2,11.947,1.8795,375.91,0.74079,11.853,16.647,2.043,11
DRYAS,NA,NA,NA,2022,207,1026,11.2,12.095,1.8972,379.44,0.75812,12.13,16.647,2.043,11
DRYAS,NA,NA,NA,2022,207,1026,12.2,12.103,1.8892,377.85,0.75154,12.025,16.647,2.0254,11
DRYAS,NA,NA,NA,2022,207,1026,13.2,12.049,1.8834,376.67,0.7505,12.008,16.647,1.9902,11
DRYAS,NA,NA,NA,2022,207,1026,14.2,12.158,1.8865,377.29,0.74911,11.986,16.647,2.0078,11.018
DRYAS,NA,NA,NA,2022,207,1026,15.2,12.095,1.8827,376.53,0.75015,12.002,16.647,2.2363,11
DRYAS,NA,NA,NA,2022,207,1026,16.2,12.064,1.8903,378.06,0.74495,11.919,16.647,2.6052,11
DRYAS,NA,NA,NA,2022,207,1026,17.2,12.174,1.8872,377.43,0.74842,11.975,16.647,2.9915,11.018
DRYAS,NA,NA,NA,2022,207,1026,18.2,12.075,1.8823,376.46,0.7498,11.997,16.647,3.4127,11
DRYAS,NA,NA,NA,2022,207,1026,19.2,12.007,1.9149,382.98,0.75258,12.041,16.647,3.7459,11
DRYAS,NA,NA,NA,2022,207,1026,20.2,12.053,1.9516,390.33,0.74599,11.936,16.647,3.9913,11
